Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,29.131624,[21 68] ; [26  8],[34.00813008 54.99186992] ; [12.99186992 21.00813008],1
s6,1,0.0,28.153446,[22 68] ; [26  8],[34.83870968 55.16129032] ; [13.16129032 20.83870968],1
s8,1,0.000157,14.291068,[10 80] ; [14 20],[17.41935484 72.58064516] ; [ 6.58064516 27.41935484],1
s7,1,0.000756,11.346791,[13 72] ; [14 17],[19.78448276 65.21551724] ; [ 7.21551724 23.78448276],1
p8,1,0.001073,10.697825,[20 69] ; [18 16],[27.49593496 61.50406504] ; [10.50406504 23.49593496],0
p7,1,0.001221,10.458419,[29 60] ; [22 12],[36.90243902 52.09756098] ; [14.09756098 19.90243902],0
r3,1,0.009709,6.687562,[61 28] ; [31  3],[66.56910569 22.43089431] ; [25.43089431  8.56910569],0
p2,1,0.011525,6.382474,[38 52] ; [23 11],[44.27419355 45.72580645] ; [16.72580645 17.27419355],0
p3,1,0.018091,5.58727,[19 71] ; [14 19],[24.14634146 65.85365854] ; [ 8.85365854 24.14634146],0
s4,1,0.036883,4.355802,[11 79] ; [ 9 23],[14.75409836 75.24590164] ; [ 5.24590164 26.75409836],0
p6,1,0.039251,4.249973,[12 77] ; [10 24],[15.91869919 73.08130081] ; [ 6.08130081 27.91869919],0
r4,1,0.054569,3.695216,[52 38] ; [26  8],[56.61290323 33.38709677] ; [21.38709677 12.61290323],0
p11,1,0.077475,3.117089,[37 53] ; [20 14],[41.37096774 48.62903226] ; [15.62903226 18.37096774],0
p10,1,0.077623,3.113985,[20 69] ; [13 21],[23.87804878 65.12195122] ; [ 9.12195122 24.87804878],0
p4,1,0.081554,3.033662,[29 59] ; [17 17],[33.18032787 54.81967213] ; [12.81967213 21.18032787],0
d3,1,0.107305,2.593464,[41 49] ; [21 13],[45. 45.] ; [17. 17.],0
n1,1,0.116664,2.461538,[15 24] ; [1 8],[13. 26.] ; [3. 6.],0
a4,1,0.126276,2.337697,[31 58] ; [ 7 27],[27.49593496 61.50406504] ; [10.50406504 23.49593496],0
b5,1,0.164419,1.93311,[43 47] ; [21 13],[46.4516129 43.5483871] ; [17.5483871 16.4516129],0
v4,1,0.187715,1.735459,[66 23] ; [29  5],[68.7398374 20.2601626] ; [26.2601626  7.7398374],0
n2,1,0.20273,1.622596,[19 21] ; [7 3],[20.8 19.2] ; [5.2 4.8],0
r1,1,0.237927,1.392833,[56 34] ; [25  9],[58.79032258 31.20967742] ; [22.20967742 11.79032258],0
a8,1,0.238722,1.388122,[ 5 79] ; [ 4 28],[ 6.51724138 77.48275862] ; [ 2.48275862 29.51724138],0
r2,1,0.262996,1.252917,[70 18] ; [30  4],[72.13114754 15.86885246] ; [27.86885246  6.13114754],0
n3,1,0.272114,1.206059,[22 15] ; [4 6],[20.46808511 16.53191489] ; [5.53191489 4.46808511],0
n5,1,0.340822,0.907338,[47 43] ; [21 13],[49.35483871 40.64516129] ; [18.64516129 15.35483871],0
n6,1,0.348502,0.878905,[52 37] ; [23 11],[54.26829268 34.73170732] ; [20.73170732 13.26829268],0
s5,1,0.437665,0.602397,[16 73] ; [ 4 29],[14.59016393 74.40983607] ; [ 5.40983607 27.59016393],0
d5,1,0.462813,0.539083,[60 30] ; [25  9],[61.69354839 28.30645161] ; [23.30645161 10.69354839],0
d4,1,0.488073,0.480772,[59 29] ; [25  9],[60.59016393 27.40983607] ; [23.40983607 10.59016393],0
p1,1,0.497905,0.459398,[ 7 82] ; [ 4 30],[ 7.95934959 81.04065041] ; [ 3.04065041 30.95934959],0
u2,1,0.505928,0.44248,[20 23] ; [9 7],[21.13559322 21.86440678] ; [7.86440678 8.13559322],0
s1,1,0.519085,0.415711,[ 5 84] ; [ 3 31],[ 5.78861789 83.21138211] ; [ 2.21138211 31.78861789],0
d1,1,0.550342,0.356705,[37 53] ; [16 18],[38.46774194 51.53225806] ; [14.53225806 19.46774194],0
b4,1,0.563242,0.334122,[58 32] ; [20 14],[56.61290323 33.38709677] ; [21.38709677 12.61290323],0
b3,1,0.582567,0.302103,[17 42] ; [ 4 14],[16.09090909 42.90909091] ; [ 4.90909091 13.09090909],0
b2,1,0.582567,0.302103,[17 42] ; [ 4 14],[16.09090909 42.90909091] ; [ 4.90909091 13.09090909],0
a2,1,0.593697,0.284607,[11 79] ; [ 3 31],[10.16129032 79.83870968] ; [ 3.83870968 30.16129032],0
u1,1,0.628949,0.233489,[ 8 82] ; [ 4 30],[ 8.70967742 81.29032258] ; [ 3.29032258 30.70967742],0
a6,1,0.709506,0.138771,[51 39] ; [18 16],[50.08064516 39.91935484] ; [18.91935484 15.08064516],0
b1,1,0.743351,0.107203,[50 40] ; [20 14],[50.80645161 39.19354839] ; [19.19354839 14.80645161],0
v2,1,0.779578,0.078326,[27 61] ; [11 22],[27.63636364 60.36363636] ; [10.36363636 22.63636364],0
v3,1,0.880313,0.022672,[19 68] ; [ 7 27],[18.69421488 68.30578512] ; [ 7.30578512 26.69421488],0
a3,1,0.900779,0.015544,[46 43] ; [18 16],[46.30894309 42.69105691] ; [17.69105691 16.30894309],0
p5,1,0.904379,0.014432,[ 3 86] ; [ 1 33],[ 2.89430894 86.10569106] ; [ 1.10569106 32.89430894],0
n4,1,0.905166,0.014194,[54 36] ; [20 14],[53.70967742 36.29032258] ; [20.29032258 13.70967742],0
a5,1,0.912087,0.01219,[44 46] ; [17 17],[44.27419355 45.72580645] ; [16.72580645 17.27419355],0
a7,1,0.941475,0.00539,[53 36] ; [20 14],[52.82113821 36.17886179] ; [20.17886179 13.82113821],0
d2,1,0.94715,0.004394,[42 46] ; [16 18],[41.83606557 46.16393443] ; [16.16393443 17.83606557],0
a1,1,0.990889,0.00013,[ 8 82] ; [ 3 31],[ 7.98387097 82.01612903] ; [ 3.01612903 30.98387097],0
u3,1,1.0,0.0,[22 22] ; [8 8],[22. 22.] ; [8. 8.],0
