Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.96133,[55  7] ; [21 52],[34.9037037 27.0962963] ; [41.0962963 31.9037037],1
d4,1,0.0,43.440017,[60  1] ; [34 40],[42.47407407 18.52592593] ; [51.52592593 22.47407407],1
d2,1,0.0,38.760911,[45 16] ; [15 59],[27.11111111 33.88888889] ; [32.88888889 41.11111111],1
d5,1,0.0,37.634176,[60  2] ; [36 38],[43.76470588 18.23529412] ; [52.23529412 21.76470588],1
a4,1,5e-06,20.857844,[37 24] ; [16 57],[24.12686567 36.87313433] ; [28.87313433 44.12686567],1
a2,1,9e-06,19.738204,[22 40] ; [ 4 70],[11.85294118 50.14705882] ; [14.14705882 59.85294118],1
a3,1,3.4e-05,17.203176,[49 12] ; [32 39],[37.43181818 23.56818182] ; [43.56818182 27.43181818],1
a5,1,0.00023,13.56824,[47 15] ; [33 41],[36.47058824 25.52941176] ; [43.52941176 30.47058824],1
u1,1,0.000376,12.648154,[12 50] ; [ 1 73],[ 5.92647059 56.07352941] ; [ 7.07352941 66.92647059],1
a6,1,0.002293,9.299038,[43 19] ; [32 42],[34.19117647 27.80882353] ; [40.80882353 33.19117647],0
a7,1,0.012765,6.201346,[46 16] ; [39 34],[39.03703704 22.96296296] ; [45.96296296 27.03703704],0
r2,1,0.01481,5.938958,[54  5] ; [55 18],[48.71969697 10.28030303] ; [60.28030303 12.71969697],0
b1,1,0.041696,4.147493,[26 36] ; [44 30],[31.91176471 30.08823529] ; [38.08823529 35.91176471],0
r1,1,0.04349,4.076262,[43 18] ; [39 34],[37.32835821 23.67164179] ; [44.67164179 28.32835821],0
p8,1,0.050776,3.81565,[22 39] ; [15 57],[16.96992481 44.03007519] ; [20.03007519 51.96992481],0
p3,1,0.053335,3.733385,[23 37] ; [17 57],[17.91044776 42.08955224] ; [22.08955224 51.91044776],0
v2,1,0.083944,2.986839,[25 36] ; [19 52],[20.33333333 40.66666667] ; [23.66666667 47.33333333],0
p10,1,0.102432,2.667256,[29 33] ; [23 47],[24.42424242 37.57575758] ; [27.57575758 42.42424242],0
r4,1,0.104194,2.640141,[42 20] ; [40 34],[37.38235294 24.61764706] ; [44.61764706 29.38235294],0
r3,1,0.109597,2.560024,[47 15] ; [46 27],[42.71111111 19.28888889] ; [50.28888889 22.71111111],0
s5,1,0.125913,2.342179,[13 49] ; [ 8 63],[ 9.78947368 52.21052632] ; [11.21052632 59.78947368],0
