Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,34.376016,[66 45] ; [ 2 37],[50.32 60.68] ; [17.68 21.32],1
d4,1,3e-06,22.111732,[91 19] ; [17 22],[79.73154362 30.26845638] ; [28.26845638 10.73154362],1
d2,1,0.000349,12.788878,[62 48] ; [ 9 30],[52.41610738 57.58389262] ; [18.58389262 20.41610738],1
a4,1,0.000827,11.180361,[48 63] ; [ 5 33],[39.48322148 71.51677852] ; [13.51677852 24.48322148],1
a2,1,0.004619,8.022988,[25 86] ; [ 1 38],[19.24 91.76] ; [ 6.76 32.24],0
a5,1,0.006816,7.320871,[73 38] ; [16 23],[65.86 45.14] ; [23.14 15.86],0
a6,1,0.011153,6.440821,[74 37] ; [17 22],[67.34 43.66] ; [23.66 15.34],0
n3,1,0.014663,5.956564,[21 16] ; [13  1],[24.66666667 12.33333333] ; [9.33333333 4.66666667],0
u1,1,0.016729,5.724623,[20 91] ; [ 1 38],[15.54 95.46] ; [ 5.46 33.54],0
a3,1,0.026235,4.94045,[71 40] ; [17 22],[65.12 45.88] ; [22.88 16.12],0
d3,1,0.034042,4.492613,[70 41] ; [17 22],[64.38 46.62] ; [22.62 16.38],0
p6,1,0.061271,3.502632,[20 87] ; [13 26],[24.18493151 82.81506849] ; [ 8.81506849 30.18493151],0
p7,1,0.066472,3.368051,[50 59] ; [24 14],[54.8707483 54.1292517] ; [19.1292517 18.8707483],0
p4,1,0.075421,3.160916,[53 57] ; [12 26],[48.31081081 61.68918919] ; [16.68918919 21.31081081],0
a7,1,0.086135,2.945163,[76 34] ; [21 18],[71.61073826 38.38926174] ; [25.38926174 13.61073826],0
p10,1,0.087301,2.923457,[34 77] ; [ 6 31],[30. 81.] ; [10. 27.],0
u3,1,0.090434,2.866624,[27 13] ; [10 12],[23.87096774 16.12903226] ; [13.12903226  8.87096774],0
n1,1,0.143651,2.138411,[11 24] ; [8 7],[13.3 21.7] ; [5.7 9.3],0
b5,1,0.149867,2.073602,[66 45] ; [18 21],[62.16 48.84] ; [21.84 17.16],0
p2,1,0.152939,2.042694,[74 37] ; [21 18],[70.3 40.7] ; [24.7 14.3],0
a8,1,0.18295,1.773496,[ 6 91] ; [ 5 33],[ 7.9037037 89.0962963] ; [ 3.0962963 34.9037037],0
s8,1,0.236019,1.404219,[30 79] ; [ 7 32],[27.25 81.75] ; [ 9.75 29.25],0
p11,1,0.272181,1.205721,[57 54] ; [24 15],[59.94 51.06] ; [21.06 17.94],0
s6,1,0.311566,1.024024,[55 54] ; [16 23],[52.29054054 56.70945946] ; [18.70945946 20.29054054],0
s7,1,0.34236,0.901574,[34 70] ; [ 9 28],[31.71631206 72.28368794] ; [11.28368794 25.71631206],0
a1,1,0.370947,0.800489,[  7 104] ; [ 1 38],[  5.92 105.08] ; [ 2.08 36.92],0
s5,1,0.464294,0.535523,[23 85] ; [ 6 32],[21.45205479 86.54794521] ; [ 7.54794521 30.45205479],0
r1,1,0.474734,0.510936,[86 25] ; [28 11],[84.36 26.64] ; [29.64  9.36],0
s2,1,0.482863,0.492391,[40 68] ; [12 27],[38.20408163 69.79591837] ; [13.79591837 25.20408163],0
p8,1,0.488203,0.480484,[41 70] ; [12 27],[39.22 71.78] ; [13.78 25.22],0
b2,1,0.49964,0.4557,[17 51] ; [ 8 17],[18.27956989 49.72043011] ; [ 6.72043011 18.27956989],0
b3,1,0.49964,0.4557,[17 51] ; [ 8 17],[18.27956989 49.72043011] ; [ 6.72043011 18.27956989],0
v3,1,0.545173,0.366036,[34 74] ; [14 24],[35.50684932 72.49315068] ; [12.49315068 25.50684932],0
n6,1,0.556033,0.346619,[77 34] ; [29 10],[78.44 32.56] ; [27.56 11.44],0
s4,1,0.570917,0.321151,[18 90] ; [ 5 34],[16.89795918 91.10204082] ; [ 6.10204082 32.89795918],0
s3,1,0.583609,0.300437,[48 62] ; [19 20],[49.46308725 60.53691275] ; [17.53691275 21.46308725],0
r3,1,0.624957,0.238962,[99 11] ; [34  5],[98.18791946 11.81208054] ; [34.81208054  4.18791946],0
p3,1,0.642787,0.215116,[38 71] ; [12 27],[36.82432432 72.17567568] ; [13.17567568 25.82432432],0
b4,1,0.650888,0.204782,[70 41] ; [23 16],[68.82 42.18] ; [24.18 14.82],0
u2,1,0.664266,0.188383,[20 19] ; [12  9],[20.8 18.2] ; [11.2  9.8],0
p5,1,0.675973,0.174694,[  4 107] ; [ 2 37],[  4.44 106.56] ; [ 1.56 37.44],0
b1,1,0.679454,0.170742,[64 47] ; [21 18],[62.9 48.1] ; [22.1 16.9],0
v1,1,0.709677,0.1386,[39 72] ; [15 24],[39.96 71.04] ; [14.04 24.96],0
s1,1,0.745803,0.105091,[  7 103] ; [ 3 35],[  7.43243243 102.56756757] ; [ 2.56756757 35.43243243],0
n5,1,0.752762,0.099225,[63 48] ; [21 18],[62.16 48.84] ; [21.84 17.16],0
v2,1,0.760755,0.092714,[49 60] ; [16 22],[48.19727891 60.80272109] ; [16.80272109 21.19727891],0
r2,1,0.830282,0.045942,[100  10] ; [35  4],[99.66442953 10.33557047] ; [35.33557047  3.66442953],0
n4,1,0.838829,0.041368,[72 39] ; [26 13],[72.52 38.48] ; [25.48 13.52],0
r4,1,0.925846,0.008663,[89 22] ; [31  8],[88.8 22.2] ; [31.2  7.8],0
p1,1,0.931387,0.007413,[  8 102] ; [ 3 36],[  8.12080537 101.87919463] ; [ 2.87919463 36.12080537],0
