Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000145,14.430014,[25  8] ; [ 6 18],[17.94736842 15.05263158] ; [13.05263158 10.94736842],1
p7,1,0.000909,11.003671,[26  7] ; [ 8 15],[20.03571429 12.96428571] ; [13.96428571  9.03571429],1
p2,1,0.001756,9.788801,[28  5] ; [11 13],[22.57894737 10.42105263] ; [16.42105263  7.57894737],0
v2,1,0.027819,4.83926,[25  7] ; [12 12],[21.14285714 10.85714286] ; [15.85714286  8.14285714],0
p6,1,0.032617,4.565792,[16 17] ; [ 5 19],[12.15789474 20.84210526] ; [ 8.84210526 15.15789474],0
r3,1,0.042107,4.130914,[31  2] ; [18  6],[28.36842105  4.63157895] ; [20.63157895  3.36842105],0
r1,1,0.049121,3.871204,[30  3] ; [17  7],[27.21052632  5.78947368] ; [19.78947368  4.21052632],0
r4,1,0.072359,3.228671,[32  1] ; [20  4],[30.10526316  2.89473684] ; [21.89473684  2.10526316],0
n6,1,0.107392,2.592189,[29  4] ; [17  7],[26.63157895  6.36842105] ; [19.36842105  4.63157895],0
d5,1,0.112397,2.520189,[18 15] ; [ 8 16],[15.05263158 17.94736842] ; [10.94736842 13.05263158],0
p8,1,0.157387,1.999158,[20 13] ; [10 14],[17.36842105 15.63157895] ; [12.63157895 11.36842105],0
v4,1,0.167011,1.909573,[32  1] ; [21  3],[30.68421053  2.31578947] ; [22.31578947  1.68421053],0
d3,1,0.173534,1.85215,[14 19] ; [ 6 18],[11.57894737 21.42105263] ; [ 8.42105263 15.57894737],0
n1,1,0.186858,1.742222,[4 1] ; [1 2],[3.125 1.875] ; [1.875 1.125],0
p5,1,0.187994,1.73327,[ 7 26] ; [ 2 22],[ 5.21052632 27.78947368] ; [ 3.78947368 20.21052632],0
u3,1,0.305319,1.050816,[5 8] ; [6 4],[6.2173913 6.7826087] ; [4.7826087 5.2173913],0
s2,1,0.384929,0.754902,[11 21] ; [11 13],[12.57142857 19.42857143] ; [ 9.42857143 14.57142857],0
p11,1,0.450762,0.568736,[25  8] ; [16  8],[23.73684211  9.26315789] ; [17.26315789  6.73684211],0
d2,1,0.488514,0.479798,[ 8 25] ; [ 4 20],[ 6.94736842 26.05263158] ; [ 5.05263158 18.94736842],0
s3,1,0.567826,0.326333,[17 15] ; [14  9],[18.03636364 13.96363636] ; [12.96363636 10.03636364],0
a7,1,0.569295,0.323864,[23 10] ; [15  9],[22. 11.] ; [16.  8.],0
n4,1,0.625697,0.237941,[29  4] ; [20  4],[28.36842105  4.63157895] ; [20.63157895  3.36842105],0
a2,1,0.645457,0.211676,[ 4 29] ; [ 2 22],[ 3.47368421 29.52631579] ; [ 2.52631579 21.47368421],0
s4,1,0.67882,0.171457,[ 3 30] ; [ 3 21],[ 3.47368421 29.52631579] ; [ 2.52631579 21.47368421],0
a6,1,0.684706,0.164876,[21 12] ; [14 10],[20.26315789 12.73684211] ; [14.73684211  9.26315789],0
v1,1,0.696717,0.15191,[19 13] ; [13 11],[18.28571429 13.71428571] ; [13.71428571 10.28571429],0
b2,1,0.715478,0.132867,[ 7 15] ; [ 6 10],[ 7.52631579 14.47368421] ; [ 5.47368421 10.52631579],0
b3,1,0.715478,0.132867,[ 7 15] ; [ 6 10],[ 7.52631579 14.47368421] ; [ 5.47368421 10.52631579],0
a4,1,0.736486,0.113239,[ 7 26] ; [ 6 18],[ 7.52631579 25.47368421] ; [ 5.47368421 18.52631579],0
p9,1,0.761997,0.091724,[25  8] ; [19  5],[25.47368421  7.52631579] ; [18.52631579  5.47368421],0
u2,1,0.767896,0.087101,[6 7] ; [4 6],[5.65217391 7.34782609] ; [4.34782609 5.65217391],0
b4,1,0.797881,0.065582,[19 14] ; [13 11],[18.52631579 14.47368421] ; [13.47368421 10.52631579],0
s8,1,0.812901,0.05602,[12 21] ; [ 8 16],[11.57894737 21.42105263] ; [ 8.42105263 15.57894737],0
s6,1,0.824315,0.049283,[19 12] ; [14 10],[18.6 12.4] ; [14.4  9.6],0
a3,1,0.862902,0.029819,[20 13] ; [14 10],[19.68421053 13.31578947] ; [14.31578947  9.68421053],0
s5,1,0.866745,0.028155,[10 22] ; [ 7 17],[ 9.71428571 22.28571429] ; [ 7.28571429 16.71428571],0
a8,1,0.872086,0.025924,[ 3 27] ; [ 2 21],[ 2.83018868 27.16981132] ; [ 2.16981132 20.83018868],0
n5,1,0.881953,0.02205,[27  6] ; [20  4],[27.21052632  5.78947368] ; [19.78947368  4.21052632],0
a5,1,0.930026,0.007711,[21 12] ; [15  9],[20.84210526 12.15789474] ; [15.15789474  8.84210526],0
s7,1,0.930971,0.007504,[14 16] ; [10 12],[13.84615385 16.15384615] ; [10.15384615 11.84615385],0
p10,1,0.947693,0.004304,[25  8] ; [18  6],[24.89473684  8.10526316] ; [18.10526316  5.89473684],0
b5,1,0.954389,0.003271,[19 14] ; [14 10],[19.10526316 13.89473684] ; [13.89473684 10.10526316],0
b1,1,0.954389,0.003271,[14 19] ; [10 14],[13.89473684 19.10526316] ; [10.10526316 13.89473684],0
p1,1,0.972372,0.001199,[ 7 26] ; [ 5 19],[ 6.94736842 26.05263158] ; [ 5.05263158 18.94736842],0
