Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.793697,[213  56] ; [19 28],[197.49367089  71.50632911] ; [34.50632911 12.49367089],1
s3,1,0.0,28.512327,[217  51] ; [21 26],[202.48888889  65.51111111] ; [35.51111111 11.48888889],1
s7,1,4.3e-05,16.743202,[219  40] ; [27 19],[208.89836066  50.10163934] ; [37.10163934  8.89836066],1
s5,1,0.002037,9.515633,[129 133] ; [11 34],[119.47882736 142.52117264] ; [20.52117264 24.47882736],0
b5,1,0.005588,7.678625,[168 103] ; [20 29],[159.2125 111.7875] ; [28.7875 20.2125],0
r3,1,0.017965,5.59958,[263   8] ; [44  5],[259.990625  11.009375] ; [47.009375  1.990625],0
b3,1,0.034414,4.474006,[ 76 106] ; [23 15],[ 81.9 100.1] ; [17.1 20.9],0
b2,1,0.034414,4.474006,[ 76 106] ; [23 15],[ 81.9 100.1] ; [17.1 20.9],0
r4,1,0.036575,4.370093,[255  16] ; [42  7],[251.521875  19.478125] ; [45.478125  3.521875],0
s4,1,0.047054,3.943453,[ 54 215] ; [ 4 45],[ 49.06289308 219.93710692] ; [ 8.93710692 40.06289308],0
v3,1,0.052447,3.761463,[126 134] ; [30 17],[132.11726384 127.88273616] ; [23.88273616 23.11726384],0
r2,1,0.074209,3.187375,[260   8] ; [44  4],[257.82278481  10.17721519] ; [46.17721519  1.82278481],0
d5,1,0.082035,3.024112,[235  35] ; [38 11],[231.06583072  38.93416928] ; [41.93416928  7.06583072],0
u1,1,0.110785,2.542988,[ 67 204] ; [ 7 42],[ 62.66875 208.33125] ; [11.33125 37.66875],0
a6,1,0.147815,2.094657,[183  87] ; [28 21],[178.58934169  91.41065831] ; [32.41065831 16.58934169],0
a8,1,0.161465,1.960449,[ 43 202] ; [ 4 40],[ 39.84429066 205.15570934] ; [ 7.15570934 36.84429066],0
p5,1,0.1848,1.758595,[ 50 219] ; [ 5 42],[ 46.81962025 222.18037975] ; [ 8.18037975 38.81962025],0
n3,1,0.188036,1.732935,[35 20] ; [10  2],[36.94029851 18.05970149] ; [8.05970149 3.94029851],0
v4,1,0.192054,1.701791,[263   7] ; [46  3],[261.53605016   8.46394984] ; [47.46394984  1.53605016],0
p8,1,0.233087,1.421924,[160 105] ; [34 15],[163.72611465 101.27388535] ; [30.27388535 18.72611465],0
u3,1,0.275463,1.189338,[36 17] ; [5 5],[34.49206349 18.50793651] ; [6.50793651 3.49206349],0
b4,1,0.282069,1.157096,[149 122] ; [31 18],[152.4375 118.5625] ; [27.5625 21.4375],0
p2,1,0.286806,1.134554,[231  39] ; [39 10],[228.52664577  41.47335423] ; [41.47335423  7.52664577],0
u4,1,0.301701,1.066662,[ 15 256] ; [ 1 48],[ 13.55 257.45] ; [ 2.45 46.55],0
p12,1,0.310875,1.026954,[ 36 233] ; [ 4 45],[ 33.83647799 235.16352201] ; [ 6.16352201 42.83647799],0
r1,1,0.317932,0.997436,[234  35] ; [40  9],[231.77987421  37.22012579] ; [42.22012579  6.77987421],0
p9,1,0.326879,0.961223,[248  22] ; [42  6],[246.22641509  23.77358491] ; [43.77358491  4.22641509],0
