Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,29.893191,[106  25] ; [28 38],[89.10659898 41.89340102] ; [44.89340102 21.10659898],1
v1,1,0.001315,10.321148,[67 62] ; [18 47],[56.52061856 72.47938144] ; [28.47938144 36.52061856],0
n6,1,0.003294,8.636801,[114  17] ; [46 20],[106.39593909  24.60406091] ; [53.60406091 12.39593909],0
v3,1,0.004546,8.051613,[50 78] ; [12 52],[41.33333333 86.66666667] ; [20.66666667 43.33333333],0
p3,1,0.005006,7.877198,[58 73] ; [16 51],[48.95959596 82.04040404] ; [25.04040404 41.95959596],0
a8,1,0.00948,6.730099,[ 23 100] ; [ 3 60],[ 17.19354839 105.80645161] ; [ 8.80645161 54.19354839],0
s8,1,0.015355,5.875306,[50 82] ; [14 53],[42.45226131 89.54773869] ; [21.54773869 45.45226131],0
r4,1,0.017535,5.642058,[116  16] ; [50 17],[110.11055276  21.88944724] ; [55.88944724 11.11055276],0
s6,1,0.017743,5.621312,[84 46] ; [31 35],[76.2755102 53.7244898] ; [38.7244898 27.2755102],0
s7,1,0.02121,5.309417,[52 75] ; [16 50],[44.74611399 82.25388601] ; [23.25388601 42.74611399],0
a3,1,0.021546,5.282048,[72 60] ; [25 42],[64.34170854 67.65829146] ; [32.65829146 34.34170854],0
s3,1,0.02193,5.251347,[78 51] ; [29 38],[70.42346939 58.57653061] ; [36.57653061 30.42346939],0
p4,1,0.023557,5.126945,[70 61] ; [24 42],[62.50761421 68.49238579] ; [31.49238579 34.50761421],0
p10,1,0.028861,4.775902,[105  25] ; [44 22],[98.82653061 31.17346939] ; [50.17346939 15.82653061],0
p9,1,0.053016,3.74341,[110  20] ; [49 18],[104.92385787  25.07614213] ; [54.07614213 12.92385787],0
d5,1,0.056306,3.642987,[91 41] ; [37 30],[84.90452261 47.09547739] ; [43.09547739 23.90452261],0
b1,1,0.071595,3.246075,[46 86] ; [15 52],[40.46231156 91.53768844] ; [20.53768844 46.46231156],0
p12,1,0.074266,3.186121,[ 10 121] ; [ 1 66],[  7.27777778 123.72222222] ; [ 3.72222222 63.27777778],0
p7,1,0.077645,3.113529,[87 41] ; [34 28],[81.51578947 46.48421053] ; [39.48421053 22.51578947],0
r3,1,0.080288,3.059054,[128   3] ; [62  5],[125.70707071   5.29292929] ; [64.29292929  2.70707071],0
b3,1,0.099097,2.720011,[25 58] ; [ 4 24],[21.68468468 61.31531532] ; [ 7.31531532 20.68468468],0
b2,1,0.099097,2.720011,[25 58] ; [ 4 24],[21.68468468 61.31531532] ; [ 7.31531532 20.68468468],0
v2,1,0.105359,2.622489,[65 57] ; [27 39],[59.70212766 62.29787234] ; [32.29787234 33.70212766],0
p5,1,0.105931,2.613905,[ 15 114] ; [ 3 63],[ 11.90769231 117.09230769] ; [ 6.09230769 59.90769231],0
v4,1,0.107838,2.585623,[125   6] ; [59  7],[122.35532995   8.64467005] ; [61.64467005  4.35532995],0
d1,1,0.11439,2.492502,[46 86] ; [16 51],[41.12562814 90.87437186] ; [20.87437186 46.12562814],0
