Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.614573,[148  17] ; [24 22],[134.50236967  30.49763033] ; [37.49763033  8.50236967],1
p10,1,0.0,27.851941,[141  23] ; [24 24],[127.64150943  36.35849057] ; [37.35849057 10.64150943],1
p7,1,1e-06,24.457247,[115  50] ; [14 33],[100.4009434  64.5990566] ; [28.5990566 18.4009434],1
r3,1,4e-06,21.142545,[152  14] ; [32 17],[142.06511628  23.93488372] ; [41.93488372  7.06511628],1
r4,1,2.7e-05,17.626622,[139  27] ; [27 22],[128.16744186  37.83255814] ; [37.83255814 11.16744186],1
v4,1,3e-05,17.409462,[153  11] ; [35 14],[144.75117371  19.24882629] ; [43.24882629  5.75117371],1
p8,1,4.9e-05,16.502342,[91 73] ; [11 38],[78.53521127 85.46478873] ; [23.46478873 25.53521127],1
d5,1,0.000107,15.01323,[128  37] ; [24 25],[117.19626168  47.80373832] ; [34.80373832 14.19626168],1
d4,1,0.000178,14.048438,[126  38] ; [24 25],[115.49295775  48.50704225] ; [34.50704225 14.49295775],1
p4,1,0.000388,12.587961,[100  66] ; [15 33],[89.20560748 76.79439252] ; [25.79439252 22.20560748],1
p11,1,0.000619,11.718717,[137  29] ; [29 20],[128.16744186  37.83255814] ; [37.83255814 11.16744186],1
s6,1,0.00076,11.336384,[111  49] ; [21 28],[101.05263158  58.94736842] ; [30.94736842 18.05263158],1
s1,1,0.001023,10.785267,[  3 162] ; [ 6 41],[  7.00471698 157.99528302] ; [ 1.99528302 45.00471698],0
r1,1,0.001238,10.432362,[122  44] ; [24 25],[112.7255814  53.2744186] ; [33.2744186 15.7255814],0
s7,1,0.001298,10.344722,[95 64] ; [16 32],[85.26086957 73.73913043] ; [25.73913043 22.26086957],0
v1,1,0.001449,10.142406,[93 69] ; [15 33],[83.31428571 78.68571429] ; [24.68571429 23.31428571],0
p3,1,0.002309,9.285752,[85 81] ; [13 36],[75.66511628 90.33488372] ; [22.33488372 26.66511628],0
s3,1,0.003845,8.355466,[98 68] ; [17 31],[89.20560748 76.79439252] ; [25.79439252 22.20560748],0
a5,1,0.00409,8.243326,[118  48] ; [24 25],[109.6372093  56.3627907] ; [32.3627907 16.6372093],0
p6,1,0.008351,6.956524,[66 99] ; [ 9 38],[ 58.37264151 106.62735849] ; [16.62735849 30.37264151],0
s2,1,0.013284,6.130926,[85 80] ; [15 33],[77.46478873 87.53521127] ; [22.53521127 25.46478873],0
s5,1,0.013522,6.099437,[66 95] ; [10 37],[ 58.82692308 102.17307692] ; [17.17307692 29.82692308],0
a3,1,0.014181,6.015438,[122  44] ; [27 22],[115.04186047  50.95813953] ; [33.95813953 15.04186047],0
r2,1,0.016934,5.703215,[147  16] ; [37 11],[142.14218009  20.85781991] ; [41.85781991  6.14218009],0
n4,1,0.022373,5.216576,[147  19] ; [37 12],[142.06511628  23.93488372] ; [41.93488372  7.06511628],0
d3,1,0.023718,5.115136,[74 92] ; [13 36],[67.17209302 98.82790698] ; [19.82790698 29.17209302],0
v2,1,0.024481,5.060216,[81 81] ; [14 31],[74.34782609 87.65217391] ; [20.65217391 24.34782609],0
d1,1,0.032302,4.582423,[83 83] ; [16 33],[76.4372093 89.5627907] ; [22.5627907 26.4372093],0
s8,1,0.041974,4.136259,[85 81] ; [17 32],[78.75348837 87.24651163] ; [23.24651163 25.75348837],0
u2,1,0.045088,4.015362,[22 22] ; [ 5 16],[18.27692308 25.72307692] ; [ 8.72307692 12.27692308],0
a4,1,0.052135,3.77142,[74 91] ; [14 34],[68.16901408 96.83098592] ; [19.83098592 28.16901408],0
v3,1,0.079023,3.084876,[71 93] ; [14 34],[65.75471698 98.24528302] ; [19.24528302 28.75471698],0
n6,1,0.083384,2.99768,[147  18] ; [39 10],[143.41121495  21.58878505] ; [42.58878505  6.41121495],0
b1,1,0.084797,2.970472,[75 91] ; [29 20],[80.29767442 85.70232558] ; [23.70232558 25.29767442],0
a8,1,0.175075,1.838942,[ 21 135] ; [ 3 45],[ 18.35294118 137.64705882] ; [ 5.64705882 42.35294118],0
p5,1,0.197684,1.6594,[ 26 140] ; [ 4 44],[ 23.27102804 142.72897196] ; [ 6.72897196 41.27102804],0
p1,1,0.200321,1.640033,[ 11 155] ; [ 6 43],[ 13.1255814 152.8744186] ; [ 3.8744186 45.1255814],0
a2,1,0.217181,1.522904,[ 16 150] ; [ 2 47],[ 13.89767442 152.10232558] ; [ 4.10232558 44.89767442],0
n1,1,0.32194,0.981048,[17 29] ; [10 10],[18.81818182 27.18181818] ; [ 8.18181818 11.81818182],0
b4,1,0.411112,0.675583,[89 77] ; [23 26],[86.4744186 79.5255814] ; [25.5255814 23.4744186],0
u1,1,0.432692,0.615588,[ 12 154] ; [ 2 47],[ 10.80930233 155.19069767] ; [ 3.19069767 45.80930233],0
b5,1,0.538869,0.377641,[76 90] ; [20 29],[74.12093023 91.87906977] ; [21.87906977 27.12093023],0
a6,1,0.571042,0.320942,[67 99] ; [22 27],[68.71627907 97.28372093] ; [20.28372093 28.71627907],0
u3,1,0.587261,0.294643,[15 29] ; [ 9 13],[16. 28.] ; [ 8. 14.],0
b3,1,0.644728,0.212611,[48 60] ; [14 21],[46.82517483 61.17482517] ; [15.17482517 19.82517483],0
b2,1,0.644728,0.212611,[48 60] ; [14 21],[46.82517483 61.17482517] ; [15.17482517 19.82517483],0
n3,1,0.685523,0.163975,[30 16] ; [12  8],[29.27272727 16.72727273] ; [12.72727273  7.27272727],0
d2,1,0.699238,0.149265,[83 83] ; [22 25],[81.83098592 84.16901408] ; [23.16901408 23.83098592],0
s4,1,0.765392,0.089047,[ 30 135] ; [ 8 41],[ 29.29906542 135.70093458] ; [ 8.70093458 40.29906542],0
p12,1,0.843679,0.038884,[ 12 152] ; [ 4 45],[ 12.31924883 151.68075117] ; [ 3.68075117 45.31924883],0
a1,1,0.851065,0.035254,[  9 157] ; [ 3 46],[  9.26511628 156.73488372] ; [ 2.73488372 46.26511628],0
n2,1,0.877123,0.023906,[32 14] ; [15  6],[32.26865672 13.73134328] ; [14.73134328  6.26865672],0
u4,1,0.880354,0.022656,[  4 162] ; [ 1 48],[  3.86046512 162.13953488] ; [ 1.13953488 47.86046512],0
