Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.005409,7.737443,[34 26] ; [57 15],[41.36363636 18.63636364] ; [49.63636364 22.36363636],0
p6,1,0.007914,7.05292,[13 47] ; [31 40],[20.15267176 39.84732824] ; [23.84732824 47.15267176],0
a2,1,0.023701,5.116375,[ 9 51] ; [23 49],[14.54545455 45.45454545] ; [17.45454545 54.54545455],0
p5,1,0.035724,4.410254,[10 49] ; [ 4 68],[ 6.30534351 52.69465649] ; [ 7.69465649 64.30534351],0
v3,1,0.037202,4.341122,[16 43] ; [31 38],[21.6640625 37.3359375] ; [25.3359375 43.6640625],0
p1,1,0.049255,3.866643,[11 49] ; [ 5 66],[ 7.32824427 52.67175573] ; [ 8.67175573 62.32824427],0
v1,1,0.056502,3.637199,[25 35] ; [42 30],[30.45454545 29.54545455] ; [36.54545455 35.45454545],0
d2,1,0.079391,3.077318,[27 32] ; [44 28],[31.97709924 27.02290076] ; [39.02290076 32.97709924],0
a6,1,0.084614,2.973977,[28 31] ; [45 27],[32.8778626 26.1221374] ; [40.1221374 31.8778626],0
b1,1,0.115138,2.482237,[39 21] ; [37 35],[34.54545455 25.45454545] ; [41.45454545 30.54545455],0
r1,1,0.146402,2.109345,[46 13] ; [63  9],[49.09160305  9.90839695] ; [59.90839695 12.09160305],0
s1,1,0.174721,1.841962,[ 6 52] ; [ 3 68],[ 4.04651163 53.95348837] ; [ 4.95348837 66.04651163],0
n3,1,0.179021,1.805731,[17 11] ; [18  5],[19.21568627  8.78431373] ; [15.78431373  7.21568627],0
s2,1,0.19106,1.709425,[36 24] ; [51 21],[39.54545455 20.45454545] ; [47.45454545 24.54545455],0
d1,1,0.20029,1.640261,[30 30] ; [44 28],[33.63636364 26.36363636] ; [40.36363636 31.63636364],0
r3,1,0.203789,1.615007,[52  7] ; [67  4],[54.00769231  4.99230769] ; [64.99230769  6.00769231],0
n6,1,0.210941,1.564959,[50 10] ; [52 18],[47.07692308 12.92307692] ; [54.92307692 15.07692308],0
a4,1,0.221421,1.495139,[24 35] ; [37 35],[27.47328244 31.52671756] ; [33.52671756 38.47328244],0
d4,1,0.222802,1.486235,[46 13] ; [62 10],[48.64122137 10.35877863] ; [59.35877863 12.64122137],0
d5,1,0.222802,1.486235,[46 13] ; [62 10],[48.64122137 10.35877863] ; [59.35877863 12.64122137],0
u3,1,0.252252,1.310786,[15  6] ; [12 10],[13.18604651  7.81395349] ; [13.81395349  8.18604651],0
p10,1,0.266458,1.234892,[32 26] ; [46 25],[35.06976744 22.93023256] ; [42.93023256 28.06976744],0
s8,1,0.279658,1.16875,[26 34] ; [38 34],[29.09090909 30.90909091] ; [34.90909091 37.09090909],0
r2,1,0.285496,1.140741,[56  4] ; [70  2],[57.27272727  2.72727273] ; [68.72727273  3.27272727],0
p3,1,0.286672,1.135187,[24 35] ; [36 36],[27.02290076 31.97709924] ; [32.97709924 39.02290076],0
n5,1,0.305798,1.048739,[42 18] ; [43 27],[39.23076923 20.76923077] ; [45.76923077 24.23076923],0
b5,1,0.305804,1.04871,[41 19] ; [43 29],[38.18181818 21.81818182] ; [45.81818182 26.18181818],0
u1,1,0.324676,0.970018,[10 50] ; [17 55],[12.27272727 47.72727273] ; [14.72727273 57.27272727],0
s7,1,0.362944,0.82768,[30 25] ; [42 25],[32.45901639 22.54098361] ; [39.54098361 27.45901639],0
n2,1,0.407431,0.686284,[19  9] ; [18  5],[20.31372549  7.68627451] ; [16.68627451  6.31372549],0
n4,1,0.465258,0.533215,[38 21] ; [50 21],[39.93846154 19.06153846] ; [48.06153846 22.93846154],0
p9,1,0.481025,0.496539,[39 20] ; [51 20],[40.84615385 18.15384615] ; [49.15384615 21.84615385],0
p2,1,0.516251,0.421376,[44 15] ; [50 22],[42.33587786 16.66412214] ; [51.66412214 20.33587786],0
p4,1,0.528597,0.397088,[36 23] ; [40 32],[34.22900763 24.77099237] ; [41.77099237 30.22900763],0
a3,1,0.541255,0.373219,[38 21] ; [50 22],[39.63358779 19.36641221] ; [48.36641221 23.63358779],0
d3,1,0.541255,0.373219,[38 21] ; [50 22],[39.63358779 19.36641221] ; [48.36641221 23.63358779],0
p7,1,0.580882,0.304812,[30 29] ; [39 31],[31.55813953 27.44186047] ; [37.44186047 32.55813953],0
p8,1,0.607927,0.263205,[22 38] ; [23 48],[20.61068702 39.38931298] ; [24.38931298 46.61068702],0
r4,1,0.652249,0.203077,[54  6] ; [63  9],[53.18181818  6.81818182] ; [63.81818182  8.18181818],0
s5,1,0.670689,0.180797,[26 33] ; [33 36],[27.1953125 31.8046875] ; [31.8046875 37.1953125],0
b4,1,0.700251,0.148211,[33 27] ; [42 30],[34.09090909 25.90909091] ; [40.90909091 31.09090909],0
b3,1,0.701243,0.147183,[ 9 20] ; [11 30],[ 8.28571429 20.71428571] ; [11.71428571 29.28571429],0
b2,1,0.701243,0.147183,[ 9 20] ; [11 30],[ 8.28571429 20.71428571] ; [11.71428571 29.28571429],0
v4,1,0.718602,0.129836,[56  4] ; [66  6],[55.45454545  4.54545455] ; [66.54545455  5.45454545],0
n1,1,0.741241,0.109039,[13 14] ; [10 13],[12.42 14.58] ; [10.58 12.42],0
u2,1,0.757621,0.095238,[11 10] ; [10 11],[10.5 10.5] ; [10.5 10.5],0
a1,1,0.789933,0.070968,[ 4 56] ; [ 4 68],[ 3.63636364 56.36363636] ; [ 4.36363636 67.63636364],0
s4,1,0.827402,0.047539,[16 44] ; [18 54],[15.45454545 44.54545455] ; [18.54545455 53.45454545],0
u4,1,0.852911,0.034375,[ 2 58] ; [ 2 70],[ 1.81818182 58.18181818] ; [ 2.18181818 69.81818182],0
p12,1,0.852911,0.034375,[ 2 58] ; [ 2 70],[ 1.81818182 58.18181818] ; [ 2.18181818 69.81818182],0
a7,1,0.886508,0.02037,[44 16] ; [52 20],[43.63636364 16.36363636] ; [52.36363636 19.63636364],0
s3,1,0.889364,0.019351,[37 22] ; [46 26],[37.38167939 21.61832061] ; [45.61832061 26.38167939],0
a8,1,0.918589,0.010447,[ 7 50] ; [ 8 54],[ 7.18487395 49.81512605] ; [ 7.81512605 54.18487395],0
