Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00121,10.475545,[ 5 26] ; [8 4],[ 9.37209302 21.62790698] ; [3.62790698 8.37209302],0
r1,1,0.002981,8.819111,[ 6 25] ; [8 4],[10.09302326 20.90697674] ; [3.90697674 8.09302326],0
v3,1,0.022413,5.213435,[ 5 26] ; [6 6],[ 7.93023256 23.06976744] ; [3.06976744 8.93023256],0
u3,1,0.03307,4.542176,[ 4 15] ; [3 1],[ 5.7826087 13.2173913] ; [1.2173913 2.7826087],0
s3,1,0.04448,4.038241,[ 6 25] ; [6 6],[ 8.65116279 22.34883721] ; [3.34883721 8.65116279],0
p10,1,0.082934,3.006447,[17 14] ; [10  2],[19.46511628 11.53488372] ; [7.53488372 4.46511628],0
b2,1,0.083265,3.0,[ 4 14] ; [5 4],[ 6. 12.] ; [3. 6.],0
b3,1,0.083265,3.0,[ 4 14] ; [5 4],[ 6. 12.] ; [3. 6.],0
a3,1,0.099228,2.717906,[12 19] ; [8 4],[14.41860465 16.58139535] ; [5.58139535 6.41860465],0
d4,1,0.118895,2.431823,[18 13] ; [10  2],[20.18604651 10.81395349] ; [7.81395349 4.18604651],0
a5,1,0.145607,2.117674,[13 18] ; [8 4],[15.13953488 15.86046512] ; [5.86046512 6.13953488],0
s6,1,0.145607,2.117674,[13 18] ; [8 4],[15.13953488 15.86046512] ; [5.86046512 6.13953488],0
a4,1,0.149554,2.076792,[ 9 22] ; [ 1 11],[ 7.20930233 23.79069767] ; [2.79069767 9.20930233],0
n4,1,0.166478,1.914376,[19 12] ; [10  2],[20.90697674 10.09302326] ; [8.09302326 3.90697674],0
n3,1,0.204894,1.607143,[6 2] ; [3 4],[4.8 3.2] ; [4.2 2.8],0
r4,1,0.228159,1.452302,[11 20] ; [ 2 10],[ 9.37209302 21.62790698] ; [3.62790698 8.37209302],0
p9,1,0.228159,1.452302,[20 11] ; [10  2],[21.62790698  9.37209302] ; [8.37209302 3.62790698],0
p7,1,0.24513,1.350848,[12 19] ; [7 5],[13.69767442 17.30232558] ; [5.30232558 6.69767442],0
p3,1,0.280318,1.165547,[10 21] ; [6 6],[11.53488372 19.46511628] ; [4.46511628 7.53488372],0
n5,1,0.306593,1.045294,[21 10] ; [10  2],[22.34883721  8.65116279] ; [8.65116279 3.34883721],0
p2,1,0.306593,1.045294,[21 10] ; [10  2],[22.34883721  8.65116279] ; [8.65116279 3.34883721],0
d1,1,0.306593,1.045294,[10 21] ; [ 2 10],[ 8.65116279 22.34883721] ; [3.34883721 8.65116279],0
s4,1,0.335159,0.928859,[ 4 27] ; [3 9],[ 5.04651163 25.95348837] ; [ 1.95348837 10.04651163],0
