Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,50.91551,[192  66] ; [19 49],[166.98773006  91.01226994] ; [44.01226994 23.98773006],1
n4,1,3e-06,21.586354,[197  62] ; [32 36],[181.37920489  77.62079511] ; [47.62079511 20.37920489],1
p10,1,4.9e-05,16.485857,[191  64] ; [33 34],[177.39130435  77.60869565] ; [46.60869565 20.39130435],1
p11,1,5.1e-05,16.404509,[198  61] ; [35 33],[184.54740061  74.45259939] ; [48.45259939 19.54740061],1
p9,1,0.002566,9.092876,[203  50] ; [42 25],[193.703125  59.296875] ; [51.296875 15.703125],0
s6,1,0.002682,9.012335,[162  93] ; [29 38],[151.25776398 103.74223602] ; [39.74223602 27.25776398],0
p4,1,0.01127,6.422299,[120 138] ; [20 48],[110.79754601 147.20245399] ; [29.20245399 38.79754601],0
u1,1,0.01311,6.154139,[ 47 212] ; [ 4 64],[ 40.39449541 218.60550459] ; [10.60550459 57.39449541],0
v4,1,0.026866,4.8994,[242  17] ; [57 10],[237.54907975  21.45092025] ; [61.45092025  5.54907975],0
s7,1,0.055069,3.679993,[100 146] ; [17 45],[ 93.44805195 152.55194805] ; [23.55194805 38.44805195],0
a2,1,0.059613,3.548113,[ 57 202] ; [ 8 60],[ 51.48318043 207.51681957] ; [13.51681957 54.48318043],0
d2,1,0.061604,3.493677,[131 126] ; [26 42],[124.15076923 132.84923077] ; [32.84923077 35.15076923],0
d1,1,0.068796,3.311519,[150 109] ; [31 37],[143.36085627 115.63914373] ; [37.63914373 30.36085627],0
s8,1,0.073457,3.204028,[ 94 163] ; [17 51],[ 87.77538462 169.22461538] ; [23.22461538 44.77538462],0
p5,1,0.10306,2.657543,[ 17 240] ; [ 1 66],[ 14.27777778 242.72222222] ; [ 3.72222222 63.27777778],0
p2,1,0.15897,1.983992,[183  76] ; [42 26],[178.21100917  80.78899083] ; [46.78899083 21.21100917],0
p12,1,0.173639,1.851245,[ 20 238] ; [ 2 64],[ 17.51851852 240.48148148] ; [ 4.48148148 61.51851852],0
u3,1,0.21446,1.541062,[50 38] ; [17  7],[52.64285714 35.35714286] ; [14.35714286  9.64285714],0
d3,1,0.219557,1.507262,[173  86] ; [40 28],[168.70642202  90.29357798] ; [44.29357798 23.70642202],0
p3,1,0.234009,1.416326,[ 85 173] ; [17 50],[ 80.97230769 177.02769231] ; [21.02769231 45.97230769],0
p1,1,0.277875,1.177456,[ 17 242] ; [ 7 60],[ 19.06748466 239.93251534] ; [ 4.93251534 62.06748466],0
a4,1,0.278893,1.172479,[118 141] ; [26 42],[114.05504587 144.94495413] ; [29.94495413 38.05504587],0
s5,1,0.28507,1.142757,[ 60 185] ; [11 50],[ 56.84640523 188.15359477] ; [14.15359477 46.84640523],0
r1,1,0.306374,1.046241,[189  70] ; [53 14],[192.26380368  66.73619632] ; [49.73619632 17.26380368],0
u2,1,0.309889,1.031147,[47 41] ; [15  8],[49.15315315 38.84684685] ; [12.84684685 10.15315315],0
v3,1,0.370612,0.801612,[ 84 164] ; [17 44],[ 81.06148867 166.93851133] ; [19.93851133 41.06148867],0
a7,1,0.384711,0.755595,[189  70] ; [46 22],[186.13149847  72.86850153] ; [48.86850153 19.13149847],0
p8,1,0.427588,0.629365,[ 66 192] ; [14 53],[ 63.50769231 194.49230769] ; [16.49230769 50.50769231],0
a6,1,0.436574,0.605271,[173  86] ; [42 26],[170.29051988  88.70948012] ; [44.70948012 23.29051988],0
n2,1,0.439984,0.596323,[52 19] ; [19 10],[50.41 20.59] ; [20.59  8.41],0
n1,1,0.443003,0.588491,[27 44] ; [13 15],[28.68686869 42.31313131] ; [11.31313131 16.68686869],0
a1,1,0.467897,0.526938,[  8 251] ; [ 1 67],[  7.12844037 251.87155963] ; [ 1.87155963 66.12844037],0
d4,1,0.510523,0.432995,[208  51] ; [57 11],[209.89296636  49.10703364] ; [55.10703364 12.89296636],0
b5,1,0.551733,0.354221,[170  89] ; [42 26],[167.91437309  91.08562691] ; [44.08562691 23.91437309],0
u4,1,0.558337,0.342593,[  7 252] ; [ 1 67],[  6.33639144 252.66360856] ; [ 1.66360856 66.33639144],0
