Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,52.754905,[200  41] ; [39 52],[173.49096386  67.50903614] ; [65.50903614 25.49096386],1
p10,1,0.0,49.175097,[191  49] ; [37 56],[164.32432432  75.67567568] ; [63.67567568 29.32432432],1
r3,1,0.0,43.222023,[226  14] ; [65 32],[207.24035608  32.75964392] ; [83.75964392 13.24035608],1
r4,1,0.0,39.71766,[208  34] ; [53 45],[185.77058824  56.22941176] ; [75.22941176 22.77058824],1
n6,1,0.0,33.268091,[206  35] ; [54 42],[185.9347181  55.0652819] ; [74.0652819 21.9347181],1
p2,1,0.0,30.601192,[196  44] ; [50 46],[175.71428571  64.28571429] ; [70.28571429 25.71428571],1
v4,1,3e-06,21.871807,[226  16] ; [73 24],[213.44542773  28.55457227] ; [85.55457227 11.44542773],1
p8,1,3e-06,21.586138,[126 112] ; [24 72],[106.88622754 131.11377246] ; [43.11377246 52.88622754],1
p4,1,1.8e-05,18.399327,[131 110] ; [27 68],[113.32738095 127.67261905] ; [44.67261905 50.32738095],1
v2,1,0.0007,11.487963,[129 104] ; [33 62],[115.07926829 117.92073171] ; [46.92073171 48.07926829],1
a6,1,0.001294,10.35159,[179  63] ; [55 43],[166.55294118  75.44705882] ; [67.44705882 30.55294118],0
b1,1,0.001461,10.127327,[ 81 161] ; [51 47],[ 93.95294118 148.04705882] ; [38.04705882 59.95294118],0
p7,1,0.002017,9.53418,[133 107] ; [34 59],[120.36036036 119.63963964] ; [46.63963964 46.36036036],0
v1,1,0.004555,8.04797,[118 120] ; [32 66],[106.25 131.75] ; [43.75 54.25],0
n3,1,0.005034,7.867361,[45 14] ; [19 20],[38.53061224 20.46938776] ; [25.46938776 13.53061224],0
r1,1,0.005617,7.669204,[174  68] ; [54 42],[163.24260355  78.75739645] ; [64.75739645 31.24260355],0
s1,1,0.010103,6.616714,[  3 238] ; [ 6 90],[  6.43620178 234.56379822] ; [ 2.56379822 93.43620178],0
p3,1,0.011249,6.425499,[101 140] ; [26 70],[ 90.82195846 150.17804154] ; [36.17804154 59.82195846],0
n2,1,0.012075,6.299864,[44 15] ; [20 20],[38.14141414 20.85858586] ; [25.85858586 14.14141414],0
p5,1,0.012332,6.262511,[ 25 217] ; [ 2 93],[ 19.38872404 222.61127596] ; [ 7.61127596 87.38872404],0
p6,1,0.014135,6.021171,[ 68 169] ; [15 80],[ 59.25 177.75] ; [23.75 71.25],0
n5,1,0.019793,5.430028,[170  71] ; [55 41],[160.90504451  80.09495549] ; [64.09495549 31.90504451],0
n4,1,0.022172,5.232221,[171  71] ; [56 41],[162.04719764  79.95280236] ; [64.95280236 32.04719764],0
a5,1,0.030541,4.678582,[168  74] ; [56 42],[159.43529412  82.56470588] ; [64.56470588 33.43529412],0
d4,1,0.032238,4.585773,[189  52] ; [66 32],[181.28318584  59.71681416] ; [73.71681416 24.28318584],0
r2,1,0.036675,4.365429,[214  25] ; [77 18],[208.23053892  30.76946108] ; [82.76946108 12.23053892],0
b4,1,0.038317,4.290876,[141 101] ; [45 53],[132.38823529 109.61176471] ; [53.61176471 44.38823529],0
a1,1,0.041524,4.154503,[  9 233] ; [ 9 89],[ 12.81176471 229.18823529] ; [ 5.18823529 92.81176471],0
u3,1,0.05455,3.695774,[47 42] ; [13 25],[42.04724409 46.95275591] ; [17.95275591 20.04724409],0
d1,1,0.060156,3.533066,[126 116] ; [40 58],[118.15294118 123.84705882] ; [47.84705882 50.15294118],0
u1,1,0.088554,2.900462,[ 30 212] ; [ 6 92],[ 25.62352941 216.37647059] ; [10.37647059 87.62352941],0
p1,1,0.113409,2.50606,[ 22 219] ; [ 4 94],[ 18.48377581 222.51622419] ; [ 7.51622419 90.48377581],0
u2,1,0.113585,2.503625,[45 44] ; [13 24],[40.96825397 48.03174603] ; [17.03174603 19.96825397],0
p12,1,0.114025,2.497531,[ 11 229] ; [ 1 95],[  8.57142857 231.42857143] ; [ 3.42857143 92.57142857],0
s4,1,0.1744,1.844706,[ 22 216] ; [14 84],[ 25.5 212.5] ; [10.5 87.5],0
s5,1,0.241367,1.372594,[ 45 193] ; [13 83],[ 41.32934132 196.67065868] ; [16.67065868 79.32934132],0
d3,1,0.274719,1.19303,[159  83] ; [57 39],[154.65088757  87.34911243] ; [61.34911243 34.65088757],0
d5,1,0.281322,1.160694,[188  54] ; [70 27],[184.17699115  57.82300885] ; [73.82300885 23.17699115],0
a8,1,0.300526,1.07186,[ 23 195] ; [ 6 83],[ 20.59283388 197.40716612] ; [ 8.40716612 80.59283388],0
a2,1,0.331857,0.941639,[ 41 201] ; [21 77],[ 44.12941176 197.87058824] ; [17.87058824 80.12941176],0
s6,1,0.356967,0.848535,[ 85 152] ; [30 68],[ 81.35820896 155.64179104] ; [33.64179104 64.35820896],0
b5,1,0.374617,0.788292,[143  99] ; [63 35],[146.62352941  95.37647059] ; [59.37647059 38.62352941],0
a7,1,0.378032,0.777094,[170  71] ; [63 33],[166.62611276  74.37388724] ; [66.37388724 29.62611276],0
s2,1,0.400103,0.708018,[ 22 217] ; [12 86],[ 24.11275964 214.88724036] ; [ 9.88724036 88.11275964],0
s7,1,0.457725,0.551452,[ 38 192] ; [12 79],[ 35.82554517 194.17445483] ; [14.17445483 76.82554517],0
b3,1,0.483732,0.490439,[42 93] ; [20 35],[44.05263158 90.94736842] ; [17.94736842 37.05263158],0
b2,1,0.483732,0.490439,[42 93] ; [20 35],[44.05263158 90.94736842] ; [17.94736842 37.05263158],0
a4,1,0.564817,0.331432,[ 98 144] ; [36 61],[ 95.65781711 146.34218289] ; [38.34218289 58.65781711],0
v3,1,0.616434,0.250912,[ 70 166] ; [25 68],[ 68.14589666 167.85410334] ; [26.85410334 66.14589666],0
d2,1,0.752345,0.099571,[ 96 144] ; [37 60],[ 94.71810089 145.28189911] ; [38.28189911 58.71810089],0
n1,1,0.86875,0.027307,[18 42] ; [12 26],[18.36734694 41.63265306] ; [11.63265306 26.36734694],0
a3,1,0.957623,0.002824,[152  90] ; [60 36],[151.78698225  90.21301775] ; [60.21301775 35.78698225],0
