Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.114746,[222  44] ; [14 20],[209.25333333  56.74666667] ; [26.74666667  7.25333333],1
n4,1,0.0,27.0745,[226  39] ; [17 18],[214.65  50.35] ; [28.35  6.65],1
r4,1,1e-06,23.218832,[255  11] ; [26  9],[248.3255814  17.6744186] ; [32.6744186  2.3255814],1
p4,1,0.000197,13.86219,[189  76] ; [14 21],[179.31666667  85.68333333] ; [23.68333333 11.31666667],1
a4,1,0.001536,10.035248,[136 129] ; [ 8 27],[127.2 137.8] ; [16.8 18.2],0
p3,1,0.00286,8.894879,[154 111] ; [11 24],[145.75 119.25] ; [19.25 15.75],0
d2,1,0.003178,8.702261,[157 109] ; [11 23],[148.96 117.04] ; [19.04 14.96],0
u1,1,0.008945,6.833823,[ 88 178] ; [ 4 31],[ 81.30232558 184.69767442] ; [10.69767442 24.30232558],0
a5,1,0.01214,6.290353,[216  50] ; [22 13],[210.3255814  55.6744186] ; [27.6744186  7.3255814],0
r2,1,0.018968,5.504467,[258   5] ; [31  3],[255.91582492   7.08417508] ; [33.08417508  0.91582492],0
p11,1,0.024342,5.07012,[212  54] ; [22 13],[206.79069767  59.20930233] ; [27.20930233  7.79069767],0
p8,1,0.0364,4.378248,[154 109] ; [13 20],[148.38175676 114.61824324] ; [18.61824324 14.38175676],0
b1,1,0.036806,4.359365,[ 89 177] ; [18 17],[ 94.55813953 171.44186047] ; [12.44186047 22.55813953],0
r3,1,0.037171,4.342539,[256  10] ; [30  4],[253.58666667  12.41333333] ; [32.41333333  1.58666667],0
r1,1,0.040912,4.179666,[231  34] ; [26  9],[227.01666667  37.98333333] ; [29.98333333  5.01666667],0
a2,1,0.040931,4.178872,[100 166] ; [ 7 28],[ 94.55813953 171.44186047] ; [12.44186047 22.55813953],0
p6,1,0.043862,4.06188,[125 137] ; [10 24],[119.49324324 142.50675676] ; [15.50675676 18.49324324],0
s5,1,0.051361,3.796454,[118 137] ; [ 9 23],[112.83972125 142.16027875] ; [14.16027875 17.83972125],0
u2,1,0.055246,3.674641,[29 21] ; [9 1],[31.66666667 18.33333333] ; [6.33333333 3.66666667],0
a3,1,0.064266,3.423724,[216  48] ; [24 11],[211.90635452  52.09364548] ; [28.09364548  6.90635452],0
b4,1,0.070597,3.269089,[164 102] ; [16 19],[159.06976744 106.93023256] ; [20.93023256 14.06976744],0
b3,1,0.071443,3.249541,[ 76 115] ; [ 3 14],[ 72.54326923 118.45673077] ; [ 6.45673077 10.54326923],0
b2,1,0.071443,3.249541,[ 76 115] ; [ 3 14],[ 72.54326923 118.45673077] ; [ 6.45673077 10.54326923],0
s4,1,0.082694,3.011143,[ 50 215] ; [11 24],[ 53.88333333 211.11666667] ; [ 7.11666667 27.88333333],0
v3,1,0.102282,2.669592,[119 137] ; [10 22],[114.66666667 141.33333333] ; [14.33333333 17.66666667],0
p1,1,0.102504,2.666145,[ 32 234] ; [ 1 34],[ 29.1627907 236.8372093] ; [ 3.8372093 31.1627907],0
p2,1,0.105857,2.61501,[232  34] ; [27  8],[228.88372093  37.11627907] ; [30.11627907  4.88372093],0
d1,1,0.152255,2.049514,[184  82] ; [20 15],[180.27906977  85.72093023] ; [23.72093023 11.27906977],0
v1,1,0.168359,1.897493,[154 105] ; [16 18],[150.27303754 108.72696246] ; [19.72696246 14.27303754],0
a6,1,0.170512,1.878434,[207  58] ; [30  4],[210.05016722  54.94983278] ; [26.94983278  7.05016722],0
p5,1,0.181112,1.788477,[ 46 217] ; [ 3 32],[ 43.24496644 219.75503356] ; [ 5.75503356 29.24496644],0
s8,1,0.192244,1.700335,[180  84] ; [20 15],[176.58862876  87.41137124] ; [23.41137124 11.58862876],0
v4,1,0.231746,1.430115,[260   6] ; [33  2],[258.93023256   7.06976744] ; [34.06976744  0.93023256],0
p10,1,0.247583,1.336891,[229  35] ; [27  7],[226.79194631  37.20805369] ; [29.20805369  4.79194631],0
s6,1,0.275826,1.187543,[222  41] ; [27  8],[219.75503356  43.24496644] ; [29.24496644  5.75503356],0
d3,1,0.314889,1.010057,[216  50] ; [30  4],[218.12  47.88] ; [27.88  6.12],0
v2,1,0.344891,0.892167,[169  92] ; [18 14],[166.57679181  94.42320819] ; [20.42320819 11.57679181],0
s2,1,0.378202,0.776537,[193  72] ; [23 12],[190.8  74.2] ; [25.2  9.8],0
d4,1,0.411347,0.674906,[229  37] ; [31  3],[230.53333333  35.46666667] ; [29.46666667  4.53333333],0
s3,1,0.41975,0.651014,[195  68] ; [23 11],[193.04377104  69.95622896] ; [24.95622896  9.04377104],0
p9,1,0.432047,0.617315,[236  27] ; [29  5],[234.66329966  28.33670034] ; [30.33670034  3.66329966],0
d5,1,0.444093,0.585683,[221  45] ; [30  4],[222.55333333  43.44666667] ; [28.44666667  5.55333333],0
a1,1,0.538599,0.378143,[ 14 252] ; [ 1 34],[ 13.25581395 252.74418605] ; [ 1.74418605 33.25581395],0
p7,1,0.608895,0.261788,[180  77] ; [21 11],[178.74394464  78.25605536] ; [22.25605536  9.74394464],0
b5,1,0.619946,0.245943,[171  95] ; [21 14],[169.6744186  96.3255814] ; [22.3255814 12.6744186],0
n1,1,0.679669,0.170498,[22 29] ; [4 7],[21.38709677 29.61290323] ; [4.61290323 6.38709677],0
n2,1,0.700441,0.148014,[39 12] ; [9 2],[39.48387097 11.51612903] ; [8.51612903 2.48387097],0
a8,1,0.703234,0.14513,[ 44 188] ; [ 5 26],[ 43.2243346 188.7756654] ; [ 5.7756654 25.2243346],0
n3,1,0.789081,0.071559,[35 16] ; [8 3],[35.37096774 15.62903226] ; [7.62903226 3.37096774],0
s1,1,0.895993,0.017089,[ 14 248] ; [ 2 32],[ 14.16216216 247.83783784] ; [ 1.83783784 32.16216216],0
