Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,70.966035,[155  71] ; [ 42 123],[113.86700767 112.13299233] ; [83.13299233 81.86700767],1
p6,1,0.0,46.435395,[106 121] ; [ 23 142],[ 74.70153061 152.29846939] ; [ 54.29846939 110.70153061],1
p3,1,0.0,41.389502,[136  94] ; [ 44 122],[104.54545455 125.45454545] ; [75.45454545 90.54545455],1
p2,1,0.0,36.686956,[206  24] ; [107  59],[181.79292929  48.20707071] ; [131.20707071  34.79292929],1
p4,1,1e-06,24.078769,[148  82] ; [ 65 100],[124.02531646 105.97468354] ; [88.97468354 76.02531646],1
p10,1,1.2e-05,19.236481,[192  37] ; [106  58],[173.6437659  55.3562341] ; [124.3562341  39.6437659],1
r4,1,0.00037,12.680241,[214  17] ; [134  32],[202.48866499  28.51133501] ; [145.51133501  20.48866499],1
v1,1,0.000808,11.22304,[130  99] ; [65 99],[113.6259542 115.3740458] ; [81.3740458 82.6259542],1
p9,1,0.000811,11.21658,[194  34] ; [116  47],[180.76726343  47.23273657] ; [129.23273657  33.76726343],1
p11,1,0.001543,10.025959,[189  42] ; [113  53],[175.72292191  55.27707809] ; [126.27707809  39.72292191],0
p5,1,0.006363,7.444506,[ 30 201] ; [  8 158],[ 22.11083123 208.88916877] ; [ 15.88916877 150.11083123],0
v2,1,0.008708,6.881714,[137  90] ; [75 85],[124.35142119 102.64857881] ; [87.64857881 72.35142119],0
s8,1,0.009946,6.644621,[ 69 159] ; [ 31 134],[ 58.01526718 169.98473282] ; [ 41.98473282 123.01526718],0
n5,1,0.019292,5.474888,[169  61] ; [103  62],[158.37974684  71.62025316] ; [113.62025316  51.37974684],0
d1,1,0.023986,5.095628,[135  96] ; [78 88],[123.93702771 107.06297229] ; [89.06297229 76.93702771],0
s5,1,0.024024,5.092927,[ 61 167] ; [ 27 132],[ 51.84496124 176.15503876] ; [ 36.15503876 122.84496124],0
n4,1,0.024499,5.058988,[173  58] ; [107  59],[162.92191436  68.07808564] ; [117.07808564  48.92191436],0
s7,1,0.03044,4.684297,[ 68 147] ; [ 34 124],[ 58.79356568 156.20643432] ; [ 43.20643432 114.79356568],0
s6,1,0.033753,4.507195,[108 117] ; [ 61 103],[ 97.75064267 127.24935733] ; [71.24935733 92.75064267],0
r1,1,0.035301,4.430557,[182  48] ; [116  50],[173.08080808  56.91919192] ; [124.91919192  41.08080808],0
r3,1,0.054394,3.700557,[219  12] ; [148  17],[214.08333333  16.91666667] ; [152.91666667  12.08333333],0
s1,1,0.055054,3.680446,[  2 227] ; [  6 159],[  4.64974619 224.35025381] ; [  3.35025381 161.64974619],0
a8,1,0.055643,3.662704,[ 28 175] ; [ 11 139],[ 22.42776204 180.57223796] ; [ 16.57223796 133.42776204],0
v3,1,0.063623,3.44033,[ 89 137] ; [ 48 111],[ 80.42077922 145.57922078] ; [ 56.57922078 102.42077922],0
b4,1,0.065124,3.401828,[119 112] ; [101  65],[128.01007557 102.98992443] ; [91.98992443 74.01007557],0
d5,1,0.101054,2.688822,[190  40] ; [126  40],[183.53535354  46.46464646] ; [132.46464646  33.53535354],0
a5,1,0.11418,2.495394,[170  61] ; [110  56],[162.92191436  68.07808564] ; [117.07808564  48.92191436],0
a3,1,0.141639,2.160064,[159  71] ; [103  63],[152.17171717  77.82828283] ; [109.82828283  56.17171717],0
r2,1,0.184524,1.760809,[214  15] ; [149  17],[210.44810127  18.55189873] ; [152.55189873  13.44810127],0
s2,1,0.190715,1.712082,[ 38 193] ; [ 19 143],[ 33.50381679 197.49618321] ; [ 23.49618321 138.50381679],0
p12,1,0.214515,1.540694,[ 13 216] ; [  5 160],[ 10.46192893 218.53807107] ; [  7.53807107 157.46192893],0
n6,1,0.217451,1.521112,[196  35] ; [133  33],[191.43324937  39.56675063] ; [137.56675063  28.43324937],0
u3,1,0.22948,1.444079,[36 36] ; [38 25],[39.46666667 32.53333333] ; [34.53333333 28.46666667],0
a7,1,0.23781,1.393527,[170  60] ; [113  52],[164.78481013  65.21518987] ; [118.21518987  46.78481013],0
a2,1,0.258894,1.27466,[ 51 180] ; [ 29 137],[ 46.54911839 184.45088161] ; [ 33.45088161 132.54911839],0
u1,1,0.265953,1.237502,[ 37 194] ; [ 20 146],[ 33.16624685 197.83375315] ; [ 23.83375315 142.16624685],0
p1,1,0.288973,1.124401,[ 19 212] ; [  9 156],[ 16.33333333 214.66666667] ; [ 11.66666667 153.33333333],0
d2,1,0.303056,1.060697,[105 126] ; [66 98],[100.00253165 130.99746835] ; [70.99746835 93.00253165],0
n3,1,0.313994,1.013803,[35 13] ; [35 20],[32.62135922 15.37864078] ; [37.37864078 17.62135922],0
b5,1,0.434939,0.609598,[140  91] ; [107  59],[143.72040302  87.27959698] ; [103.27959698  62.72040302],0
a1,1,0.497983,0.459232,[  8 223] ; [  8 158],[  9.30982368 221.69017632] ; [  6.69017632 159.30982368],0
d3,1,0.502838,0.448941,[155  74] ; [107  59],[151.89367089  77.10632911] ; [110.10632911  55.89367089],0
a4,1,0.515721,0.422442,[ 95 135] ; [74 92],[ 98.15656566 131.84343434] ; [70.84343434 95.15656566],0
b2,1,0.550681,0.356098,[49 89] ; [37 57],[51.15517241 86.84482759] ; [34.84482759 59.15517241],0
