Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.425559,[81 68] ; [62 10],[96.41176471 52.58823529] ; [46.58823529 25.41176471],1
s6,1,0.000148,14.395651,[91 56] ; [61  9],[102.96774194  44.03225806] ; [49.03225806 20.96774194],1
s7,1,0.000821,11.192655,[43 98] ; [38 32],[54.12796209 86.87203791] ; [26.87203791 43.12796209],1
s4,1,0.001034,10.766298,[ 22 126] ; [24 46],[ 31.2293578 116.7706422] ; [14.7706422 55.2293578],0
p5,1,0.007687,7.104958,[  5 143] ; [ 9 61],[  9.50458716 138.49541284] ; [ 4.49541284 65.50458716],0
p3,1,0.008184,6.992861,[53 94] ; [39 32],[62.03669725 84.96330275] ; [29.96330275 41.03669725],0
p6,1,0.010143,6.609526,[ 32 114] ; [27 43],[ 39.87962963 106.12037037] ; [19.12037037 50.87962963],0
n6,1,0.010512,6.546051,[103  45] ; [60 10],[110.66055046  37.33944954] ; [52.33944954 17.66055046],0
d4,1,0.011887,6.327608,[109  38] ; [64  8],[116.12328767  30.87671233] ; [56.87671233 15.12328767],0
p9,1,0.015621,5.84503,[104  44] ; [59 10],[111.17050691  36.82949309] ; [51.82949309 17.17050691],0
r2,1,0.036758,4.361597,[135  13] ; [70  1],[138.53881279   9.46118721] ; [66.46118721  4.53881279],0
p4,1,0.041882,4.139984,[70 78] ; [44 27],[77.04109589 70.95890411] ; [36.95890411 34.04109589],0
d5,1,0.055596,3.664116,[101  47] ; [58 14],[106.96363636  41.03636364] ; [52.03636364 19.96363636],0
p10,1,0.06665,3.363654,[100  47] ; [56 14],[105.67741935  41.32258065] ; [50.32258065 19.67741935],0
a4,1,0.069647,3.291316,[55 93] ; [36 36],[61.21818182 86.78181818] ; [29.78181818 42.21818182],0
a2,1,0.070367,3.274433,[ 24 125] ; [19 53],[ 28.99095023 120.00904977] ; [14.00904977 57.99095023],0
b1,1,0.076456,3.138662,[64 85] ; [22 50],[57.98190045 91.01809955] ; [28.01809955 43.98190045],0
p2,1,0.083517,2.995089,[115  34] ; [61  9],[119.74429224  29.25570776] ; [56.25570776 13.74429224],0
p12,1,0.088809,2.895831,[  6 142] ; [ 7 64],[  8.78538813 139.21461187] ; [ 4.21461187 66.78538813],0
p8,1,0.096895,2.75592,[54 93] ; [34 36],[59.61290323 87.38709677] ; [28.38709677 41.61290323],0
n2,1,0.097859,2.7401,[27 11] ; [13  1],[29.23076923  8.76923077] ; [10.76923077  3.23076923],0
a3,1,0.098548,2.72888,[90 59] ; [51 20],[95.49545455 53.50454545] ; [45.50454545 25.49545455],0
d1,1,0.116329,2.46606,[66 83] ; [40 32],[71.46606335 77.53393665] ; [34.53393665 37.46606335],0
a8,1,0.143195,2.143284,[ 21 121] ; [ 5 61],[ 17.75 124.25] ; [ 8.25 57.75],0
p11,1,0.150266,2.06955,[102  47] ; [56 16],[106.52488688  42.47511312] ; [51.47511312 20.52488688],0
u2,1,0.191922,1.702798,[33 25] ; [ 8 12],[30.48717949 27.51282051] ; [10.51282051  9.48717949],0
p1,1,0.205792,1.600784,[  8 141] ; [ 7 63],[ 10.20547945 138.79452055] ; [ 4.79452055 65.20547945],0
d2,1,0.218511,1.514126,[59 89] ; [35 37],[63.23636364 84.76363636] ; [30.76363636 41.23636364],0
b4,1,0.224919,1.472709,[91 58] ; [50 22],[95.06334842 53.93665158] ; [45.93665158 26.06334842],0
a6,1,0.255432,1.293346,[96 52] ; [41 31],[92.16363636 55.83636364] ; [44.83636364 27.16363636],0
p7,1,0.266516,1.234593,[86 58] ; [46 22],[89.66037736 54.33962264] ; [42.33962264 25.66037736],0
a7,1,0.315427,1.007813,[111  38] ; [49 23],[107.87330317  41.12669683] ; [52.12669683 19.87330317],0
u3,1,0.386184,0.750925,[29 28] ; [13  8],[30.69230769 26.30769231] ; [11.30769231  9.69230769],0
v3,1,0.404199,0.695799,[49 94] ; [20 50],[46.32394366 96.67605634] ; [22.67605634 47.32394366],0
n3,1,0.415985,0.661629,[28  9] ; [9 5],[26.84313725 10.15686275] ; [10.15686275  3.84313725],0
a5,1,0.41988,0.65065,[91 58] ; [48 24],[93.71493213 55.28506787] ; [45.28506787 26.71493213],0
