Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,60.444806,[57 25] ; [ 8 73],[32.6993865 49.3006135] ; [32.3006135 48.6993865],1
d5,1,0.0,56.481606,[81  1] ; [37 43],[59.72839506 22.27160494] ; [58.27160494 21.72839506],1
d3,1,0.0,51.506236,[77  5] ; [33 47],[55.67901235 26.32098765] ; [54.32098765 25.67901235],1
a4,1,2.5e-05,17.802269,[37 45] ; [12 69],[24.65030675 57.34969325] ; [24.34969325 56.65030675],1
a2,1,8e-05,15.559172,[19 63] ; [ 2 79],[10.56441718 71.43558282] ; [10.43558282 70.56441718],1
a5,1,0.000205,13.78871,[59 23] ; [35 46],[47.28834356 34.71165644] ; [46.71165644 34.28834356],1
p10,1,0.003209,8.68482,[60 22] ; [40 39],[50.93167702 31.06832298] ; [49.06832298 29.93167702],0
v2,1,0.004273,8.163989,[41 38] ; [23 55],[32.20382166 46.79617834] ; [31.79617834 46.20382166],0
a3,1,0.005163,7.821461,[59 23] ; [41 40],[50.30674847 31.69325153] ; [49.69325153 31.30674847],0
s6,1,0.014943,5.923198,[47 35] ; [31 50],[39.2392638 42.7607362] ; [38.7607362 42.2392638],0
a8,1,0.025322,5.00172,[ 1 77] ; [ 7 68],[ 4.07843137 73.92156863] ; [ 3.92156863 71.07843137],0
p9,1,0.030873,4.660003,[60 22] ; [45 34],[53.47826087 28.52173913] ; [51.52173913 27.47826087],0
r1,1,0.043437,4.078322,[61 20] ; [49 32],[55. 26.] ; [55. 26.],0
s4,1,0.064819,3.409566,[23 59] ; [13 68],[18.11042945 63.88957055] ; [17.88957055 63.11042945],0
r2,1,0.092728,2.826366,[74  6] ; [68 13],[70.55900621  9.44099379] ; [71.44099379  9.55900621],0
a6,1,0.095526,2.778692,[55 27] ; [44 37],[49.80368098 32.19631902] ; [49.19631902 31.80368098],0
s7,1,0.100175,2.702752,[27 50] ; [18 60],[22.35483871 54.64516129] ; [22.64516129 55.35483871],0
r4,1,0.106039,2.612284,[70 12] ; [61 20],[65.90184049 16.09815951] ; [65.09815951 15.90184049],0
u3,1,0.12058,2.409775,[15  8] ; [17 21],[12.06557377 10.93442623] ; [19.93442623 18.06557377],0
