Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,49.75006,[98 14] ; [15 32],[79.59748428 32.40251572] ; [33.40251572 13.59748428],1
s4,1,0.017708,5.624849,[19 93] ; [16 31],[24.65408805 87.34591195] ; [10.34591195 36.65408805],0
r1,1,0.021732,5.267111,[86 25] ; [28 19],[80.08860759 30.91139241] ; [33.91139241 13.08860759],0
p6,1,0.026073,4.95115,[42 69] ; [ 9 37],[36.05732484 74.94267516] ; [14.94267516 31.05732484],0
b3,1,0.028267,4.81172,[23 39] ; [ 2 17],[19.13580247 42.86419753] ; [ 5.86419753 13.13580247],0
b2,1,0.028267,4.81172,[23 39] ; [ 2 17],[19.13580247 42.86419753] ; [ 5.86419753 13.13580247],0
a8,1,0.032626,4.5653,[14 83] ; [ 1 42],[10.39285714 86.60714286] ; [ 4.60714286 38.39285714],0
n1,1,0.034079,4.49075,[22 17] ; [ 4 12],[18.43636364 20.56363636] ; [7.56363636 8.43636364],0
s8,1,0.035011,4.44464,[52 60] ; [13 33],[46.07594937 65.92405063] ; [18.92405063 27.07594937],0
p10,1,0.046605,3.959577,[71 40] ; [21 24],[65.46153846 45.53846154] ; [26.53846154 18.46153846],0
p5,1,0.05425,3.704984,[13 99] ; [ 1 46],[  9.86163522 102.13836478] ; [ 4.13836478 42.86163522],0
v1,1,0.056037,3.650954,[54 59] ; [14 31],[48.63291139 64.36708861] ; [19.36708861 25.63291139],0
p9,1,0.068206,3.325687,[77 33] ; [24 20],[72.14285714 37.85714286] ; [28.85714286 15.14285714],0
p8,1,0.070908,3.261872,[44 69] ; [11 35],[39.08805031 73.91194969] ; [15.91194969 30.08805031],0
r3,1,0.077851,3.109198,[93 19] ; [44  3],[96.50314465 15.49685535] ; [40.49685535  6.50314465],0
s7,1,0.125436,2.348094,[54 49] ; [17 27],[49.74829932 53.25170068] ; [21.25170068 22.74829932],0
p4,1,0.190312,1.715203,[61 50] ; [20 26],[57.26751592 53.73248408] ; [23.73248408 22.26751592],0
p1,1,0.194417,1.683822,[ 12 101] ; [ 2 45],[  9.8875 103.1125] ; [ 4.1125 42.8875],0
p3,1,0.198013,1.656969,[48 64] ; [15 32],[44.37735849 67.62264151] ; [18.62264151 28.37735849],0
n2,1,0.230961,1.43493,[32  9] ; [10  6],[30.21052632 10.78947368] ; [11.78947368  4.21052632],0
d3,1,0.284309,1.146375,[71 42] ; [33 13],[73.91194969 39.08805031] ; [30.08805031 15.91194969],0
