Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,101.027529,[274  94] ; [ 5 56],[239.32867133 128.67132867] ; [39.67132867 21.32867133],1
d4,1,0.0,85.253022,[339  29] ; [29 32],[315.67365967  52.32634033] ; [52.32634033  8.67365967],1
d3,1,1e-06,25.219177,[283  85] ; [28 33],[266.77855478 101.22144522] ; [44.22144522 16.77855478],1
a4,1,9e-06,19.80371,[191 176] ; [13 48],[174.92523364 192.07476636] ; [29.07476636 31.92523364],1
d2,1,9.1e-05,15.3177,[208 160] ; [18 43],[193.86480186 174.13519814] ; [32.13519814 28.86480186],1
a2,1,0.000584,11.824758,[107 261] ; [ 5 56],[ 96.07459207 271.92540793] ; [15.92540793 45.07459207],1
u1,1,0.000776,11.296813,[ 88 280] ; [ 3 58],[ 78.06060606 289.93939394] ; [12.93939394 48.06060606],1
a5,1,0.002455,9.173932,[303  65] ; [40 21],[294.22843823  73.77156177] ; [48.77156177 12.22843823],0
a3,1,0.015278,5.884127,[292  75] ; [40 21],[284.68224299  82.31775701] ; [47.31775701 13.68224299],0
p1,1,0.015281,5.883757,[ 26 341] ; [10 51],[ 30.86915888 336.13084112] ; [ 5.13084112 55.86915888],0
p4,1,0.015409,5.869084,[244 121] ; [31 30],[235.62206573 129.37793427] ; [39.37793427 21.62206573],0
p2,1,0.032968,4.547448,[325  42] ; [48 13],[319.83878505  47.16121495] ; [53.16121495  7.83878505],0
s6,1,0.059963,3.538418,[261  99] ; [37 24],[254.82185273 105.17814727] ; [43.17814727 17.82185273],0
s8,1,0.066088,3.377615,[190 175] ; [24 37],[183.35680751 181.64319249] ; [30.64319249 30.35680751],0
s2,1,0.067702,3.337868,[205 161] ; [26 34],[198.46478873 167.53521127] ; [32.53521127 27.46478873],0
a1,1,0.131654,2.272895,[ 24 344] ; [ 1 60],[ 21.44522145 346.55477855] ; [ 3.55477855 57.44522145],0
n4,1,0.144696,2.127292,[300  67] ; [45 16],[295.82943925  71.17056075] ; [49.17056075 11.82943925],0
a8,1,0.152818,2.043897,[ 54 276] ; [ 5 51],[ 50.44041451 279.55958549] ; [ 8.55958549 47.44041451],0
p3,1,0.19595,1.672304,[213 154] ; [30 31],[208.36682243 158.63317757] ; [34.63317757 26.36682243],0
b1,1,0.210902,1.565225,[115 253] ; [24 37],[119.23543124 248.76456876] ; [19.76456876 41.23543124],0
b5,1,0.230512,1.437697,[223 145] ; [32 29],[218.74125874 149.25874126] ; [36.25874126 24.74125874],0
p7,1,0.252015,1.312099,[257 104] ; [39 22],[253.21327014 107.78672986] ; [42.78672986 18.21327014],0
r2,1,0.261799,1.25922,[349  13] ; [56  4],[347.41706161  14.58293839] ; [57.58293839  2.41706161],0
s5,1,0.277323,1.180164,[137 214] ; [19 41],[133.22627737 217.77372263] ; [22.77372263 37.22627737],0
b2,1,0.30119,1.068918,[ 91 135] ; [13 28],[ 88.02996255 137.97003745] ; [15.97003745 25.02996255],0
b3,1,0.30119,1.068918,[ 91 135] ; [13 28],[ 88.02996255 137.97003745] ; [15.97003745 25.02996255],0
s7,1,0.326389,0.963172,[198 155] ; [28 29],[194.5804878 158.4195122] ; [31.4195122 25.5804878],0
n1,1,0.353258,0.861721,[25 47] ; [2 8],[23.70731707 48.29268293] ; [3.29268293 6.70731707],0
p8,1,0.366976,0.813878,[202 158] ; [38 23],[205.22565321 154.77434679] ; [34.77434679 26.22565321],0
