Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001009,10.810784,[ 7 26] ; [38 30],[14.7029703 18.2970297] ; [30.2970297 37.7029703],0
s3,1,0.002803,8.931257,[11 21] ; [45 23],[17.92 14.08] ; [38.08 29.92],0
s5,1,0.003861,8.347826,[ 3 29] ; [24 40],[ 9. 23.] ; [18. 46.],0
s8,1,0.003949,8.30691,[ 6 27] ; [33 36],[12.61764706 20.38235294] ; [26.38235294 42.61764706],0
r1,1,0.004915,7.910336,[16 17] ; [52 16],[22.21782178 10.78217822] ; [45.78217822 22.21782178],0
n5,1,0.025861,4.965259,[20 13] ; [56 13],[24.58823529  8.41176471] ; [51.41176471 17.58823529],0
r4,1,0.032794,4.556517,[25  8] ; [63  6],[28.47058824  4.52941176] ; [59.52941176  9.47058824],0
p5,1,0.038503,4.282673,[ 2 30] ; [16 53],[ 5.7029703 26.2970297] ; [12.2970297 56.7029703],0
s7,1,0.042707,4.106961,[10 22] ; [33 29],[14.63829787 17.36170213] ; [28.36170213 33.63829787],0
r2,1,0.052252,3.767691,[27  6] ; [64  4],[29.73267327  3.26732673] ; [61.26732673  6.73267327],0
u3,1,0.054605,3.694105,[ 9 13] ; [24 12],[12.51724138  9.48275862] ; [20.48275862 15.51724138],0
v1,1,0.075082,3.168278,[13 19] ; [40 27],[17.13131313 14.86868687] ; [35.86868687 31.13131313],0
u2,1,0.080206,3.060728,[ 9 13] ; [22 12],[12.17857143  9.82142857] ; [18.82142857 15.17857143],0
v2,1,0.101002,2.689649,[11 22] ; [33 32],[14.81632653 18.18367347] ; [29.18367347 35.81632653],0
b4,1,0.142314,2.152757,[16 17] ; [44 25],[19.41176471 13.58823529] ; [40.58823529 28.41176471],0
r3,1,0.152484,2.047221,[29  4] ; [65  3],[30.71287129  2.28712871] ; [63.28712871  4.71287129],0
p6,1,0.160915,1.965608,[10 22] ; [30 35],[13.19587629 18.80412371] ; [26.80412371 38.19587629],0
a4,1,0.187827,1.73458,[ 4 29] ; [16 53],[ 6.47058824 26.52941176] ; [13.52941176 55.47058824],0
a3,1,0.204658,1.608821,[11 21] ; [33 36],[13.94059406 18.05940594] ; [30.05940594 38.94059406],0
p9,1,0.208673,1.580606,[23 10] ; [55 13],[25.48514851  7.51485149] ; [52.51485149 15.48514851],0
s4,1,0.230688,1.436616,[ 4 29] ; [15 53],[ 6.20792079 26.79207921] ; [12.79207921 55.20792079],0
b1,1,0.265679,1.238923,[11 22] ; [31 38],[13.58823529 19.41176471] ; [28.41176471 40.58823529],0
p2,1,0.288571,1.126275,[26  7] ; [60  9],[27.82352941  5.17647059] ; [58.17647059 10.82352941],0
d1,1,0.299465,1.076576,[15 18] ; [24 45],[12.61764706 20.38235294] ; [26.38235294 42.61764706],0
p4,1,0.346873,0.884862,[23 10] ; [54 15],[24.91176471  8.08823529] ; [52.08823529 16.91176471],0
v3,1,0.382336,0.763178,[10 21] ; [27 38],[11.94791667 19.05208333] ; [25.05208333 39.94791667],0
a8,1,0.396446,0.71908,[ 4 26] ; [ 5 59],[ 2.87234043 27.12765957] ; [ 6.12765957 57.87234043],0
n1,1,0.405187,0.692877,[2 4] ; [7 6],[2.84210526 3.15789474] ; [6.15789474 6.84210526],0
s1,1,0.53543,0.384076,[ 1 32] ; [ 4 64],[ 1.63366337 31.36633663] ; [ 3.36633663 64.63366337],0
d5,1,0.54403,0.368122,[23 10] ; [52 17],[24.26470588  8.73529412] ; [50.73529412 18.26470588],0
p10,1,0.601571,0.272633,[23 10] ; [50 17],[24.09  8.91] ; [48.91 18.09],0
b5,1,0.640912,0.217552,[18 15] ; [41 28],[19.08823529 13.91176471] ; [39.91176471 29.08823529],0
d4,1,0.655145,0.199475,[22 11] ; [49 20],[22.97058824 10.02941176] ; [48.02941176 20.97058824],0
b3,1,0.679769,0.170386,[ 6 15] ; [ 9 29],[ 5.33898305 15.66101695] ; [ 9.66101695 28.33898305],0
b2,1,0.679769,0.170386,[ 6 15] ; [ 9 29],[ 5.33898305 15.66101695] ; [ 9.66101695 28.33898305],0
u1,1,0.707801,0.140483,[ 2 31] ; [ 3 66],[ 1.61764706 31.38235294] ; [ 3.38235294 65.61764706],0
n2,1,0.750042,0.101496,[5 1] ; [10  3],[4.73684211 1.26315789] ; [10.26315789  2.73684211],0
p11,1,0.771969,0.083984,[23 10] ; [50 19],[23.61764706  9.38235294] ; [49.38235294 19.61764706],0
p1,1,0.776442,0.080632,[ 6 27] ; [11 58],[ 5.5 27.5] ; [11.5 57.5],0
p7,1,0.805628,0.060551,[23 10] ; [49 19],[23.52475248  9.47524752] ; [48.47524752 19.52475248],0
a6,1,0.822377,0.050395,[18 15] ; [36 33],[17.47058824 15.52941176] ; [36.52941176 32.47058824],0
n6,1,0.918199,0.010548,[28  5] ; [58 11],[27.82352941  5.17647059] ; [58.17647059 10.82352941],0
d3,1,0.919906,0.010111,[19 14] ; [39 30],[18.76470588 14.23529412] ; [39.23529412 29.76470588],0
a7,1,0.931917,0.007299,[24  9] ; [50 18],[24.17821782  8.82178218] ; [49.82178218 18.17821782],0
n4,1,0.96537,0.001885,[25  8] ; [52 17],[24.91176471  8.08823529] ; [52.08823529 16.91176471],0
d2,1,0.96537,0.001885,[ 8 25] ; [17 52],[ 8.08823529 24.91176471] ; [16.91176471 52.08823529],0
p8,1,0.969833,0.00143,[19 14] ; [40 29],[19.08823529 13.91176471] ; [39.91176471 29.08823529],0
