Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,28.543877,[57 52] ; [82 12],[74.63546798 34.36453202] ; [64.36453202 29.63546798],1
p7,1,3e-06,21.972811,[60 45] ; [82 12],[74.92462312 30.07537688] ; [67.07537688 26.92462312],1
p3,1,4e-06,21.113214,[46 65] ; [69 25],[62.26829268 48.73170732] ; [52.73170732 41.26829268],1
p8,1,0.00031,13.008647,[51 56] ; [69 26],[63.56435644 43.43564356] ; [56.43564356 38.56435644],1
p10,1,0.000513,12.066152,[90 18] ; [93  2],[97.35960591 10.64039409] ; [85.64039409  9.35960591],1
v1,1,0.001363,10.255047,[54 55] ; [68 27],[65.18627451 43.81372549] ; [56.81372549 38.18627451],0
p1,1,0.001885,9.658164,[  7 102] ; [20 74],[14.49753695 94.50246305] ; [12.50246305 81.49753695],0
p5,1,0.001968,9.578723,[15 95] ; [30 65],[24.14634146 85.85365854] ; [20.85365854 74.14634146],0
n4,1,0.002232,9.347923,[75 35] ; [82 13],[84.24390244 25.75609756] ; [72.75609756 22.24390244],0
s7,1,0.004123,8.228692,[61 44] ; [69 20],[70.36082474 34.63917526] ; [59.63917526 29.36082474],0
p9,1,0.006576,7.385206,[94 13] ; [93  2],[99.05445545  7.94554455] ; [87.94554455  7.05445545],0
s8,1,0.007576,7.130959,[54 55] ; [64 30],[63.35960591 45.64039409] ; [54.64039409 39.35960591],0
p12,1,0.007747,7.091117,[  9 102] ; [20 75],[15.62621359 95.37378641] ; [13.37378641 81.62621359],0
s2,1,0.008145,7.00134,[73 36] ; [79 16],[81.21568627 27.78431373] ; [70.78431373 24.21568627],0
n5,1,0.014973,5.91966,[76 33] ; [80 15],[83.35294118 25.64705882] ; [72.64705882 22.35294118],0
r4,1,0.021649,5.273751,[100  11] ; [93  2],[103.99514563   7.00485437] ; [89.00485437  5.99514563],0
n6,1,0.021686,5.270775,[94 15] ; [89  4],[98.74752475 10.25247525] ; [84.25247525  8.74752475],0
u3,1,0.038603,4.278274,[15 13] ; [15  3],[18.26086957  9.73913043] ; [11.73913043  6.26086957],0
a5,1,0.065252,3.398606,[86 25] ; [83 12],[91.0631068 19.9368932] ; [77.9368932 17.0631068],0
a6,1,0.129025,2.304198,[78 33] ; [74 19],[82.70588235 28.29411765] ; [69.29411765 23.70588235],0
u1,1,0.182841,1.774378,[28 83] ; [32 63],[32.33009709 78.66990291] ; [27.66990291 67.33009709],0
a3,1,0.218446,1.514548,[83 28] ; [77 17],[86.63414634 24.36585366] ; [73.36585366 20.63414634],0
a1,1,0.230884,1.435405,[  4 107] ; [ 7 88],[  5.92718447 105.07281553] ; [ 5.07281553 89.92718447],0
d3,1,0.257784,1.280616,[85 26] ; [78 16],[88.25853659 22.74146341] ; [74.74146341 19.25853659],0
u2,1,0.273203,1.200593,[12 15] ; [11  7],[13.8 13.2] ; [9.2 8.8],0
a2,1,0.279197,1.170995,[33 78] ; [35 60],[36.6407767 74.3592233] ; [31.3592233 63.6407767],0
p11,1,0.2808,1.163212,[83 28] ; [77 18],[86.21359223 24.78640777] ; [73.78640777 21.21359223],0
v4,1,0.319321,0.991727,[102   5] ; [93  2],[103.29207921   3.70792079] ; [91.70792079  3.29207921],0
d1,1,0.332863,0.937728,[70 41] ; [66 29],[73.2815534 37.7184466] ; [62.7184466 32.2815534],0
s4,1,0.33598,0.925711,[23 86] ; [25 68],[25.9009901 83.0990099] ; [22.0990099 70.9009901],0
b4,1,0.350442,0.871856,[63 48] ; [60 35],[66.27669903 44.72330097] ; [56.72330097 38.27669903],0
s1,1,0.378373,0.775982,[  3 103] ; [ 5 90],[  4.21890547 101.78109453] ; [ 3.78109453 91.21890547],0
d2,1,0.389999,0.738946,[61 50] ; [46 48],[57.93658537 53.06341463] ; [49.06341463 44.93658537],0
p2,1,0.420379,0.649257,[93 17] ; [84 11],[94.97560976 15.02439024] ; [82.02439024 12.97560976],0
r3,1,0.432705,0.615551,[104   6] ; [91  3],[105.14705882   4.85294118] ; [89.85294118  4.14705882],0
a8,1,0.48259,0.493005,[16 80] ; [11 74],[14.32044199 81.67955801] ; [12.67955801 72.32044199],0
r2,1,0.502233,0.450214,[104   4] ; [93  2],[104.80788177   3.19211823] ; [92.19211823  2.80788177],0
b2,1,0.554004,0.350193,[25 41] ; [25 33],[26.61290323 39.38709677] ; [23.38709677 34.61290323],0
