Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,29.318291,[18 92] ; [32 24],[33.13253012 76.86746988] ; [16.86746988 39.13253012],1
s4,1,3.7e-05,17.006678,[17 94] ; [25 31],[27.91616766 83.08383234] ; [14.08383234 41.91616766],1
s6,1,7.7e-05,15.641594,[55 54] ; [46 10],[66.72121212 42.27878788] ; [34.27878788 21.72121212],1
s2,1,0.000105,15.047334,[36 74] ; [36 20],[47.71084337 62.28915663] ; [24.28915663 31.71084337],1
s3,1,0.000799,11.242925,[42 67] ; [37 19],[52.18787879 56.81212121] ; [26.81212121 29.18787879],1
s5,1,0.001239,10.430843,[25 83] ; [26 28],[34. 74.] ; [17. 37.],0
d2,1,0.01634,5.765942,[38 73] ; [30 26],[45.19760479 65.80239521] ; [22.80239521 33.19760479],0
p6,1,0.016973,5.699194,[21 88] ; [20 35],[27.25 81.75] ; [13.75 41.25],0
a3,1,0.02124,5.307018,[63 48] ; [42 14],[69.79041916 41.20958084] ; [35.20958084 20.79041916],0
v4,1,0.03131,4.635894,[105   4] ; [49  7],[101.73333333   7.26666667] ; [52.26666667  3.73333333],0
v1,1,0.032743,4.559181,[40 68] ; [30 25],[46.3803681 61.6196319] ; [23.6196319 31.3803681],0
p3,1,0.03654,4.371723,[33 77] ; [26 30],[39.09638554 70.90361446] ; [19.90361446 36.09638554],0
p4,1,0.04125,4.165733,[43 68] ; [31 25],[49.18562874 61.81437126] ; [24.81437126 31.18562874],0
a2,1,0.052918,3.746494,[13 98] ; [13 43],[17.28143713 93.71856287] ; [ 8.71856287 47.28143713],0
b3,1,0.053097,3.740871,[12 37] ; [16 20],[16.14117647 32.85882353] ; [11.85882353 24.14117647],0
b2,1,0.053097,3.740871,[12 37] ; [16 20],[16.14117647 32.85882353] ; [11.85882353 24.14117647],0
n1,1,0.053885,3.716258,[ 9 34] ; [10 13],[12.37878788 30.62121212] ; [ 6.62121212 16.37878788],0
p10,1,0.063877,3.433745,[72 37] ; [44 11],[77.09756098 31.90243902] ; [38.90243902 16.09756098],0
p1,1,0.067372,3.345903,[  4 105] ; [ 6 49],[  6.64634146 102.35365854] ; [ 3.35365854 51.64634146],0
b1,1,0.069854,3.286453,[32 79] ; [24 32],[37.22155689 73.77844311] ; [18.77844311 37.22155689],0
u2,1,0.082981,3.00553,[24 24] ; [10  3],[26.75409836 21.24590164] ; [7.24590164 5.75409836],0
u3,1,0.092963,2.822307,[29 18] ; [12  2],[31.59016393 15.40983607] ; [9.40983607 4.59016393],0
p7,1,0.117666,2.448111,[49 59] ; [31 22],[53.66459627 54.33540373] ; [26.33540373 26.66459627],0
a4,1,0.270178,1.215845,[36 75] ; [23 33],[39.21556886 71.78443114] ; [19.78443114 36.21556886],0
d4,1,0.276604,1.183701,[98 13] ; [46 10],[95.71257485 15.28742515] ; [48.28742515  7.71257485],0
p9,1,0.281451,1.16007,[79 31] ; [43 11],[81.82926829 28.17073171] ; [40.17073171 13.82926829],0
b4,1,0.293738,1.102411,[64 47] ; [37 19],[67.13173653 43.86826347] ; [33.86826347 22.13173653],0
u1,1,0.299215,1.077691,[ 10 101] ; [ 8 48],[11.96407186 99.03592814] ; [ 6.03592814 49.96407186],0
v3,1,0.314083,1.013429,[25 80] ; [16 35],[27.59615385 77.40384615] ; [13.40384615 37.59615385],0
n5,1,0.388161,0.744695,[33 78] ; [20 35],[35.43975904 75.56024096] ; [17.56024096 37.43975904],0
b5,1,0.392013,0.73269,[71 40] ; [32 24],[68.46107784 42.53892216] ; [34.53892216 21.46107784],0
r1,1,0.434548,0.610636,[81 29] ; [38 18],[78.85542169 31.14457831] ; [40.14457831 15.85542169],0
p2,1,0.442268,0.590392,[82 27] ; [39 17],[79.93333333 29.06666667] ; [41.06666667 14.93333333],0
n2,1,0.463989,0.536256,[26 16] ; [17  7],[27.36363636 14.63636364] ; [15.63636364  8.36363636],0
r4,1,0.47109,0.519418,[88 23] ; [47  9],[89.73053892 21.26946108] ; [45.26946108 10.73053892],0
p8,1,0.52761,0.398993,[51 60] ; [22 32],[49.10909091 61.89090909] ; [23.89090909 30.10909091],0
d3,1,0.57562,0.31337,[83 27] ; [40 16],[81.5060241 28.4939759] ; [41.4939759 14.5060241],0
p5,1,0.584905,0.298373,[  4 106] ; [ 3 52],[  4.66666667 105.33333333] ; [ 2.33333333 52.66666667],0
n6,1,0.645934,0.211065,[72 38] ; [34 21],[70.66666667 39.33333333] ; [35.33333333 19.66666667],0
v2,1,0.671689,0.179632,[57 50] ; [29 22],[58.24050633 48.75949367] ; [27.75949367 23.24050633],0
a1,1,0.714445,0.133877,[  3 108] ; [ 1 55],[  2.65868263 108.34131737] ; [ 1.34131737 54.65868263],0
a7,1,0.720896,0.127636,[86 25] ; [42 14],[85.07784431 25.92215569] ; [42.92215569 13.07784431],0
a6,1,0.75455,0.097748,[76 35] ; [37 19],[75.10778443 35.89221557] ; [37.89221557 18.10778443],0
p12,1,0.755804,0.096718,[  3 108] ; [ 2 54],[  3.32335329 107.67664671] ; [ 1.67664671 54.32335329],0
n3,1,0.845175,0.038134,[27 16] ; [15  8],[27.36363636 15.63636364] ; [14.63636364  8.36363636],0
a5,1,0.943317,0.005055,[70 41] ; [35 21],[69.79041916 41.20958084] ; [35.20958084 20.79041916],0
d1,1,0.964772,0.001951,[67 44] ; [34 22],[67.13173653 43.86826347] ; [33.86826347 22.13173653],0
p11,1,0.967365,0.001674,[71 40] ; [36 20],[71.11976048 39.88023952] ; [35.88023952 20.11976048],0
r2,1,0.975629,0.000933,[102   8] ; [52  4],[102.04819277   7.95180723] ; [51.95180723  4.04819277],0
r3,1,0.987758,0.000235,[103   8] ; [51  4],[102.97590361   8.02409639] ; [51.02409639  3.97590361],0
