Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.00042,12.442848,[34 42] ; [22  4],[41.7254902 34.2745098] ; [14.2745098 11.7254902],1
s7,1,0.001473,10.112311,[13 65] ; [12 13],[18.93203883 59.06796117] ; [ 6.06796117 18.93203883],0
p5,1,0.003026,8.791963,[ 3 76] ; [ 6 21],[ 6.70754717 72.29245283] ; [ 2.29245283 24.70754717],0
p8,1,0.003301,8.633206,[22 57] ; [16 11],[28.32075472 50.67924528] ; [ 9.67924528 17.32075472],0
a8,1,0.01227,6.271379,[ 4 70] ; [ 6 21],[ 7.32673267 66.67326733] ; [ 2.67326733 24.32673267],0
r3,1,0.01599,5.804007,[60 20] ; [26  1],[64.29906542 15.70093458] ; [21.70093458  5.29906542],0
r4,1,0.032828,4.554706,[47 33] ; [22  5],[51.58878505 28.41121495] ; [17.41121495  9.58878505],0
s8,1,0.074298,3.185424,[16 64] ; [10 17],[19.43925234 60.56074766] ; [ 6.56074766 20.43925234],0
r2,1,0.07789,3.108381,[61 18] ; [25  2],[64.09433962 14.90566038] ; [21.90566038  5.09433962],0
p4,1,0.078291,3.10002,[23 55] ; [13 14],[26.74285714 51.25714286] ; [ 9.25714286 17.74285714],0
p1,1,0.103084,2.657174,[ 6 74] ; [ 5 22],[ 8.22429907 71.77570093] ; [ 2.77570093 24.22429907],0
a7,1,0.104363,2.637577,[33 47] ; [16 11],[36.63551402 43.36448598] ; [12.36448598 14.63551402],0
s2,1,0.182785,1.774831,[24 55] ; [12 15],[26.83018868 52.16981132] ; [ 9.16981132 17.83018868],0
a4,1,0.187791,1.734864,[10 69] ; [ 1 26],[ 8.19811321 70.80188679] ; [ 2.80188679 24.19811321],0
s3,1,0.194648,1.68208,[34 42] ; [16 11],[36.89320388 39.10679612] ; [13.10679612 13.89320388],0
p9,1,0.196955,1.664809,[54 24] ; [15 12],[51.25714286 26.74285714] ; [17.74285714  9.25714286],0
v2,1,0.204932,1.606869,[21 52] ; [11 15],[23.5959596 49.4040404] ; [ 8.4040404 17.5959596],0
p3,1,0.205573,1.602333,[17 63] ; [ 9 18],[19.43925234 60.56074766] ; [ 6.56074766 20.43925234],0
b5,1,0.241091,1.374203,[43 37] ; [18  9],[45.60747664 34.39252336] ; [15.39252336 11.60747664],0
p12,1,0.251057,1.317412,[ 2 77] ; [ 2 25],[ 2.98113208 76.01886792] ; [ 1.01886792 25.98113208],0
u2,1,0.267527,1.229383,[23 30] ; [10  7],[24.98571429 28.01428571] ; [8.01428571 8.98571429],0
n6,1,0.313174,1.017243,[54 26] ; [21  6],[56.07476636 23.92523364] ; [18.92523364  8.07476636],0
n4,1,0.317922,0.997476,[44 35] ; [18  9],[46.20754717 32.79245283] ; [15.79245283 11.20754717],0
v4,1,0.334613,0.930961,[63 15] ; [24  3],[64.62857143 13.37142857] ; [22.37142857  4.62857143],0
b2,1,0.335504,0.927536,[10 36] ; [ 6 12],[11.5 34.5] ; [ 4.5 13.5],0
b3,1,0.335504,0.927536,[10 36] ; [ 6 12],[11.5 34.5] ; [ 4.5 13.5],0
s6,1,0.337258,0.920828,[34 45] ; [14 12],[36.11428571 42.88571429] ; [11.88571429 14.11428571],0
d4,1,0.362735,0.828404,[33 46] ; [14 13],[35.02830189 43.97169811] ; [11.97169811 15.02830189],0
n1,1,0.404698,0.694324,[10 21] ; [3 3],[10.89189189 20.10810811] ; [2.10810811 3.89189189],0
n5,1,0.410455,0.677483,[48 30] ; [19  8],[49.77142857 28.22857143] ; [17.22857143  9.77142857],0
p2,1,0.459955,0.546003,[50 30] ; [19  8],[51.58878505 28.41121495] ; [17.41121495  9.58878505],0
r1,1,0.469126,0.524033,[38 42] ; [15 12],[39.62616822 40.37383178] ; [13.37383178 13.62616822],0
n3,1,0.502164,0.450361,[20 11] ; [3 3],[19.27027027 11.72972973] ; [3.72972973 2.27027027],0
p10,1,0.519201,0.41548,[46 32] ; [14 13],[44.57142857 33.42857143] ; [15.42857143 11.57142857],0
s5,1,0.531089,0.392308,[12 66] ; [ 5 19],[13. 65.] ; [ 4. 20.],0
p11,1,0.531715,0.391113,[51 29] ; [19  8],[52.3364486 27.6635514] ; [17.6635514  9.3364486],0
u3,1,0.550075,0.357183,[21 33] ; [8 9],[22.05633803 31.94366197] ; [ 6.94366197 10.05633803],0
d3,1,0.60958,0.260787,[28 52] ; [ 8 19],[26.91588785 53.08411215] ; [ 9.08411215 17.91588785],0
a3,1,0.635738,0.224359,[25 53] ; [10 17],[26. 52.] ; [ 9. 18.],0
b4,1,0.69852,0.150016,[41 39] ; [15 12],[41.86915888 38.13084112] ; [14.13084112 12.86915888],0
v3,1,0.718437,0.129996,[17 61] ; [ 5 22],[16.34285714 61.65714286] ; [ 5.65714286 21.34285714],0
s4,1,0.805332,0.060739,[13 66] ; [ 5 22],[13.41509434 65.58490566] ; [ 4.58490566 22.41509434],0
v1,1,0.820402,0.051542,[27 51] ; [10 17],[27.48571429 50.51428571] ; [ 9.51428571 17.48571429],0
a6,1,0.854665,0.033551,[31 49] ; [11 16],[31.40186916 48.59813084] ; [10.59813084 16.40186916],0
b1,1,0.874214,0.025061,[31 49] ; [10 17],[30.65420561 49.34579439] ; [10.34579439 16.65420561],0
d2,1,0.904682,0.01434,[14 66] ; [ 5 22],[14.20560748 65.79439252] ; [ 4.79439252 22.20560748],0
n2,1,0.958926,0.002652,[21 10] ; [4 2],[20.94594595 10.05405405] ; [4.05405405 1.94594595],0
s1,1,0.961642,0.002313,[ 6 72] ; [ 2 25],[ 5.94285714 72.05714286] ; [ 2.05714286 24.94285714],0
