Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,136.786018,[116 180] ; [285  54],[186.92283465 109.07716535] ; [214.07716535 124.92283465],1
p8,1,0.0,43.962868,[113 179] ; [219 117],[154.36942675 137.63057325] ; [177.63057325 158.36942675],1
p7,1,0.0,43.024299,[147 140] ; [256  79],[185.95016077 101.04983923] ; [217.04983923 117.95016077],1
p6,1,0.0,35.924117,[ 77 218] ; [165 169],[113.49761526 181.50238474] ; [128.50238474 205.49761526],1
p5,1,0.0,34.731638,[ 12 286] ; [ 65 271],[ 36.19242902 261.80757098] ; [ 40.80757098 295.19242902],1
v1,1,1e-06,23.362889,[134 161] ; [211 115],[163.88888889 131.11111111] ; [181.11111111 144.88888889],1
p10,1,1e-05,19.430723,[228  67] ; [302  33],[248.17460317  46.82539683] ; [281.82539683  53.17460317],1
s7,1,2e-05,18.236295,[124 167] ; [190 127],[150.28618421 140.71381579] ; [163.71381579 153.28618421],1
p9,1,3.2e-05,17.324397,[234  56] ; [310  27],[251.6108453  38.3891547] ; [292.3891547  44.6108453],1
s8,1,7.8e-05,15.595214,[116 181] ; [184 152],[140.75829384 156.24170616] ; [159.24170616 176.75829384],1
n5,1,0.000144,14.451564,[222  76] ; [292  46],[240.83647799  57.16352201] ; [273.16352201  64.83647799],1
p2,1,0.000252,13.395605,[237  61] ; [303  34],[253.41732283  44.58267717] ; [286.58267717  50.41732283],1
n4,1,0.000352,12.772423,[229  69] ; [297  42],[246.0722135  51.9277865] ; [279.9277865  59.0722135],1
p1,1,0.000367,12.693307,[ 11 286] ; [ 38 299],[ 22.95425868 274.04574132] ; [ 26.04574132 310.95425868],1
v3,1,0.001014,10.80207,[101 187] ; [158 170],[121.09090909 166.90909091] ; [137.90909091 190.09090909],0
u1,1,0.001756,9.788738,[ 51 248] ; [ 93 246],[ 67.48589342 231.51410658] ; [ 76.51410658 262.48589342],0
s5,1,0.00187,9.672501,[ 87 202] ; [136 186],[105.47790507 183.52209493] ; [117.52209493 204.47790507],0
