Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,31.562741,[72 90] ; [59 11],[91.47413793 70.52586207] ; [39.52586207 30.47413793],1
p8,1,0.0,26.767738,[ 60 101] ; [52 18],[78.06060606 82.93939394] ; [33.93939394 36.06060606],1
p7,1,1e-06,24.305579,[78 82] ; [57 11],[94.73684211 65.26315789] ; [40.26315789 27.73684211],1
p3,1,0.002393,9.220906,[ 60 102] ; [41 29],[70.52586207 91.47413793] ; [30.47413793 39.52586207],0
s8,1,0.003511,8.521004,[ 35 128] ; [28 42],[ 44.07296137 118.92703863] ; [18.92703863 51.07296137],0
p11,1,0.008897,6.843437,[119  44] ; [62  8],[126.6223176  36.3776824] ; [54.3776824 15.6223176],0
p1,1,0.013701,6.076304,[  4 157] ; [ 7 63],[  7.66666667 153.33333333] ; [ 3.33333333 66.66666667],0
p10,1,0.017499,5.645606,[120  42] ; [60  8],[126.7826087  35.2173913] ; [53.2173913 14.7826087],0
a4,1,0.021439,5.29071,[ 56 106] ; [35 34],[63.81818182 98.18181818] ; [27.18181818 41.81818182],0
b1,1,0.021948,5.249871,[ 47 116] ; [31 39],[ 54.56652361 108.43347639] ; [23.43347639 46.56652361],0
r4,1,0.022484,5.207902,[139  24] ; [67  3],[144.11158798  18.88841202] ; [61.88841202  8.11158798],0
d1,1,0.04367,4.069291,[79 84] ; [44 26],[86.0472103 76.9527897] ; [36.9527897 33.0472103],0
d4,1,0.056714,3.630972,[127  36] ; [62  8],[132.21888412  30.78111588] ; [56.78111588 13.21888412],0
b4,1,0.057751,3.600826,[95 68] ; [50 20],[101.43776824  61.56223176] ; [43.56223176 26.43776824],0
d2,1,0.093404,2.814704,[ 60 103] ; [34 36],[65.75965665 97.24034335] ; [28.24034335 41.75965665],0
n3,1,0.108131,2.581334,[37  9] ; [5 4],[35.12727273 10.87272727] ; [6.87272727 2.12727273],0
p9,1,0.118744,2.433816,[127  35] ; [61  9],[131.27586207  30.72413793] ; [56.72413793 13.27586207],0
n4,1,0.128696,2.308168,[107  56] ; [53 17],[111.93133047  51.06866953] ; [48.06866953 21.93133047],0
b2,1,0.134233,2.242857,[19 57] ; [15 24],[22.46956522 53.53043478] ; [11.53043478 27.46956522],0
b3,1,0.134233,2.242857,[19 57] ; [15 24],[22.46956522 53.53043478] ; [11.53043478 27.46956522],0
n5,1,0.170609,1.877581,[108  55] ; [52 17],[112.4137931  50.5862069] ; [47.5862069 21.4137931],0
r3,1,0.184669,1.759642,[151  12] ; [68  2],[153.20600858   9.79399142] ; [65.79399142  4.20600858],0
a2,1,0.208665,1.580666,[ 26 137] ; [16 54],[ 29.38197425 133.61802575] ; [12.61802575 57.38197425],0
a6,1,0.210026,1.571246,[116  47] ; [44 26],[111.93133047  51.06866953] ; [48.06866953 21.93133047],0
v1,1,0.217701,1.519463,[76 81] ; [39 29],[80.24444444 76.75555556] ; [34.75555556 33.24444444],0
p5,1,0.220102,1.503704,[  9 153] ; [ 7 63],[ 11.17241379 150.82758621] ; [ 4.82758621 65.17241379],0
s5,1,0.233036,1.422237,[ 45 114] ; [25 44],[ 48.81578947 110.18421053] ; [21.18421053 47.81578947],0
u1,1,0.258285,1.277927,[ 19 144] ; [12 58],[ 21.68669528 141.31330472] ; [ 9.31330472 60.68669528],0
d3,1,0.279974,1.167217,[107  56] ; [51 19],[110.53218884  52.46781116] ; [47.46781116 22.53218884],0
n1,1,0.284893,1.1436,[17 28] ; [2 8],[15.54545455 29.45454545] ; [3.45454545 6.54545455],0
a8,1,0.309386,1.033297,[ 16 134] ; [10 54],[ 18.22429907 131.77570093] ; [ 7.77570093 56.22429907],0
d5,1,0.311404,1.024711,[128  35] ; [59 11],[130.81974249  32.18025751] ; [56.18025751 13.81974249],0
a7,1,0.324598,0.97033,[120  43] ; [55 14],[122.95258621  40.04741379] ; [52.04741379 16.95258621],0
v3,1,0.403582,0.697629,[ 50 106] ; [18 50],[ 47.35714286 108.64285714] ; [20.64285714 47.35714286],0
v2,1,0.42066,0.648472,[75 75] ; [38 30],[77.75229358 72.24770642] ; [35.24770642 32.75229358],0
s2,1,0.433732,0.612809,[68 93] ; [33 36],[70.7 90.3] ; [30.3 38.7],0
r1,1,0.482915,0.492273,[122  39] ; [56 14],[124.06060606  36.93939394] ; [53.93939394 16.06060606],0
a5,1,0.493311,0.469297,[109  54] ; [50 20],[111.23175966  51.76824034] ; [47.76824034 22.23175966],0
p12,1,0.499958,0.455026,[ 12 151] ; [ 7 63],[ 13.29184549 149.70815451] ; [ 5.70815451 64.29184549],0
p2,1,0.521424,0.411077,[130  31] ; [59 11],[131.72727273  29.27272727] ; [57.27272727 12.72727273],0
a3,1,0.530362,0.393697,[90 72] ; [42 28],[92.17241379 69.82758621] ; [39.82758621 30.17241379],0
u4,1,0.53638,0.382291,[  1 162] ; [ 1 69],[  1.39914163 161.60085837] ; [ 0.60085837 69.39914163],0
n2,1,0.574947,0.314475,[36 10] ; [7 3],[35.32142857 10.67857143] ; [7.67857143 2.32142857],0
u3,1,0.609886,0.260341,[38 33] ; [16 11],[39.12244898 31.87755102] ; [14.87755102 12.12244898],0
v4,1,0.641191,0.217188,[153   9] ; [65  5],[152.22413793   9.77586207] ; [65.77586207  4.22413793],0
s3,1,0.675088,0.175707,[86 72] ; [36 34],[84.54385965 73.45614035] ; [37.45614035 32.54385965],0
r2,1,0.745894,0.105013,[148  14] ; [63  5],[148.6173913  13.3826087] ; [62.3826087  5.6173913],0
n6,1,0.770631,0.085001,[132  31] ; [57 12],[132.7887931  30.2112069] ; [56.2112069 12.7887931],0
a1,1,0.82618,0.048226,[  6 157] ; [ 3 67],[  6.29613734 156.70386266] ; [ 2.70386266 67.29613734],0
u2,1,0.89585,0.017136,[37 34] ; [15 13],[37.29292929 33.70707071] ; [14.70707071 13.29292929],0
s1,1,0.903148,0.014808,[  2 158] ; [ 1 68],[  2.09606987 157.90393013] ; [ 0.90393013 68.09606987],0
s4,1,0.918035,0.01059,[ 32 128] ; [13 54],[ 31.71806167 128.28193833] ; [13.28193833 53.71806167],0
b5,1,0.919984,0.010091,[106  57] ; [46 24],[106.33476395  56.66523605] ; [45.66523605 24.33476395],0
