Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,71.679156,[508  75] ; [85 65],[471.64938608 111.35061392] ; [121.35061392  28.64938608],1
p9,1,0.0,54.12377,[521  61] ; [97 52],[492.03283174  89.96716826] ; [125.96716826  23.03283174],1
p2,1,0.0,30.054299,[510  75] ; [105  48],[487.5  97.5] ; [127.5  25.5],1
n5,1,0.0,27.108985,[448 136] ; [85 68],[422.35006784 161.64993216] ; [110.64993216  42.35006784],1
n6,1,0.0,26.256125,[513  74] ; [106  45],[492.34823848  94.65176152] ; [126.65176152  24.34823848],1
p8,1,0.0,26.116923,[329 250] ; [ 51 101],[300.98495212 278.01504788] ; [79.01504788 72.98495212],1
n4,1,2e-06,22.957604,[474 115] ; [95 58],[451.67250674 137.32749326] ; [117.32749326  35.67250674],1
p7,1,5e-06,20.904131,[386 186] ; [72 80],[361.84530387 210.15469613] ; [96.15469613 55.84530387],1
p4,1,0.000161,14.240927,[370 215] ; [70 81],[349.72826087 235.27173913] ; [90.27173913 60.72826087],1
s1,1,0.003852,8.352171,[ 12 570] ; [ 10 143],[ 17.42040816 564.57959184] ; [  4.57959184 148.42040816],0
p12,1,0.006832,7.316602,[ 54 528] ; [  4 148],[ 45.98910082 536.01089918] ; [ 12.01089918 139.98910082],0
b1,1,0.006847,7.312588,[206 384] ; [72 82],[220.45698925 369.54301075] ; [57.54301075 96.45698925],0
r4,1,0.0075,7.149237,[549  41] ; [133  21],[540.83333333  49.16666667] ; [141.16666667  12.83333333],0
v4,1,0.008573,6.909724,[565  23] ; [140  14],[558.67924528  29.32075472] ; [146.32075472   7.67924528],0
b5,1,0.021139,5.315273,[346 244] ; [106  48],[358.44086022 231.55913978] ; [93.55913978 60.44086022],0
v1,1,0.022247,5.226326,[326 245] ; [71 81],[313.53665284 257.46334716] ; [83.46334716 68.53665284],0
p3,1,0.029324,4.748475,[302 286] ; [63 89],[290.02702703 297.97297297] ; [74.97297297 77.02702703],0
s8,1,0.030845,4.661588,[278 310] ; [57 95],[266.18918919 321.81081081] ; [68.81081081 83.18918919],0
d2,1,0.049788,3.848574,[303 285] ; [93 61],[313.81132075 274.18867925] ; [82.18867925 71.81132075],0
s4,1,0.076086,3.14658,[ 87 494] ; [ 32 121],[ 94.19482289 486.80517711] ; [ 24.80517711 128.19482289],0
p5,1,0.081936,3.026066,[ 71 513] ; [ 11 142],[ 64.97693351 519.02306649] ; [ 17.02306649 135.97693351],0
a8,1,0.082899,3.007136,[ 82 459] ; [ 13 125],[ 75.6921944 465.3078056] ; [ 19.3078056 118.6921944],0
a5,1,0.083644,2.992643,[457 133] ; [109  45],[448.84408602 141.15591398] ; [117.15591398  36.84408602],0
v2,1,0.099584,2.712201,[345 222] ; [79 69],[336.23496503 230.76503497] ; [87.76503497 60.23496503],0
v3,1,0.118389,2.438499,[238 328] ; [51 95],[229.73876404 336.26123596] ; [59.26123596 86.73876404],0
a6,1,0.132745,2.260109,[412 177] ; [98 56],[404.29340511 184.70659489] ; [105.70659489  48.29340511],0
p6,1,0.154418,2.028056,[221 356] ; [ 48 102],[213.49793673 363.50206327] ; [55.50206327 94.49793673],0
b2,1,0.156304,2.009627,[155 214] ; [26 52],[149.41610738 219.58389262] ; [31.58389262 46.41610738],0
b3,1,0.156304,2.009627,[155 214] ; [26 52],[149.41610738 219.58389262] ; [31.58389262 46.41610738],0
