Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,9e-06,19.739304,[96 40] ; [26 42],[81.33333333 54.66666667] ; [40.66666667 27.33333333],1
v3,1,0.000211,13.734019,[71 62] ; [18 51],[58.5990099 74.4009901] ; [30.4009901 38.5990099],1
n5,1,0.000949,10.923595,[123  16] ; [49 21],[114.3923445  24.6076555] ; [57.6076555 12.3923445],1
p10,1,0.001474,10.110721,[129   9] ; [55 15],[122.07692308  15.92307692] ; [61.92307692  8.07692308],0
a7,1,0.004576,8.039786,[114  25] ; [45 25],[105.74641148  33.25358852] ; [53.25358852 16.74641148],0
p9,1,0.005052,7.860649,[134   4] ; [61  9],[129.375   8.625] ; [65.625  4.375],0
u2,1,0.014986,5.918111,[12 13] ; [10  1],[15.27777778  9.72222222] ; [6.72222222 4.27777778],0
n3,1,0.021727,5.267477,[11  8] ; [18  2],[14.12820513  4.87179487] ; [14.87179487  5.12820513],0
p11,1,0.042395,4.119349,[116  23] ; [50 20],[110.40191388  28.59808612] ; [55.59808612 14.40191388],0
s8,1,0.043032,4.094146,[92 46] ; [36 33],[85.33333333 52.66666667] ; [42.66666667 26.33333333],0
b4,1,0.049784,3.848728,[91 48] ; [36 34],[84.46411483 54.53588517] ; [42.53588517 27.46411483],0
s5,1,0.052107,3.772343,[69 63] ; [24 40],[62.63265306 69.36734694] ; [30.36734694 33.63265306],0
u3,1,0.063661,3.439339,[15 10] ; [10  1],[17.36111111  7.63888889] ; [7.63888889 3.36111111],0
a5,1,0.068578,3.316738,[127  12] ; [58 12],[123.03827751  15.96172249] ; [61.96172249  8.03827751],0
p8,1,0.078043,3.105183,[104  33] ; [45 25],[98.61352657 38.38647343] ; [50.38647343 19.61352657],0
p7,1,0.097428,2.747142,[117  19] ; [53 16],[112.7804878  23.2195122] ; [57.2195122 11.7804878],0
s4,1,0.127268,2.325519,[ 29 108] ; [21 47],[ 33.41463415 103.58536585] ; [16.58536585 51.41463415],0
p5,1,0.143981,2.134889,[ 27 112] ; [ 8 62],[ 23.27751196 115.72248804] ; [11.72248804 58.27751196],0
