Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,107.754609,[ 1 92] ; [189 113],[44.73417722 48.26582278] ; [145.26582278 156.73417722],1
d5,1,0.0,70.567399,[36 57] ; [251  51],[67.5721519 25.4278481] ; [219.4278481  82.5721519],1
d3,1,0.0,65.98206,[25 68] ; [222  80],[58.15443038 34.84556962] ; [188.84556962 113.15443038],1
d2,1,4e-06,21.243087,[20 73] ; [146 155],[39.18274112 53.81725888] ; [126.81725888 174.18274112],1
a7,1,5e-06,20.987286,[46 46] ; [227  75],[63.74619289 28.25380711] ; [209.25380711  92.74619289],1
r3,1,8e-06,19.949417,[69 22] ; [279  22],[80.78571429 10.21428571] ; [267.21428571  33.78571429],1
a3,1,1.2e-05,19.186467,[42 49] ; [214  87],[59.42857143 31.57142857] ; [196.57142857 104.42857143],1
a5,1,2.4e-05,17.843051,[43 50] ; [212  90],[60.03797468 32.96202532] ; [194.96202532 107.03797468],1
r1,1,2.6e-05,17.659563,[51 40] ; [235  65],[66.56265985 24.43734015] ; [219.43734015  80.56265985],1
a4,1,7.8e-05,15.615636,[19 73] ; [131 170],[35.11450382 56.88549618] ; [114.88549618 186.11450382],1
v2,1,0.000146,14.419435,[25 62] ; [149 138],[40.47593583 46.52406417] ; [133.52406417 153.47593583],1
r4,1,0.001717,9.830287,[61 32] ; [245  57],[72.04556962 20.95443038] ; [233.95443038  68.04556962],0
a2,1,0.002236,9.344978,[ 7 86] ; [ 65 237],[16.95189873 76.04810127] ; [ 55.04810127 246.95189873],0
a6,1,0.002342,9.259913,[47 46] ; [205  97],[59.33164557 33.66835443] ; [192.66835443 109.33164557],0
u1,1,0.002406,9.210392,[ 2 91] ; [ 40 262],[ 9.88860759 83.11139241] ; [ 32.11139241 269.88860759],0
u2,1,0.011594,6.371966,[18 33] ; [49 36],[25.125 25.875] ; [41.875 43.125],0
b4,1,0.012224,6.278133,[43 50] ; [184 118],[53.44556962 39.55443038] ; [173.55443038 128.44556962],0
s1,1,0.015834,5.821192,[ 7 83] ; [  7 290],[ 3.25581395 86.74418605] ; [ 10.74418605 286.25581395],0
b5,1,0.028187,4.816573,[46 47] ; [188 114],[55.09367089 37.90632911] ; [178.90632911 123.09367089],0
p10,1,0.033197,4.535614,[53 36] ; [213  85],[61.17312661 27.82687339] ; [204.82687339  93.17312661],0
v3,1,0.034855,4.452261,[19 70] ; [ 96 194],[27.00527704 61.99472296] ; [ 87.99472296 202.00527704],0
n6,1,0.041204,4.167618,[61 31] ; [230  69],[68.47058824 23.52941176] ; [222.52941176  76.47058824],0
b2,1,0.043766,4.065572,[10 40] ; [ 62 115],[15.85903084 34.14096916] ; [ 56.14096916 120.85903084],0
b3,1,0.043766,4.065572,[10 40] ; [ 62 115],[15.85903084 34.14096916] ; [ 56.14096916 120.85903084],0
p11,1,0.05359,3.725425,[56 37] ; [214  88],[63.56962025 29.43037975] ; [206.43037975  95.56962025],0
p9,1,0.056106,3.648905,[58 32] ; [219  74],[65.09138381 24.90861619] ; [211.90861619  81.09138381],0
s5,1,0.09175,2.843406,[15 76] ; [ 73 219],[20.90861619 70.09138381] ; [ 67.09138381 224.90861619],0
s4,1,0.102314,2.669097,[20 73] ; [ 43 256],[14.94642857 78.05357143] ; [ 48.05357143 250.94642857],0
v4,1,0.118435,2.437899,[74 15] ; [267  32],[78.21907216 10.78092784] ; [262.78092784  36.21907216],0
p1,1,0.123459,2.372886,[ 6 86] ; [  9 291],[ 3.52040816 88.47959184] ; [ 11.47959184 288.52040816],0
r2,1,0.126899,2.330034,[76 15] ; [263  31],[80.12727273 10.87272727] ; [258.87272727  35.12727273],0
n3,1,0.156398,2.008711,[28 10] ; [57 37],[24.46969697 13.53030303] ; [60.53030303 33.46969697],0
u3,1,0.163443,1.942078,[21 30] ; [46 40],[24.94160584 26.05839416] ; [42.05839416 43.94160584],0
p2,1,0.174883,1.840576,[58 34] ; [213  89],[63.27918782 28.72081218] ; [207.72081218  94.27918782],0
s6,1,0.215974,1.530926,[44 47] ; [165 131],[49.14470284 41.85529716] ; [159.85529716 136.14470284],0
n5,1,0.306852,1.044179,[63 29] ; [186 111],[58.88946015 33.11053985] ; [190.11053985 106.88946015],0
s2,1,0.30803,1.039104,[32 59] ; [123 176],[36.16666667 54.83333333] ; [118.83333333 180.16666667],0
