Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,46.671989,[131  23] ; [126 119],[99.19298246 54.80701754] ; [157.80701754  87.19298246],1
d1,1,0.509375,0.43535,[96 59] ; [161  86],[99.0920398 55.9079602] ; [157.9079602  89.0920398],0
v3,1,0.620915,0.244584,[89 63] ; [135 106],[86.63613232 65.36386768] ; [137.36386768 103.63613232],0
a2,1,0.633294,0.22762,[ 39 116] ; [ 57 190],[ 37.01492537 117.98507463] ; [ 58.98507463 188.01492537],0
a4,1,0.650208,0.205639,[71 84] ; [107 139],[68.80299252 86.19700748] ; [109.19700748 136.80299252],0
r2,1,0.670074,0.181516,[146   8] ; [226  15],[145.03291139   8.96708861] ; [226.96708861  14.03291139],0
u3,1,0.710982,0.137298,[23 16] ; [32 26],[22.11340206 16.88659794] ; [32.88659794 25.11340206],0
d2,1,0.751587,0.100203,[77 77] ; [127 119],[78.54 75.46] ; [125.46 120.54],0
a3,1,0.785302,0.074211,[116  38] ; [189  58],[117.13216958  36.86783042] ; [187.86783042  59.13216958],0
a5,1,0.790955,0.070262,[120  35] ; [194  53],[121.06965174  33.93034826] ; [192.93034826  54.06965174],0
d3,1,0.927894,0.008189,[111  43] ; [177  70],[110.60349127  43.39650873] ; [177.39650873  69.60349127],0
d4,1,0.987101,0.000261,[132  22] ; [211  35],[132.055  21.945] ; [210.945  35.055],0
a8,1,0.989551,0.000172,[ 22 118] ; [ 35 187],[ 22.0441989 117.9558011] ; [ 34.9558011 187.0441989],0
d5,1,0.991685,0.000109,[129  25] ; [207  40],[129.03740648  24.96259352] ; [206.96259352  40.03740648],0
