Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,53.853853,[48 69] ; [238  66],[79.48218527 37.51781473] ; [206.51781473  97.48218527],1
d3,1,0.0,53.622707,[53 64] ; [248  57],[83.45260664 33.54739336] ; [217.54739336  87.45260664],1
a2,1,1e-06,23.169818,[ 11 106] ; [ 99 207],[30.42553191 86.57446809] ; [ 79.57446809 226.42553191],1
u1,1,8.8e-05,15.376948,[  8 109] ; [ 72 234],[22.12765957 94.87234043] ; [ 57.87234043 248.12765957],1
b5,1,0.000173,14.101807,[51 66] ; [195 111],[68.04255319 48.95744681] ; [177.95744681 128.04255319],1
d1,1,0.0003,13.06856,[59 58] ; [212  94],[74.95744681 42.04255319] ; [196.04255319 109.95744681],1
v2,1,0.011214,6.431032,[53 58] ; [179 111],[64.21945137 46.78054863] ; [167.78054863 122.21945137],0
r4,1,0.023639,5.120952,[103  14] ; [289  17],[108.42553191   8.57446809] ; [283.57446809  22.42553191],0
b3,1,0.0245,5.058889,[40 43] ; [ 61 120],[31.75378788 51.24621212] ; [ 69.24621212 111.75378788],0
b2,1,0.0245,5.058889,[40 43] ; [ 61 120],[31.75378788 51.24621212] ; [ 69.24621212 111.75378788],0
n6,1,0.041729,4.146168,[95 22] ; [268  34],[101.3627685  15.6372315] ; [261.6372315  40.3627685],0
r2,1,0.044296,4.045253,[110   6] ; [297   5],[112.94736842   3.05263158] ; [294.05263158   7.94736842],0
u2,1,0.059058,3.563643,[10 13] ; [51 27],[13.89108911  9.10891089] ; [47.10891089 30.89108911],0
u3,1,0.059628,3.547689,[11 12] ; [54 24],[14.8019802  8.1980198] ; [50.1980198 27.8019802],0
v4,1,0.063242,3.450248,[107   8] ; [296   9],[110.3452381   4.6547619] ; [292.6547619  12.3452381],0
s8,1,0.063788,3.436063,[80 37] ; [178 126],[71.70071259 45.29928741] ; [186.29928741 117.70071259],0
b1,1,0.071894,3.239247,[54 63] ; [112 194],[45.91489362 71.08510638] ; [120.08510638 185.91489362],0
s7,1,0.089008,2.892218,[83 31] ; [188 106],[75.72058824 38.27941176] ; [195.27941176  98.72058824],0
d4,1,0.103049,2.657716,[93 23] ; [264  41],[98.36579572 17.63420428] ; [258.63420428  46.36579572],0
a5,1,0.109296,2.564367,[81 36] ; [235  71],[87.40425532 29.59574468] ; [228.59574468  77.40425532],0
s2,1,0.128336,2.312516,[90 27] ; [255  51],[95.42553191 21.57446809] ; [249.57446809  56.42553191],0
b4,1,0.129001,2.304489,[62 55] ; [187 119],[68.87234043 48.12765957] ; [180.12765957 125.87234043],0
a1,1,0.153606,2.036068,[  9 108] ; [ 13 293],[  6.08510638 110.91489362] ; [ 15.91489362 290.08510638],0
n1,1,0.161988,1.955571,[14 11] ; [22 34],[11.11111111 13.88888889] ; [24.88888889 31.11111111],0
r1,1,0.175654,1.834019,[92 25] ; [256  48],[96.71258907 20.28741093] ; [251.28741093  52.71258907],0
d5,1,0.177053,1.822192,[90 26] ; [254  51],[94.78384798 21.21615202] ; [249.21615202  55.78384798],0
a3,1,0.179896,1.798486,[94 23] ; [226  79],[88.72037915 28.27962085] ; [231.27962085  73.72037915],0
p9,1,0.203723,1.615482,[107  10] ; [290  16],[109.80851064   7.19148936] ; [287.19148936  18.80851064],0
s1,1,0.207609,1.588022,[  2 114] ; [ 13 291],[  4.14285714 111.85714286] ; [ 10.85714286 293.14285714],0
p12,1,0.216182,1.529538,[ 10 105] ; [ 40 266],[ 13.65795724 101.34204276] ; [ 36.34204276 269.65795724],0
n3,1,0.26648,1.234777,[18  8] ; [45 11],[19.97560976  6.02439024] ; [43.02439024 12.97560976],0
n4,1,0.311493,1.024335,[98 19] ; [243  63],[94.31914894 22.68085106] ; [246.68085106  59.31914894],0
p4,1,0.31175,1.023248,[69 47] ; [197 107],[73.46666667 42.53333333] ; [192.53333333 111.46666667],0
s4,1,0.343439,0.89755,[29 87] ; [ 63 241],[25.40952381 90.59047619] ; [ 66.59047619 237.40952381],0
s6,1,0.362487,0.82926,[92 20] ; [259  43],[94.95652174 17.04347826] ; [256.04347826  45.95652174],0
v1,1,0.392205,0.732095,[68 47] ; [159 133],[64.14004914 50.85995086] ; [162.85995086 129.14004914],0
p7,1,0.436046,0.606665,[81 32] ; [199  95],[77.73955774 35.26044226] ; [202.26044226  91.73955774],0
p2,1,0.456975,0.553293,[98 18] ; [267  39],[100.33175355  15.66824645] ; [264.66824645  41.33175355],0
p11,1,0.499325,0.456371,[101  16] ; [256  50],[98.74468085 18.25531915] ; [258.25531915  47.74468085],0
s5,1,0.522004,0.409932,[52 59] ; [126 165],[49.14925373 61.85074627] ; [128.85074627 162.14925373],0
d2,1,0.554138,0.349956,[58 59] ; [161 144],[60.71800948 56.28199052] ; [158.28199052 146.71800948],0
n2,1,0.588908,0.292053,[23  3] ; [47  9],[22.19512195  3.80487805] ; [47.80487805  8.19512195],0
v3,1,0.641931,0.216225,[50 65] ; [120 173],[47.91666667 67.08333333] ; [122.08333333 170.91666667],0
u4,1,0.655773,0.198699,[  4 113] ; [  8 298],[  3.31914894 113.68085106] ; [  8.68085106 297.31914894],0
r3,1,0.663688,0.189075,[113   4] ; [296   8],[113.66508314   3.33491686] ; [295.33491686   8.66508314],0
p5,1,0.713885,0.134428,[ 14 101] ; [ 41 262],[15.13157895 99.86842105] ; [ 39.86842105 263.13157895],0
p3,1,0.766632,0.08808,[65 52] ; [164 140],[63.64133017 53.35866983] ; [165.35866983 138.64133017],0
p6,1,0.768198,0.086867,[47 66] ; [122 183],[45.68660287 67.31339713] ; [123.31339713 181.68660287],0
p1,1,0.778997,0.078751,[ 10 106] ; [ 29 276],[ 10.74584323 105.25415677] ; [ 28.25415677 276.74584323],0
p8,1,0.800695,0.06373,[64 51] ; [165 139],[62.85202864 52.14797136] ; [166.14797136 137.85202864],0
a8,1,0.814185,0.05524,[16 97] ; [ 43 242],[16.75125628 96.24874372] ; [ 42.24874372 242.75125628],0
a4,1,0.892887,0.018131,[54 63] ; [139 167],[53.38297872 63.61702128] ; [139.61702128 166.38297872],0
n5,1,0.968453,0.001564,[93 23] ; [244  61],[92.85510689 23.14489311] ; [244.14489311  60.85510689],0
