Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,176.907504,[437  43] ; [54 84],[381.3592233  98.6407767] ; [109.6407767  28.3592233],1
n6,1,0.0,77.531579,[447  31] ; [89 48],[416.59837398  61.40162602] ; [119.40162602  17.59837398],1
v1,1,0.0,31.574902,[294 172] ; [48 86],[265.62 200.38] ; [76.38 57.62],1
p4,1,9e-06,19.644814,[327 151] ; [66 72],[304.95779221 173.04220779] ; [88.04220779 49.95779221],1
p11,1,8.8e-05,15.382213,[418  62] ; [101  37],[403.10679612  76.89320388] ; [115.89320388  22.10679612],1
v3,1,0.000228,13.583883,[212 249] ; [37 95],[193.57335582 267.42664418] ; [55.42664418 76.57335582],1
p8,1,0.000807,11.225353,[284 190] ; [60 77],[266.86743044 207.13256956] ; [77.13256956 59.86743044],1
s7,1,0.000865,11.096703,[255 204] ; [53 82],[238. 221.] ; [70. 65.],1
a8,1,0.001169,10.539411,[ 73 362] ; [  7 122],[ 61.70212766 373.29787234] ; [ 18.29787234 110.70212766],0
p3,1,0.001895,9.648166,[273 206] ; [58 80],[256.96758509 222.03241491] ; [74.03241491 63.96758509],0
a3,1,0.003004,8.805118,[380  98] ; [93 45],[367.03571429 110.96428571] ; [105.96428571  32.03571429],0
a2,1,0.005761,7.623557,[140 340] ; [ 24 114],[127.37864078 352.62135922] ; [ 36.62135922 101.37864078],0
s8,1,0.008312,6.965006,[244 233] ; [53 85],[230.35609756 246.64390244] ; [66.64390244 71.35609756],0
p2,1,0.008421,6.941633,[424  53] ; [110  27],[414.85016287  62.14983713] ; [119.14983713  17.85016287],0
a5,1,0.009417,6.742047,[387  93] ; [97 41],[375.9223301 104.0776699] ; [108.0776699  29.9223301],0
u1,1,0.013274,6.132171,[109 371] ; [ 18 120],[ 98.6407767 381.3592233] ; [ 28.3592233 109.6407767],0
n2,1,0.014799,5.94025,[69 16] ; [23 15],[63.57723577 21.42276423] ; [28.42276423  9.57723577],0
p5,1,0.017362,5.659381,[ 72 403] ; [ 10 127],[ 63.64379085 411.35620915] ; [ 18.35620915 118.64379085],0
p6,1,0.021929,5.251385,[198 276] ; [42 94],[186.49180328 287.50819672] ; [53.50819672 82.49180328],0
d2,1,0.032687,4.562101,[264 214] ; [62 76],[252.96753247 225.03246753] ; [73.03246753 64.96753247],0
r4,1,0.033449,4.522658,[445  35] ; [120  18],[438.83495146  41.16504854] ; [126.16504854  11.83495146],0
s4,1,0.039488,4.239746,[ 74 399] ; [ 32 106],[ 82.0589198 390.9410802] ; [ 23.9410802 114.0589198],0
a4,1,0.041525,4.154461,[245 234] ; [57 81],[234.45380875 244.54619125] ; [67.54619125 70.45380875],0
p12,1,0.046678,3.956973,[ 51 426] ; [  7 131],[ 44.98536585 432.01463415] ; [ 13.01463415 124.98536585],0
s6,1,0.047928,3.912509,[339 130] ; [87 50],[329.69306931 139.30693069] ; [96.30693069 40.69306931],0
n1,1,0.061473,3.497194,[35 50] ; [ 9 29],[30.40650407 54.59349593] ; [13.59349593 24.40650407],0
p7,1,0.070268,3.276746,[325 141] ; [83 52],[316.35274542 149.64725458] ; [91.64725458 43.35274542],0
a7,1,0.079408,3.076979,[350 129] ; [111  27],[357.89141005 121.10858995] ; [103.10858995  34.89141005],0
a6,1,0.095118,2.785547,[341 138] ; [88 50],[333.04862237 145.95137763] ; [95.95137763 42.04862237],0
v2,1,0.098424,2.730891,[285 178] ; [69 60],[276.86148649 186.13851351] ; [77.13851351 51.86148649],0
u2,1,0.115631,2.47552,[59 41] ; [32 12],[63.19444444 36.80555556] ; [27.80555556 16.19444444],0
d1,1,0.121881,2.392981,[349 131] ; [91 47],[341.74757282 138.25242718] ; [98.25242718 39.74757282],0
r1,1,0.12755,2.322076,[401  78] ; [107  30],[395.01948052  83.98051948] ; [112.98051948  24.01948052],0
s2,1,0.130597,2.285393,[272 203] ; [69 69],[264.23327896 210.76672104] ; [76.76672104 61.23327896],0
u3,1,0.151475,2.057335,[57 43] ; [30 13],[60.83916084 39.16083916] ; [26.16083916 16.83916084],0
d3,1,0.165088,1.926993,[370 110] ; [114  24],[375.9223301 104.0776699] ; [108.0776699  29.9223301],0
b1,1,0.180147,1.796414,[183 297] ; [44 94],[176.31067961 303.68932039] ; [50.68932039 87.31067961],0
p9,1,0.185257,1.754936,[455  24] ; [127  11],[451.82820097  27.17179903] ; [130.17179903   7.82820097],0
s1,1,0.203769,1.615152,[ 11 462] ; [  6 132],[ 13.1603928 459.8396072] ; [  3.8396072 134.1603928],0
r2,1,0.211196,1.563211,[452  22] ; [126  10],[449.13442623  24.86557377] ; [128.86557377   7.13442623],0
b2,1,0.213739,1.545916,[127 170] ; [25 47],[122.34146341 174.65853659] ; [29.65853659 42.34146341],0
b3,1,0.213739,1.545916,[127 170] ; [25 47],[122.34146341 174.65853659] ; [29.65853659 42.34146341],0
b4,1,0.259631,1.270722,[284 196] ; [89 49],[289.70873786 190.29126214] ; [83.29126214 54.70873786],0
p1,1,0.277126,1.181131,[ 42 437] ; [  8 128],[ 38.94308943 440.05691057] ; [ 11.05691057 124.94308943],0
s3,1,0.289253,1.123095,[282 192] ; [74 62],[276.6295082 197.3704918] ; [79.3704918 56.6295082],0
r3,1,0.496207,0.463039,[459  18] ; [131   7],[457.6097561  19.3902439] ; [132.3902439   5.6097561],0
s5,1,0.510534,0.432973,[180 281] ; [47 84],[176.76858108 284.23141892] ; [50.23141892 80.76858108],0
d5,1,0.562761,0.334947,[426  54] ; [120  18],[424.0776699  55.9223301] ; [121.9223301  16.0776699],0
v4,1,0.743587,0.106999,[460  18] ; [131   6],[459.34634146  18.65365854] ; [131.65365854   5.34634146],0
b5,1,0.785873,0.073806,[286 194] ; [84 54],[287.37864078 192.62135922] ; [82.62135922 55.37864078],0
n3,1,0.788936,0.07166,[60 25] ; [27 10],[60.6147541 24.3852459] ; [26.3852459 10.6147541],0
a1,1,0.938556,0.005942,[ 27 453] ; [  8 130],[ 27.18446602 452.81553398] ; [  7.81553398 130.18446602],0
