Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,86.908714,[50 54] ; [233  20],[82.44257703 21.55742297] ; [200.55742297  52.44257703],1
r2,1,0.0,39.619559,[73 28] ; [239  11],[89.77777778 11.22222222] ; [222.22222222  27.77777778],1
r3,1,0.0,27.592253,[75 28] ; [235  17],[89.94366197 13.05633803] ; [220.05633803  31.94366197],1
v4,1,0.0,26.664262,[77 27] ; [236  16],[91.43820225 12.56179775] ; [221.56179775  30.43820225],1
a5,1,1e-06,24.578657,[45 59] ; [180  73],[65.54621849 38.45378151] ; [159.45378151  93.54621849],1
v1,1,9e-06,19.718582,[25 78] ; [124 124],[43.72364672 59.27635328] ; [105.27635328 142.72364672],1
d4,1,1.2e-05,19.121527,[60 44] ; [202  50],[76.53932584 27.46067416] ; [185.46067416  66.53932584],1
v2,1,1.4e-05,18.842511,[31 71] ; [135 106],[49.36443149 52.63556851] ; [116.63556851 124.36443149],1
a6,1,5.3e-05,16.339932,[52 52] ; [183  70],[68.45938375 35.54061625] ; [166.54061625  86.45938375],1
p2,1,0.000115,14.870904,[61 41] ; [200  51],[75.41643059 26.58356941] ; [185.58356941  65.41643059],1
d1,1,0.000132,14.606826,[34 70] ; [139 114],[50.3977591 53.6022409] ; [122.6022409 130.3977591],1
p11,1,0.00023,13.567954,[60 44] ; [195  58],[74.28571429 29.71428571] ; [180.71428571  72.28571429],1
d5,1,0.000311,13.000627,[64 40] ; [202  51],[77.49019608 26.50980392] ; [188.50980392  64.49019608],1
d3,1,0.000524,12.028456,[48 55] ; [168  85],[62.49438202 40.50561798] ; [153.50561798  99.49438202],1
p10,1,0.000543,11.962924,[53 47] ; [180  69],[66.76217765 33.23782235] ; [166.23782235  82.76217765],1
p8,1,0.000995,10.836562,[31 70] ; [124 124],[44.85673352 56.14326648] ; [110.14326648 137.85673352],1
s6,1,0.001175,10.528559,[25 78] ; [105 141],[38.36676218 64.63323782] ; [ 91.63323782 154.36676218],0
u3,1,0.0014,10.205964,[13 35] ; [52 42],[21.97183099 26.02816901] ; [43.02816901 50.97183099],0
a7,1,0.001468,10.118675,[57 47] ; [182  70],[69.82022472 34.17977528] ; [169.17977528  82.82022472],0
p4,1,0.002519,9.126427,[32 70] ; [122 127],[44.75213675 57.24786325] ; [109.24786325 139.75213675],0
s5,1,0.007072,7.254695,[ 8 93] ; [ 48 196],[16.3942029 84.6057971] ; [ 39.6057971 204.3942029],0
a2,1,0.015589,5.848681,[ 9 95] ; [ 48 205],[16.60504202 87.39495798] ; [ 40.39495798 212.60504202],0
p3,1,0.015797,5.825373,[27 75] ; [101 151],[36.88135593 65.11864407] ; [ 91.11864407 160.88135593],0
p7,1,0.016335,5.766445,[43 59] ; [139 108],[53.19197708 48.80802292] ; [128.80802292 118.19197708],0
s8,1,0.020492,5.369495,[ 7 97] ; [ 40 212],[13.73033708 90.26966292] ; [ 33.26966292 218.73033708],0
u1,1,0.023978,5.096251,[  4 100] ; [ 29 224],[ 9.61344538 94.38655462] ; [ 23.38655462 229.61344538],0
n6,1,0.025954,4.959054,[69 34] ; [198  55],[77.25 25.75] ; [189.75  63.25],0
b1,1,0.027902,4.834131,[50 54] ; [ 90 163],[40.78431373 63.21568627] ; [ 99.21568627 153.78431373],0
p9,1,0.048571,3.890129,[66 35] ; [190  61],[73.45454545 27.54545455] ; [182.54545455  68.45454545],0
n4,1,0.067636,3.339476,[64 40] ; [180  72],[71.28089888 32.71910112] ; [172.71910112  79.28089888],0
a4,1,0.074487,3.181268,[33 70] ; [106 145],[40.44350282 62.55649718] ; [ 98.55649718 152.44350282],0
a3,1,0.082072,3.023378,[55 48] ; [159  92],[62.26553672 40.73446328] ; [151.73446328  99.26553672],0
b4,1,0.138093,2.199081,[57 47] ; [160  93],[63.21568627 40.78431373] ; [153.78431373  99.21568627],0
b2,1,0.146914,2.103999,[23 33] ; [43 99],[18.66666667 37.33333333] ; [47.33333333 94.66666667],0
b3,1,0.146914,2.103999,[23 33] ; [43 99],[18.66666667 37.33333333] ; [47.33333333 94.66666667],0
v3,1,0.155619,2.016293,[24 80] ; [ 74 168],[29.4566474 74.5433526] ; [ 68.5433526 173.4566474],0
u2,1,0.176399,1.827708,[18 30] ; [46 47],[21.78723404 26.21276596] ; [42.21276596 50.78723404],0
a1,1,0.262722,1.254357,[ 7 97] ; [ 10 243],[ 4.95238095 99.04761905] ; [ 12.04761905 240.95238095],0
s3,1,0.292201,1.10945,[25 76] ; [ 49 200],[21.35428571 79.64571429] ; [ 52.64571429 196.35428571],0
a8,1,0.317835,0.997837,[ 8 91] ; [ 27 202],[10.56402439 88.43597561] ; [ 24.43597561 204.56402439],0
s1,1,0.336518,0.923652,[ 5 98] ; [  7 242],[ 3.51136364 99.48863636] ; [  8.48863636 240.51136364],0
n2,1,0.344487,0.893662,[22 15] ; [44 20],[24.17821782 12.82178218] ; [41.82178218 22.17821782],0
p1,1,0.42168,0.645629,[11 93] ; [ 20 232],[ 9.05617978 94.94382022] ; [ 21.94382022 230.05617978],0
s4,1,0.423652,0.640162,[13 91] ; [ 24 225],[10.90084986 93.09915014] ; [ 26.09915014 222.90084986],0
n3,1,0.478821,0.501548,[25 12] ; [46 16],[26.53535354 10.46464646] ; [44.46464646 17.53535354],0
p6,1,0.482832,0.492461,[20 79] ; [ 59 190],[22.47413793 76.52586207] ; [ 56.52586207 192.47413793],0
p5,1,0.497061,0.461206,[ 5 98] ; [ 17 234],[ 6.40112994 96.59887006] ; [ 15.59887006 235.40112994],0
b5,1,0.797718,0.065691,[64 40] ; [152 101],[62.92436975 41.07563025] ; [153.07563025  99.92436975],0
d2,1,0.799636,0.064424,[44 58] ; [105 147],[42.93220339 59.06779661] ; [106.06779661 145.93220339],0
u4,1,0.872216,0.025871,[  1 103] ; [  2 251],[  0.87394958 103.12605042] ; [  2.12605042 250.87394958],0
p12,1,0.887664,0.019955,[  3 100] ; [  8 242],[ 3.20963173 99.79036827] ; [  7.79036827 242.20963173],0
n5,1,0.94518,0.004728,[68 35] ; [166  84],[68.2776204 34.7223796] ; [165.7223796  84.2776204],0
n1,1,1.0,0.0,[12 24] ; [21 42],[12. 24.] ; [21. 42.],0
