Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,36.766275,[68 14] ; [17 37],[51.25 30.75] ; [33.75 20.25],1
n6,1,0.000119,14.802632,[67 14] ; [28 26],[57. 24.] ; [38. 16.],1
s8,1,0.001479,10.104575,[41 41] ; [12 41],[32.19259259 49.80740741] ; [20.80740741 32.19259259],0
p11,1,0.003245,8.664422,[50 32] ; [19 35],[41.60294118 40.39705882] ; [27.39705882 26.60294118],0
s4,1,0.007212,7.219402,[10 70] ; [17 37],[16.11940299 63.88059701] ; [10.88059701 43.11940299],0
a6,1,0.008009,7.031511,[58 24] ; [26 28],[50.64705882 31.35294118] ; [33.35294118 20.64705882],0
a5,1,0.012974,6.172612,[66 16] ; [33 21],[59.69117647 22.30882353] ; [39.30882353 14.69117647],0
p9,1,0.013097,6.155921,[55 26] ; [23 27],[48.22900763 32.77099237] ; [29.77099237 20.22900763],0
p3,1,0.036649,4.366648,[31 51] ; [11 42],[25.51111111 56.48888889] ; [16.48888889 36.51111111],0
a2,1,0.036963,4.352102,[25 57] ; [ 8 46],[19.89705882 62.10294118] ; [13.10294118 40.89705882],0
a4,1,0.0558,3.658006,[51 30] ; [25 29],[45.6 35.4] ; [30.4 23.6],0
s3,1,0.05891,3.567796,[43 39] ; [19 34],[37.65925926 44.34074074] ; [24.34074074 28.65925926],0
a1,1,0.059489,3.551565,[11 71] ; [ 2 52],[ 7.83823529 74.16176471] ; [ 5.16176471 48.83823529],0
u1,1,0.10469,2.632598,[18 64] ; [ 6 48],[14.47058824 67.52941176] ; [ 9.52941176 44.47058824],0
a7,1,0.109882,2.555921,[58 24] ; [31 23],[53.66176471 28.33823529] ; [35.33823529 18.66176471],0
p7,1,0.111968,2.526224,[29 49] ; [13 41],[24.81818182 53.18181818] ; [17.18181818 36.81818182],0
p10,1,0.142726,2.148324,[50 32] ; [25 27],[45.89552239 36.10447761] ; [29.10447761 22.89552239],0
a8,1,0.144577,2.12856,[ 8 67] ; [ 2 52],[ 5.81395349 69.18604651] ; [ 4.18604651 49.81395349],0
n2,1,0.144971,2.124387,[22  9] ; [13 12],[19.375 11.625] ; [15.625  9.375],0
v3,1,0.172301,1.862805,[29 48] ; [13 37],[25.46456693 51.53543307] ; [16.53543307 33.46456693],0
v4,1,0.180022,1.797439,[71 11] ; [42 12],[68.13235294 13.86764706] ; [44.86764706  9.13235294],0
d4,1,0.200592,1.638061,[70 12] ; [50  4],[72.35294118  9.64705882] ; [47.64705882  6.35294118],0
u4,1,0.238115,1.391722,[ 5 77] ; [ 1 53],[ 3.61764706 78.38235294] ; [ 2.38235294 51.61764706],0
p12,1,0.246327,1.344019,[ 5 77] ; [ 1 52],[ 3.64444444 78.35555556] ; [ 2.35555556 50.64444444],0
p4,1,0.263552,1.25,[30 51] ; [15 39],[27. 54.] ; [18. 36.],0
d2,1,0.271145,1.210944,[52 28] ; [30 24],[48.95522388 31.04477612] ; [33.04477612 20.95522388],0
a3,1,0.282426,1.155379,[63 19] ; [37 17],[60.29411765 21.70588235] ; [39.70588235 14.29411765],0
s1,1,0.324127,0.972222,[ 4 77] ; [ 5 49],[ 5.4 75.6] ; [ 3.6 50.4],0
s7,1,0.378733,0.774811,[36 41] ; [19 30],[33.61111111 43.38888889] ; [21.38888889 27.61111111],0
d1,1,0.415357,0.663415,[60 22] ; [36 18],[57.88235294 24.11764706] ; [38.11764706 15.88235294],0
n1,1,0.424552,0.637681,[14 16] ; [ 9 16],[12.54545455 17.45454545] ; [10.45454545 14.54545455],0
u3,1,0.428602,0.626609,[11  8] ; [12  5],[12.13888889  6.86111111] ; [10.86111111  6.13888889],0
s2,1,0.472055,0.517162,[37 45] ; [21 33],[34.97058824 47.02941176] ; [23.02941176 30.97058824],0
v2,1,0.47416,0.512266,[38 39] ; [29 23],[39.99224806 37.00775194] ; [27.00775194 24.99224806],0
r3,1,0.481996,0.494343,[66 16] ; [46  8],[67.52941176 14.47058824] ; [44.47058824  9.52941176],0
b1,1,0.483295,0.491418,[43 39] ; [25 29],[41. 41.] ; [27. 27.],0
s6,1,0.540604,0.374421,[47 35] ; [27 25],[45.28358209 36.71641791] ; [28.71641791 23.28358209],0
r1,1,0.566686,0.32826,[57 25] ; [35 19],[55.47058824 26.52941176] ; [36.52941176 17.47058824],0
b4,1,0.576613,0.311742,[51 31] ; [31 23],[49.44117647 32.55882353] ; [32.55882353 21.44117647],0
r2,1,0.599336,0.275998,[73  7] ; [46  6],[72.12121212  7.87878788] ; [46.87878788  5.12121212],0
d3,1,0.621895,0.243213,[55 27] ; [34 20],[53.66176471 28.33823529] ; [35.33823529 18.66176471],0
u2,1,0.625444,0.23829,[11  7] ; [9 8],[10.28571429  7.71428571] ; [9.71428571 7.28571429],0
v1,1,0.63852,0.220683,[30 49] ; [18 35],[28.72727273 50.27272727] ; [19.27272727 33.72727273],0
n3,1,0.664648,0.187926,[17 13] ; [15  9],[17.77777778 12.22222222] ; [14.22222222  9.77777778],0
b2,1,0.683443,0.166276,[23 38] ; [10 20],[22.12087912 38.87912088] ; [10.87912088 19.12087912],0
b3,1,0.683443,0.166276,[23 38] ; [10 20],[22.12087912 38.87912088] ; [10.87912088 19.12087912],0
s5,1,0.685268,0.164256,[20 59] ; [14 35],[20.984375 58.015625] ; [13.015625 35.984375],0
p1,1,0.685969,0.163484,[ 6 76] ; [ 3 51],[ 5.42647059 76.57352941] ; [ 3.57352941 50.42647059],0
p6,1,0.687132,0.162208,[16 65] ; [ 9 44],[15.1119403 65.8880597] ; [ 9.8880597 43.1119403],0
b5,1,0.81549,0.054452,[50 32] ; [34 20],[50.64705882 31.35294118] ; [33.35294118 20.64705882],0
p8,1,0.902298,0.01507,[16 66] ; [11 43],[16.27941176 65.72058824] ; [10.72058824 43.27941176],0
r4,1,0.903202,0.014791,[60 22] ; [39 15],[59.69117647 22.30882353] ; [39.30882353 14.69117647],0
