Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0001,15.129825,[10 23] ; [40 15],[18.75 14.25] ; [31.25 23.75],1
u3,1,0.001343,10.282168,[11  1] ; [ 8 15],[6.51428571 5.48571429] ; [12.48571429 10.51428571],0
p2,1,0.003456,8.549495,[19 14] ; [47  8],[24.75  8.25] ; [41.25 13.75],0
p11,1,0.013224,6.138917,[16 17] ; [41 14],[21.375 11.625] ; [35.625 19.375],0
n6,1,0.022852,5.179683,[22 11] ; [47  7],[26.17241379  6.82758621] ; [42.82758621 11.17241379],0
p4,1,0.023973,5.096572,[11 22] ; [32 23],[16.125 16.875] ; [26.875 28.125],0
p8,1,0.057461,3.609207,[ 9 23] ; [26 27],[13.17647059 18.82352941] ; [21.82352941 31.17647059],0
r2,1,0.06192,3.4852,[31  1] ; [46  9],[28.32183908  3.67816092] ; [48.67816092  6.32183908],0
a2,1,0.084366,2.978715,[ 1 32] ; [ 8 47],[ 3.375 29.625] ; [ 5.625 49.375],0
v3,1,0.138005,2.200062,[10 22] ; [ 9 43],[ 7.23809524 24.76190476] ; [11.76190476 40.23809524],0
p9,1,0.150216,2.070059,[21 11] ; [43 11],[23.81395349  8.18604651] ; [40.18604651 13.81395349],0
v1,1,0.150478,2.067398,[ 9 24] ; [23 31],[12.13793103 20.86206897] ; [19.86206897 34.13793103],0
p10,1,0.152156,2.050505,[21 12] ; [42 12],[23.89655172  9.10344828] ; [39.10344828 14.89655172],0
a4,1,0.169686,1.885714,[ 9 24] ; [23 32],[12. 21.] ; [20. 35.],0
d1,1,0.195853,1.673028,[16 17] ; [19 36],[13.125 19.875] ; [21.875 33.125],0
b3,1,0.200328,1.639984,[ 5 14] ; [ 3 23],[ 3.37777778 15.62222222] ; [ 4.62222222 21.37777778],0
b2,1,0.200328,1.639984,[ 5 14] ; [ 3 23],[ 3.37777778 15.62222222] ; [ 4.62222222 21.37777778],0
n2,1,0.229078,1.446576,[7 4] ; [15  3],[8.34482759 2.65517241] ; [13.65517241  4.34482759],0
b1,1,0.237256,1.396825,[13 20] ; [15 40],[10.5 22.5] ; [17.5 37.5],0
p7,1,0.238543,1.389186,[15 18] ; [31 22],[17.65116279 15.34883721] ; [28.34883721 24.65116279],0
u1,1,0.274844,1.192412,[ 1 32] ; [ 5 50],[ 2.25 30.75] ; [ 3.75 51.25],0
r3,1,0.304469,1.054518,[30  3] ; [44  9],[28.39534884  4.60465116] ; [45.60465116  7.39534884],0
d2,1,0.319517,0.990921,[13 20] ; [16 39],[10.875 22.125] ; [18.125 36.875],0
