Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,32.644727,[73  5] ; [26 26],[59.4 18.6] ; [39.6 12.4],1
p10,1,0.0,31.131431,[62 16] ; [15 35],[46.921875 31.078125] ; [30.078125 19.921875],1
p9,1,4.1e-05,16.829971,[60 18] ; [20 29],[49.13385827 28.86614173] ; [30.86614173 18.13385827],1
r4,1,0.000115,14.880339,[65 13] ; [27 25],[55.2 22.8] ; [36.8 15.2],1
n6,1,0.000902,11.018809,[67  9] ; [33 19],[59.375 16.625] ; [40.625 11.375],1
v4,1,0.001474,10.111111,[70  8] ; [35 17],[63. 15.] ; [42. 10.],0
u2,1,0.001554,10.013605,[18 10] ; [ 3 15],[12.7826087 15.2173913] ; [8.2173913 9.7826087],0
s2,1,0.005525,7.699102,[38 39] ; [13 39],[30.44186047 46.55813953] ; [20.55813953 31.44186047],0
p4,1,0.005766,7.622087,[30 47] ; [ 8 42],[23.03937008 53.96062992] ; [14.96062992 35.03937008],0
b4,1,0.00718,7.227502,[53 25] ; [23 29],[45.6 32.4] ; [30.4 21.6],0
s6,1,0.009858,6.660342,[48 30] ; [20 32],[40.8 37.2] ; [27.2 24.8],0
s8,1,0.012524,6.235135,[36 41] ; [13 39],[29.24806202 47.75193798] ; [19.75193798 32.24806202],0
v2,1,0.015126,5.901703,[38 33] ; [16 35],[31.42622951 39.57377049] ; [22.57377049 28.42622951],0
v1,1,0.024603,5.051611,[35 40] ; [14 38],[28.93700787 46.06299213] ; [20.06299213 31.93700787],0
a1,1,0.024996,5.024155,[ 5 73] ; [10 42],[ 9. 69.] ; [ 6. 46.],0
p12,1,0.028733,4.78355,[10 68] ; [ 1 51],[ 6.6 71.4] ; [ 4.4 47.6],0
a8,1,0.037142,4.343876,[ 6 68] ; [10 37],[ 9.78512397 64.21487603] ; [ 6.21487603 40.78512397],0
p3,1,0.042282,4.123876,[31 46] ; [12 40],[25.66666667 51.33333333] ; [17.33333333 34.66666667],0
v3,1,0.076707,3.133319,[31 41] ; [14 37],[26.34146341 45.65853659] ; [18.65853659 32.34146341],0
u3,1,0.091825,2.842079,[17 12] ; [ 6 12],[14.19148936 14.80851064] ; [8.80851064 9.19148936],0
s7,1,0.09863,2.727556,[33 42] ; [14 34],[28.65853659 46.34146341] ; [18.34146341 29.65853659],0
p8,1,0.099854,2.707866,[22 56] ; [ 8 43],[18.13953488 59.86046512] ; [11.86046512 39.13953488],0
p7,1,0.132079,2.267902,[30 44] ; [14 37],[26.048 47.952] ; [17.952 33.048],0
r1,1,0.132258,2.265795,[55 23] ; [30 22],[51. 27.] ; [34. 18.],0
d4,1,0.139352,2.185104,[55 22] ; [30 21],[51.1328125 25.8671875] ; [33.8671875 17.1328125],0
s5,1,0.150883,2.063299,[21 53] ; [ 9 43],[17.61904762 56.38095238] ; [12.38095238 39.61904762],0
p5,1,0.177146,1.821407,[10 65] ; [ 3 48],[ 7.73809524 67.26190476] ; [ 5.26190476 45.73809524],0
d1,1,0.197343,1.661932,[42 36] ; [22 30],[38.4 39.6] ; [25.6 26.4],0
b1,1,0.222576,1.487685,[38 40] ; [31 21],[41.4 36.6] ; [27.6 24.4],0
a2,1,0.222694,1.486928,[14 64] ; [14 38],[16.8 61.2] ; [11.2 40.8],0
s3,1,0.261866,1.258865,[39 37] ; [21 30],[35.90551181 40.09448819] ; [24.09448819 26.90551181],0
r2,1,0.304899,1.052643,[69  9] ; [41  9],[67.03125 10.96875] ; [42.96875  7.03125],0
n1,1,0.335501,0.927547,[10 12] ; [16 11],[11.67346939 10.32653061] ; [14.32653061 12.67346939],0
u4,1,0.35188,0.866667,[ 4 74] ; [ 1 51],[ 3. 75.] ; [ 2. 50.],0
p6,1,0.371848,0.797479,[17 60] ; [ 8 43],[15.0390625 61.9609375] ; [ 9.9609375 41.0390625],0
d3,1,0.406673,0.688507,[42 35] ; [24 27],[39.703125 37.296875] ; [26.296875 24.703125],0
n2,1,0.407431,0.686284,[18  5] ; [19  9],[16.68627451  6.31372549] ; [20.31372549  7.68627451],0
s4,1,0.496837,0.461686,[12 64] ; [ 6 46],[10.6875 65.3125] ; [ 7.3125 44.6875],0
b5,1,0.516808,0.420259,[45 33] ; [27 25],[43.2 34.8] ; [28.8 23.2],0
a6,1,0.5293,0.395735,[51 26] ; [31 20],[49.328125 27.671875] ; [32.671875 18.328125],0
b2,1,0.545199,0.365988,[19 34] ; [16 22],[20.38461538 32.61538462] ; [14.61538462 23.38461538],0
b3,1,0.545199,0.365988,[19 34] ; [16 22],[20.38461538 32.61538462] ; [14.61538462 23.38461538],0
a3,1,0.549309,0.358556,[49 29] ; [34 16],[50.578125 27.421875] ; [32.421875 17.578125],0
p1,1,0.57523,0.31401,[ 8 70] ; [ 7 45],[ 9. 69.] ; [ 6. 46.],0
n3,1,0.589515,0.291102,[15  8] ; [15 11],[14.08163265  8.91836735] ; [15.91836735 10.08163265],0
u1,1,0.619755,0.246212,[13 65] ; [ 7 45],[12. 66.] ; [ 8. 44.],0
a4,1,0.624818,0.239153,[34 44] ; [24 26],[35.34375 42.65625] ; [22.65625 27.34375],0
d2,1,0.660258,0.193211,[38 38] ; [27 23],[39.20634921 36.79365079] ; [25.79365079 24.20634921],0
d5,1,0.800418,0.063911,[50 27] ; [32 19],[49.328125 27.671875] ; [32.671875 18.328125],0
n4,1,0.853564,0.034067,[64 14] ; [42 10],[63.6 14.4] ; [42.4  9.6],0
a7,1,0.882524,0.021836,[49 29] ; [32 20],[48.6 29.4] ; [32.4 19.6],0
s1,1,0.938481,0.005957,[ 7 69] ; [ 5 47],[ 7.125 68.875] ; [ 4.875 47.125],0
a5,1,0.93897,0.005862,[53 25] ; [35 17],[52.8 25.2] ; [35.2 16.8],0
