Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,137.409242,[179  79] ; [ 18 146],[120.44075829 137.55924171] ; [76.55924171 87.44075829],1
d3,1,0.0,123.995132,[231  27] ; [ 63 101],[179.74407583  78.25592417] ; [114.25592417  49.74407583],1
d5,1,0.0,122.433213,[252   5] ; [90 74],[208.77434679  48.22565321] ; [133.22565321  30.77434679],1
d4,1,0.0,110.269838,[253   4] ; [97 67],[213.65795724  43.34204276] ; [136.34204276  27.65795724],1
a5,1,0.0,40.798827,[226  33] ; [99 65],[198.99527187  60.00472813] ; [126.00472813  37.99527187],1
a2,1,0.0,40.292353,[ 84 175] ; [ 10 154],[ 57.55555556 201.44444444] ; [ 36.44444444 127.55555556],1
a3,1,0.0,38.205322,[212  45] ; [89 74],[184.18333333  72.81666667] ; [116.81666667  46.18333333],1
a4,1,0.0,36.847325,[146 112] ; [ 43 120],[115.82422803 142.17577197] ; [73.17577197 89.82422803],1
u1,1,0.0,35.345943,[ 65 194] ; [  5 159],[ 42.86052009 216.13947991] ; [ 27.13947991 136.86052009],1
r1,1,7e-06,20.247835,[230  27] ; [119  45],[213.04750594  43.95249406] ; [135.95249406  28.04750594],1
p4,1,0.000218,13.667736,[207  51] ; [105  59],[190.74881517  67.25118483] ; [121.25118483  42.74881517],1
r4,1,0.00027,13.265728,[250   9] ; [143  21],[240.63120567  18.36879433] ; [152.36879433  11.63120567],1
r2,1,0.000295,13.101876,[250   5] ; [145  16],[242.12740385  12.87259615] ; [152.87259615   8.12740385],1
s8,1,0.000442,12.34733,[149 106] ; [67 97],[131.45584726 123.54415274] ; [84.54415274 79.45584726],1
v1,1,0.000574,11.858158,[171  81] ; [82 79],[154.37288136  97.62711864] ; [98.62711864 62.37288136],1
v3,1,0.001641,9.912995,[126 123] ; [ 56 105],[110.53170732 138.46829268] ; [71.46829268 89.53170732],0
p3,1,0.003227,8.674449,[181  77] ; [92 72],[166.90521327  91.09478673] ; [106.09478673  57.90521327],0
v4,1,0.008926,6.83757,[253   3] ; [153   9],[248.6507177   7.3492823] ; [157.3492823   4.6507177],0
p6,1,0.009152,6.792995,[142 116] ; [68 94],[129. 129.] ; [81. 81.],0
s2,1,0.010207,6.598348,[146 110] ; [72 91],[133.19331742 122.80668258] ; [84.80668258 78.19331742],0
v2,1,0.011846,6.333796,[161  91] ; [80 76],[148.85294118 103.14705882] ; [92.14705882 63.85294118],0
n4,1,0.0136,6.089375,[218  41] ; [122  42],[208.17966903  50.82033097] ; [131.82033097  32.17966903],0
a6,1,0.021595,5.278098,[180  77] ; [97 67],[169.09501188  87.90498812] ; [107.90498812  56.09501188],0
s5,1,0.027813,4.839607,[110 137] ; [ 53 105],[ 99.40987654 147.59012346] ; [63.59012346 94.40987654],0
n6,1,0.032963,4.547721,[234  22] ; [138  25],[227.28400955  28.71599045] ; [144.71599045  18.28400955],0
u4,1,0.040106,4.213379,[ 10 248] ; [  1 163],[  6.72511848 251.27488152] ; [  4.27488152 159.72511848],0
a7,1,0.0421,4.13118,[201  58] ; [112  51],[192.10189573  66.89810427] ; [120.89810427  42.10189573],0
s3,1,0.051913,3.778582,[154 100] ; [82 79],[144.44337349 109.55662651] ; [91.55662651 69.44337349],0
p7,1,0.067849,3.334319,[216  39] ; [125  36],[209.02644231  45.97355769] ; [131.97355769  29.02644231],0
u3,1,0.088257,2.905879,[30 17] ; [35 38],[25.45833333 21.54166667] ; [39.54166667 33.45833333],0
a1,1,0.199189,1.648311,[ 17 242] ; [  6 158],[ 14.08274232 244.91725768] ; [  8.91725768 155.08274232],0
n5,1,0.199902,1.643091,[214  44] ; [127  36],[208.97387173  49.02612827] ; [132.02612827  30.97387173],0
b3,1,0.203411,1.617709,[70 96] ; [31 60],[ 65.23735409 100.76264591] ; [35.76264591 55.23735409],0
b2,1,0.203411,1.617709,[70 96] ; [31 60],[ 65.23735409 100.76264591] ; [35.76264591 55.23735409],0
r3,1,0.214193,1.542858,[247   9] ; [154  10],[244.41904762  11.58095238] ; [156.58095238   7.41904762],0
p2,1,0.230179,1.439756,[241  17] ; [147  16],[237.77672209  20.22327791] ; [150.22327791  12.77672209],0
s7,1,0.298505,1.080863,[139 108] ; [79 76],[133.94527363 113.05472637] ; [84.05472637 70.94527363],0
p12,1,0.353876,0.859509,[ 33 225] ; [ 16 147],[ 30.02850356 227.97149644] ; [ 18.97149644 144.02850356],0
s1,1,0.388726,0.742924,[  7 250] ; [  7 157],[  8.54631829 248.45368171] ; [  5.45368171 158.54631829],0
n1,1,0.456671,0.55404,[14 25] ; [13 16],[15.48529412 23.51470588] ; [11.51470588 17.48529412],0
b1,1,0.471586,0.518258,[ 89 170] ; [ 62 102],[ 92.45626478 166.54373522] ; [ 58.54373522 105.45626478],0
p11,1,0.480412,0.497928,[228  31] ; [148  16],[230.22222222  28.77777778] ; [145.77777778  18.22222222],0
a8,1,0.505072,0.444263,[ 37 197] ; [ 20 130],[ 34.734375 199.265625] ; [ 22.265625 127.734375],0
s6,1,0.62105,0.244395,[180  71] ; [109  48],[177.79166667  73.20833333] ; [111.20833333  45.79166667],0
s4,1,0.652406,0.20288,[ 45 210] ; [ 26 137],[ 43.31339713 211.68660287] ; [ 27.68660287 135.31339713],0
u2,1,0.656771,0.197469,[27 20] ; [40 35],[25.81147541 21.18852459] ; [41.18852459 33.81147541],0
p10,1,0.687257,0.162071,[242  17] ; [152   9],[242.96666667  16.03333333] ; [151.03333333   9.96666667],0
p5,1,0.743927,0.106705,[ 51 208] ; [ 30 133],[ 49.71327014 209.28672986] ; [ 31.28672986 131.71327014],0
b5,1,0.763285,0.090703,[146 113] ; [90 74],[144.50118203 114.49881797] ; [91.49881797 72.50118203],0
n3,1,0.775722,0.081167,[27 12] ; [21  8],[27.52941176 11.47058824] ; [20.47058824  8.52941176],0
