Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,64.57932,[211   8] ; [18 16],[198.22529644  20.77470356] ; [30.77470356  3.22529644],1
r1,1,0.0,55.258347,[178  43] ; [ 7 28],[159.70703125  61.29296875] ; [25.29296875  9.70703125],1
v4,1,0.0,34.900936,[211   8] ; [23 11],[202.55335968  16.44664032] ; [31.44664032  2.55335968],1
v3,1,0.019993,5.412507,[ 86 126] ; [ 7 28],[ 79.82186235 132.17813765] ; [13.17813765 21.82186235],0
s5,1,0.021149,5.314443,[ 84 124] ; [ 7 28],[ 77.89300412 130.10699588] ; [13.10699588 21.89300412],0
b1,1,0.021326,5.299953,[ 99 122] ; [23 12],[105.3203125 115.6796875] ; [16.6796875 18.3203125],0
p7,1,0.022859,5.179211,[142  74] ; [16 19],[135.96812749  80.03187251] ; [22.03187251 12.96812749],0
d5,1,0.023514,5.130098,[166  54] ; [20 15],[160.47058824  59.52941176] ; [25.52941176  9.47058824],0
p10,1,0.034015,4.493936,[165  52] ; [20 14],[159.94023904  57.05976096] ; [25.05976096  8.94023904],0
s6,1,0.040573,4.193745,[141  71] ; [17 18],[135.61133603  76.38866397] ; [22.38866397 12.61133603],0
a5,1,0.080184,3.061171,[153  68] ; [19 16],[148.484375  72.515625] ; [23.515625 11.484375],0
p3,1,0.121507,2.397781,[109 111] ; [12 22],[104.80314961 115.19685039] ; [16.19685039 17.80314961],0
p8,1,0.122176,2.3892,[107 109] ; [12 22],[102.816 113.184] ; [16.184 17.816],0
d3,1,0.125293,2.349871,[100 121] ; [11 24],[ 95.82421875 125.17578125] ; [15.17578125 19.82421875],0
n6,1,0.148287,2.089787,[178  41] ; [24 10],[174.85375494  44.14624506] ; [27.14624506  6.85375494],0
n3,1,0.1727,1.859349,[43 14] ; [8 6],[40.94366197 16.05633803] ; [10.05633803  3.94366197],0
d1,1,0.180141,1.796457,[109 112] ; [13 22],[105.3203125 115.6796875] ; [16.6796875 18.3203125],0
b2,1,0.187349,1.73834,[63 78] ; [ 8 18],[59.94610778 81.05389222] ; [11.05389222 14.94610778],0
b3,1,0.187349,1.73834,[63 78] ; [ 8 18],[59.94610778 81.05389222] ; [11.05389222 14.94610778],0
s8,1,0.205746,1.601109,[107 113] ; [13 22],[103.52941176 116.47058824] ; [16.47058824 18.52941176],0
u2,1,0.220076,1.503875,[36 31] ; [5 9],[33.91358025 33.08641975] ; [7.08641975 6.91358025],0
p5,1,0.225853,1.466789,[ 28 190] ; [ 2 33],[ 25.84980237 192.15019763] ; [ 4.15019763 30.84980237],0
s3,1,0.229995,1.440892,[130  89] ; [17 18],[126.74409449  92.25590551] ; [20.25590551 14.74409449],0
n2,1,0.230533,1.437569,[47 11] ; [10  5],[45.28767123 12.71232877] ; [11.71232877  3.28767123],0
a8,1,0.240518,1.377556,[ 27 182] ; [ 2 32],[ 24.94238683 184.05761317] ; [ 4.05761317 29.94238683],0
p11,1,0.243187,1.362022,[177  44] ; [25 10],[174.3828125  46.6171875] ; [27.6171875  7.3828125],0
p1,1,0.265179,1.241514,[ 18 202] ; [ 1 34],[ 16.39215686 203.60784314] ; [ 2.60784314 32.39215686],0
b5,1,0.26737,1.230193,[104 117] ; [20 15],[107.046875 113.953125] ; [16.953125 18.046875],0
d4,1,0.297822,1.083921,[168  51] ; [24 11],[165.54330709  53.45669291] ; [26.45669291  8.54330709],0
u3,1,0.32972,0.949996,[34 34] ; [5 9],[32.34146341 35.65853659] ; [6.65853659 7.34146341],0
p9,1,0.37741,0.779121,[176  42] ; [26  9],[174.05533597  43.94466403] ; [27.94466403  7.05533597],0
a3,1,0.384015,0.75781,[153  68] ; [21 13],[150.8  70.2] ; [23.2 10.8],0
p2,1,0.414783,0.665049,[167  52] ; [23 10],[165.11904762  53.88095238] ; [24.88095238  8.11904762],0
u1,1,0.415684,0.662485,[ 14 207] ; [ 1 34],[ 12.94921875 208.05078125] ; [ 2.05078125 32.94921875],0
p12,1,0.419105,0.652822,[ 14 202] ; [ 1 33],[ 12.96 203.04] ; [ 2.04 31.96],0
a1,1,0.46218,0.54061,[ 12 209] ; [ 3 32],[ 12.94921875 208.05078125] ; [ 2.05078125 32.94921875],0
s4,1,0.495873,0.463758,[ 42 178] ; [ 5 30],[ 40.54901961 179.45098039] ; [ 6.45098039 28.54901961],0
p6,1,0.525013,0.404035,[ 77 137] ; [10 23],[ 75.37651822 138.62348178] ; [11.62348178 21.37651822],0
n4,1,0.527276,0.399639,[168  52] ; [25 10],[166.50980392  53.49019608] ; [26.49019608  8.50980392],0
a4,1,0.580196,0.305917,[ 99 121] ; [14 21],[ 97.49019608 122.50980392] ; [15.50980392 19.49019608],0
a6,1,0.616129,0.251346,[ 92 129] ; [13 22],[ 90.64453125 130.35546875] ; [14.35546875 20.64453125],0
v1,1,0.628836,0.233643,[115 102] ; [16 17],[113.708 103.292] ; [17.292 15.708],0
s1,1,0.669342,0.182372,[  9 209] ; [ 2 33],[  9.47826087 208.52173913] ; [ 1.52173913 33.47826087],0
