Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.299683,[217  32] ; [28 22],[204.03010033  44.96989967] ; [40.96989967  9.03010033],1
r3,1,1e-06,23.223457,[228  20] ; [33 16],[217.93939394  30.06060606] ; [43.06060606  5.93939394],1
p10,1,4.1e-05,16.817562,[201  43] ; [26 21],[190.33676976  53.66323024] ; [36.66323024 10.33676976],1
v4,1,0.000242,13.473534,[231  18] ; [37 12],[223.93288591  25.06711409] ; [44.06711409  4.93288591],1
p11,1,0.000333,12.873095,[195  54] ; [27 23],[184.87625418  64.12374582] ; [37.12374582 12.87625418],1
r2,1,0.000437,12.368081,[227  22] ; [36 13],[219.75503356  29.24496644] ; [43.24496644  5.75503356],1
s6,1,0.000457,12.28426,[165  77] ; [21 29],[154.15068493  87.84931507] ; [31.84931507 18.15068493],1
p3,1,0.000799,11.242523,[118 129] ; [11 39],[107.28282828 139.71717172] ; [21.71717172 28.28282828],1
r1,1,0.001129,10.603679,[181  66] ; [25 25],[171.31986532  75.68013468] ; [34.68013468 15.31986532],0
n4,1,0.002548,9.105651,[209  39] ; [33 17],[201.39597315  46.60402685] ; [40.60402685  9.39597315],0
b1,1,0.003177,8.702687,[ 98 151] ; [31 19],[107.42809365 141.57190635] ; [21.57190635 28.42809365],0
p2,1,0.003432,8.562234,[199  47] ; [31 19],[191.14864865  54.85135135] ; [38.85135135 11.14864865],0
s8,1,0.005675,7.650844,[ 95 152] ; [ 9 41],[ 86.49158249 160.50841751] ; [17.50841751 32.49158249],0
p4,1,0.007088,7.250543,[135 111] ; [17 33],[126.32432432 119.67567568] ; [25.67567568 24.32432432],0
v3,1,0.007113,7.244214,[ 95 152] ; [ 9 40],[ 86.78378378 160.21621622] ; [17.21621622 31.78378378],0
v1,1,0.015403,5.869804,[128 116] ; [16 32],[120.32876712 123.67123288] ; [23.67123288 24.32876712],0
p9,1,0.016109,5.790906,[203  41] ; [32 15],[197.04467354  46.95532646] ; [37.95532646  9.04467354],0
b4,1,0.01799,5.597122,[145 104] ; [20 30],[137.40802676 111.59197324] ; [27.59197324 22.40802676],0
a1,1,0.018107,5.585792,[  7 242] ; [ 5 45],[  9.99331104 239.00668896] ; [ 2.00668896 47.99331104],0
a8,1,0.021178,5.312083,[ 31 201] ; [13 36],[ 36.32740214 195.67259786] ; [ 7.67259786 41.32740214],0
s5,1,0.024501,5.058807,[ 72 168] ; [ 7 42],[ 65.60553633 174.39446367] ; [13.39446367 35.60553633],0
s7,1,0.030373,4.688039,[109 123] ; [14 33],[102.27956989 129.72043011] ; [20.72043011 26.27956989],0
s2,1,0.03115,4.644673,[109 136] ; [14 36],[102.15254237 142.84745763] ; [20.84745763 29.15254237],0
p8,1,0.042251,4.125101,[122 121] ; [16 31],[115.63448276 127.36551724] ; [22.36551724 24.63448276],0
p5,1,0.070331,3.27528,[ 33 213] ; [ 2 46],[ 29.28571429 216.71428571] ; [ 5.71428571 42.28571429],0
a5,1,0.083665,2.992233,[147 101] ; [23 27],[141.47651007 106.52348993] ; [28.52348993 21.47651007],0
d4,1,0.086988,2.929245,[137 111] ; [21 29],[131.48993289 116.51006711] ; [26.51006711 23.48993289],0
v2,1,0.104988,2.628085,[119 119] ; [17 29],[113.97183099 124.02816901] ; [22.02816901 23.97183099],0
a6,1,0.130708,2.284071,[140 108] ; [34 16],[144.80536913 103.19463087] ; [29.19463087 20.80536913],0
