Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,54.913152,[25 37] ; [166  25],[46.80632411 15.19367589] ; [144.19367589  46.80632411],1
s7,1,0.0,27.868088,[12 48] ; [109  75],[29.75409836 30.24590164] ; [91.24590164 92.75409836],1
n6,1,2e-06,22.374019,[38 25] ; [167  24],[50.84645669 12.15354331] ; [154.15354331  36.84645669],1
p2,1,1e-05,19.508449,[35 28] ; [156  32],[47.94023904 15.05976096] ; [143.05976096  44.94023904],1
v3,1,1e-05,19.48685,[ 9 52] ; [86 99],[23.55691057 37.44308943] ; [ 71.44308943 113.55691057],1
p10,1,0.000412,12.477819,[35 27] ; [149  39],[45.632 16.368] ; [138.368  49.632],1
p3,1,0.000461,12.267748,[17 46] ; [99 90],[29. 34.] ; [ 87. 102.],1
s8,1,0.000705,11.474836,[17 45] ; [100  92],[28.55905512 33.44094488] ; [ 88.44094488 103.55905512],1
r1,1,0.001371,10.245036,[35 28] ; [147  45],[44.96470588 18.03529412] ; [137.03529412  54.96470588],0
s6,1,0.001706,9.841472,[28 33] ; [127  59],[38.27935223 22.72064777] ; [116.72064777  69.27935223],0
d1,1,0.001884,9.65883,[18 45] ; [98 94],[28.65882353 34.34117647] ; [ 87.34117647 104.65882353],0
p9,1,0.002564,9.094334,[40 21] ; [158  31],[48.312 12.688] ; [149.688  39.312],0
a5,1,0.002742,8.971495,[32 31] ; [137  55],[41.75294118 21.24705882] ; [127.24705882  64.75294118],0
a3,1,0.00595,7.565383,[34 28] ; [141  51],[42.71653543 19.28346457] ; [132.28346457  59.71653543],0
d5,1,0.010003,6.634388,[38 25] ; [147  44],[45.88582677 17.11417323] ; [139.11417323  51.88582677],0
p11,1,0.010591,6.532682,[41 22] ; [155  37],[48.42352941 14.57647059] ; [147.57647059  44.42352941],0
p4,1,0.012809,6.195309,[24 38] ; [107  81],[32.488 29.512] ; [98.512 89.488],0
p8,1,0.014715,5.950266,[22 41] ; [98 88],[30.36144578 32.63855422] ; [89.63855422 96.36144578],0
p5,1,0.02228,5.223813,[ 2 60] ; [ 26 163],[ 6.91633466 55.08366534] ; [ 21.08366534 167.91633466],0
p6,1,0.024962,5.026491,[14 47] ; [ 72 114],[21.2388664 39.7611336] ; [ 64.7611336 121.2388664],0
s3,1,0.028369,4.805492,[27 36] ; [111  78],[34.5 28.5] ; [103.5  85.5],0
r4,1,0.041033,4.174659,[48 15] ; [167  25],[53.11764706  9.88235294] ; [161.88235294  30.11764706],0
v2,1,0.04172,4.14654,[22 39] ; [94 90],[28.88163265 32.11836735] ; [87.11836735 96.88163265],0
b2,1,0.042688,4.107711,[ 9 25] ; [59 70],[14.18404908 19.81595092] ; [53.81595092 75.18404908],0
b3,1,0.042688,4.107711,[ 9 25] ; [59 70],[14.18404908 19.81595092] ; [53.81595092 75.18404908],0
d2,1,0.049024,3.874539,[23 40] ; [97 94],[29.76377953 33.23622047] ; [ 90.23622047 100.76377953],0
a4,1,0.05433,3.702525,[20 43] ; [ 87 104],[26.53937008 36.46062992] ; [ 80.46062992 110.53937008],0
u3,1,0.064807,3.409893,[17 12] ; [19 32],[13.05 15.95] ; [22.95 28.05],0
a1,1,0.068097,3.328301,[ 7 56] ; [  9 183],[ 3.95294118 59.04705882] ; [ 12.04705882 179.95294118],0
p12,1,0.093473,2.813515,[ 1 61] ; [ 14 174],[ 3.72 58.28] ; [ 11.28 176.72],0
d4,1,0.13154,2.274231,[41 22] ; [143  48],[45.63779528 17.36220472] ; [138.36220472  52.63779528],0
r2,1,0.147759,2.095238,[55  8] ; [176  13],[57.75  5.25] ; [173.25  15.75],0
v1,1,0.15318,2.040292,[27 35] ; [101  86],[31.87148594 30.12851406] ; [96.12851406 90.87148594],0
p7,1,0.173756,1.850235,[34 28] ; [120  66],[38.5 23.5] ; [115.5  70.5],0
a8,1,0.176157,1.829754,[ 4 58] ; [ 23 158],[ 6.88888889 55.11111111] ; [ 20.11111111 160.88888889],0
r3,1,0.184745,1.759038,[55  8] ; [178  14],[57.56470588  5.43529412] ; [175.43529412  16.56470588],0
n2,1,0.18553,1.752761,[26  5] ; [34 14],[23.5443038  7.4556962] ; [36.4556962 11.5443038],0
s2,1,0.197034,1.664226,[25 37] ; [95 96],[29.40711462 32.59288538] ; [ 90.59288538 100.40711462],0
s5,1,0.205602,1.60213,[18 41] ; [ 73 111],[22.09465021 36.90534979] ; [ 68.90534979 115.09465021],0
n1,1,0.224608,1.474688,[ 9 21] ; [21 27],[11.53846154 18.46153846] ; [18.46153846 29.53846154],0
s1,1,0.263631,1.249587,[ 4 59] ; [  6 183],[ 2.5 60.5] ; [  7.5 181.5],0
b5,1,0.294764,1.097736,[33 30] ; [ 86 106],[29.4 33.6] ; [ 89.6 102.4],0
