Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,67.719995,[66  3] ; [ 8 33],[46.41818182 22.58181818] ; [27.58181818 13.41818182],1
s7,1,0.007531,7.141707,[47 19] ; [17 21],[40.61538462 25.38461538] ; [23.38461538 14.61538462],0
s6,1,0.009612,6.705343,[62  5] ; [29 10],[57.51886792  9.48113208] ; [33.48113208  5.51886792],0
r2,1,0.026533,4.920939,[65  3] ; [34  7],[61.76146789  6.23853211] ; [37.23853211  3.76146789],0
s8,1,0.032914,4.550221,[37 32] ; [13 27],[31.65137615 37.34862385] ; [18.34862385 21.65137615],0
v1,1,0.064987,3.405307,[38 30] ; [15 25],[33.37037037 34.62962963] ; [19.62962963 20.37037037],0
s4,1,0.109937,2.555125,[21 47] ; [ 7 34],[17.46788991 50.53211009] ; [10.53211009 30.46788991],0
p5,1,0.113419,2.505923,[11 56] ; [12 29],[14.26851852 52.73148148] ; [ 8.73148148 32.26851852],0
p7,1,0.234323,1.414425,[49 17] ; [26 15],[46.26168224 19.73831776] ; [28.73831776 12.26168224],0
a1,1,0.261192,1.26243,[ 3 66] ; [ 4 37],[ 4.39090909 64.60909091] ; [ 2.60909091 38.39090909],0
a4,1,0.270079,1.216347,[20 49] ; [ 8 33],[17.56363636 51.43636364] ; [10.43636364 30.56363636],0
r3,1,0.270216,1.215649,[65  3] ; [37  4],[63.63302752  4.36697248] ; [38.36697248  2.63302752],0
p9,1,0.27206,1.20633,[58  8] ; [32  8],[56.03773585  9.96226415] ; [33.96226415  6.03773585],0
a3,1,0.280207,1.166084,[42 26] ; [21 20],[39.30275229 28.69724771] ; [23.69724771 17.30275229],0
v4,1,0.298459,1.081065,[65  2] ; [38  3],[63.89814815  3.10185185] ; [39.10185185  1.89814815],0
p12,1,0.347798,0.881477,[ 6 62] ; [ 6 35],[ 7.48623853 60.51376147] ; [ 4.51376147 36.48623853],0
p6,1,0.354106,0.858689,[25 42] ; [19 22],[27.2962963 39.7037037] ; [16.7037037 24.2962963],0
b3,1,0.402358,0.701269,[15 23] ; [ 6 15],[13.52542373 24.47457627] ; [ 7.47457627 13.52542373],0
b2,1,0.402358,0.701269,[15 23] ; [ 6 15],[13.52542373 24.47457627] ; [ 7.47457627 13.52542373],0
a2,1,0.413604,0.668417,[ 4 65] ; [ 1 40],[ 3.13636364 65.86363636] ; [ 1.86363636 39.13636364],0
s1,1,0.419197,0.652564,[ 4 64] ; [ 1 39],[ 3.14814815 64.85185185] ; [ 1.85185185 38.14814815],0
d2,1,0.429458,0.624288,[11 58] ; [ 9 32],[12.54545455 56.45454545] ; [ 7.45454545 33.54545455],0
n6,1,0.454135,0.560311,[59  8] ; [34  7],[57.69444444  9.30555556] ; [35.30555556  5.69444444],0
a5,1,0.458463,0.549645,[42 27] ; [22 19],[40.14545455 28.85454545] ; [23.85454545 17.14545455],0
r4,1,0.469667,0.52276,[61  8] ; [38  3],[62.1  6.9] ; [36.9  4.1],0
a7,1,0.501876,0.450967,[41 28] ; [27 14],[42.65454545 26.34545455] ; [25.34545455 15.65454545],0
p10,1,0.520063,0.413769,[51 15] ; [33  7],[52.30188679 13.69811321] ; [31.69811321  8.30188679],0
p4,1,0.543959,0.368252,[35 33] ; [23 17],[36.51851852 31.48148148] ; [21.48148148 18.51851852],0
u2,1,0.551944,0.353846,[12 14] ; [11  9],[13. 13.] ; [10. 10.],0
p8,1,0.553826,0.350507,[38 30] ; [20 20],[36.51851852 31.48148148] ; [21.48148148 18.51851852],0
b5,1,0.554143,0.349947,[36 33] ; [19 22],[34.5 34.5] ; [20.5 20.5],0
d4,1,0.613822,0.254647,[47 22] ; [26 15],[45.79090909 23.20909091] ; [27.20909091 13.79090909],0
p11,1,0.667895,0.184074,[53 16] ; [30 11],[52.06363636 16.93636364] ; [30.93636364 10.06363636],0
b4,1,0.756629,0.096044,[40 29] ; [25 16],[40.77272727 28.22727273] ; [24.22727273 16.77272727],0
