Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,54.700898,[415  90] ; [37 45],[388.85860307 116.14139693] ; [63.14139693 18.85860307],1
n4,1,0.0,38.18175,[415  90] ; [43 40],[393.35034014 111.64965986] ; [64.64965986 18.35034014],1
p10,1,3e-05,17.424153,[431  67] ; [56 26],[418.14827586  79.85172414] ; [68.85172414 13.14827586],1
r4,1,8.3e-05,15.496841,[480  26] ; [69 14],[471.63667233  34.36332767] ; [77.36332767  5.63667233],1
p11,1,0.000676,11.554787,[412  94] ; [54 29],[400.3327674 105.6672326] ; [65.6672326 17.3327674],1
p9,1,0.002227,9.352109,[444  55] ; [63 19],[435.44406196  63.55593804] ; [71.55593804 10.44406196],0
s7,1,0.002769,8.953551,[306 178] ; [37 44],[293.82654867 190.17345133] ; [49.17345133 31.82654867],0
v3,1,0.003707,8.422162,[212 281] ; [19 56],[200.49823944 292.50176056] ; [30.50176056 44.49823944],0
a4,1,0.003908,8.325924,[237 266] ; [25 58],[224.89078498 278.10921502] ; [37.10921502 45.89078498],0
u1,1,0.007978,7.038382,[113 393] ; [ 8 75],[103.94906621 402.05093379] ; [17.05093379 65.94906621],0
r2,1,0.011088,6.45108,[483  18] ; [73  8],[478.6185567  22.3814433] ; [77.3814433  3.6185567],0
p5,1,0.016408,5.758604,[ 74 429] ; [ 4 77],[ 67.18150685 435.81849315] ; [10.81849315 70.18150685],0
a3,1,0.02234,5.219128,[371 133] ; [51 32],[362.33049404 141.66950596] ; [59.66950596 23.33049404],0
b1,1,0.033168,4.537111,[182 324] ; [40 43],[190.71646859 315.28353141] ; [31.28353141 51.71646859],0
u2,1,0.037145,4.343733,[76 57] ; [24  7],[81.09756098 51.90243902] ; [18.90243902 12.09756098],0
s5,1,0.040562,4.194217,[218 273] ; [25 53],[209.68892794 281.31107206] ; [33.31107206 44.68892794],0
p12,1,0.040929,4.178952,[ 55 448] ; [ 3 79],[ 49.87008547 453.12991453] ; [ 8.12991453 73.87008547],0
p6,1,0.044198,4.048978,[209 290] ; [24 56],[200.80656304 298.19343696] ; [32.19343696 47.80656304],0
v4,1,0.066557,3.365953,[489  16] ; [76  6],[486.07325383  18.92674617] ; [78.92674617  3.07325383],0
