Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,103.20152,[244 102] ; [ 3 65],[206.42995169 139.57004831] ; [40.57004831 27.42995169],1
d5,1,0.0,71.361331,[305  41] ; [30 38],[279.97584541  66.02415459] ; [55.02415459 12.97584541],1
d3,1,0.0,53.732751,[263  83] ; [21 47],[237.352657 108.647343] ; [46.647343 21.352657],1
d2,1,2e-06,23.071726,[186 159] ; [15 53],[167.90556901 177.09443099] ; [33.09443099 34.90556901],1
a4,1,0.000165,14.188998,[176 169] ; [17 49],[162.00729927 182.99270073] ; [30.99270073 35.00729927],1
p2,1,0.000788,11.270213,[303  38] ; [50 18],[294.31051345  46.68948655] ; [58.68948655  9.31051345],1
a3,1,0.000861,11.104414,[267  77] ; [39 28],[256.11678832  87.88321168] ; [49.88321168 17.11678832],1
r3,1,0.00107,10.702077,[333  13] ; [57  9],[327.52427184  18.47572816] ; [62.47572816  3.52427184],0
s5,1,0.001096,10.657623,[126 210] ; [11 55],[114.50746269 221.49253731] ; [22.49253731 43.50746269],0
u1,1,0.001157,10.558097,[ 73 273] ; [ 3 65],[ 63.51690821 282.48309179] ; [12.48309179 55.51690821],0
p1,1,0.001343,10.28264,[ 27 317] ; [14 54],[ 34.23300971 309.76699029] ; [ 6.76699029 61.23300971],0
s2,1,0.006074,7.528256,[183 159] ; [24 44],[172.66829268 169.33170732] ; [34.33170732 33.66829268],0
s1,1,0.009825,6.66639,[  9 332] ; [ 6 59],[ 12.59852217 328.40147783] ; [ 2.40147783 62.59852217],0
a2,1,0.011931,6.321128,[ 96 250] ; [ 9 59],[ 87.75362319 258.24637681] ; [17.24637681 50.75362319],0
v2,1,0.011938,6.320048,[243  92] ; [37 28],[234.5 100.5] ; [45.5 19.5],0
p7,1,0.014365,5.992765,[232 102] ; [35 30],[223.5037594 110.4962406] ; [43.4962406 21.5037594],0
s6,1,0.017425,5.653057,[239 102] ; [37 30],[230.67647059 110.32352941] ; [45.32352941 21.67647059],0
s8,1,0.022401,5.21435,[173 170] ; [24 44],[164.40632603 178.59367397] ; [32.59367397 35.40632603],0
