Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,57.515304,[37 69] ; [175  50],[67.89123867 38.10876133] ; [144.10876133  80.89123867],1
a5,1,1e-06,23.962142,[45 62] ; [159  68],[65.35329341 41.64670659] ; [138.64670659  88.35329341],1
n6,1,6e-06,20.371472,[61 46] ; [182  44],[78.08108108 28.91891892] ; [164.91891892  61.08108108],1
s7,1,2.3e-05,17.903343,[16 85] ; [ 86 131],[32.39622642 68.60377358] ; [ 69.60377358 147.39622642],1
a4,1,3.8e-05,16.961254,[22 85] ; [ 99 127],[38.87987988 68.12012012] ; [ 82.12012012 143.87987988],1
p3,1,0.000669,11.574167,[22 85] ; [ 89 137],[35.66666667 71.33333333] ; [ 75.33333333 150.66666667],1
a2,1,0.000802,11.235528,[ 8 99] ; [ 51 176],[18.9011976 88.0988024] ; [ 40.0988024 186.9011976],1
a3,1,0.001049,10.738245,[54 53] ; [156  70],[67.47747748 39.52252252] ; [142.52252252  83.47747748],0
p11,1,0.001878,9.665511,[60 47] ; [166  61],[72.4011976 34.5988024] ; [153.5988024  73.4011976],0
d2,1,0.002316,9.280538,[32 75] ; [107 118],[44.79819277 62.20180723] ; [ 94.20180723 130.79819277],0
d1,1,0.00256,9.096881,[40 67] ; [125 102],[52.85928144 54.14071856] ; [112.14071856 114.85928144],0
v3,1,0.003863,8.347304,[15 90] ; [ 64 157],[25.44478528 79.55521472] ; [ 53.55521472 167.44478528],0
d5,1,0.004614,8.024654,[68 38] ; [178  48],[78.54216867 27.45783133] ; [167.45783133  58.54216867],0
s6,1,0.007437,7.164234,[37 70] ; [113 112],[48.34337349 58.65662651] ; [101.65662651 123.34337349],0
p10,1,0.009287,6.766819,[59 47] ; [158  67],[69.49244713 36.50755287] ; [147.50755287  77.49244713],0
r1,1,0.014561,5.968865,[63 44] ; [164  63],[72.72155689 34.27844311] ; [154.27844311  72.72155689],0
d4,1,0.020839,5.340235,[71 35] ; [178  48],[79.5 26.5] ; [169.5  56.5],0
a8,1,0.027015,4.889878,[ 6 95] ; [ 31 182],[11.90127389 89.09872611] ; [ 25.09872611 187.90127389],0
r4,1,0.032315,4.581685,[75 32] ; [183  44],[82.65269461 24.34730539] ; [175.34730539  51.65269461],0
s4,1,0.035832,4.405099,[21 86] ; [ 25 200],[14.8253012 92.1746988] ; [ 31.1746988 193.8253012],0
p1,1,0.037816,4.313262,[  2 105] ; [ 17 209],[  6.10510511 100.89489489] ; [ 12.89489489 213.10510511],0
s3,1,0.045059,4.016419,[40 67] ; [110 114],[48.48942598 58.51057402] ; [101.51057402 122.48942598],0
p9,1,0.065265,3.398254,[65 40] ; [162  63],[72.22727273 32.77272727] ; [154.77272727  70.22727273],0
s8,1,0.067615,3.339983,[24 83] ; [ 73 154],[31.0748503 75.9251497] ; [ 65.9251497 161.0748503],0
u3,1,0.074839,3.173567,[28 23] ; [27 43],[23.18181818 27.81818182] ; [31.81818182 38.18181818],0
b5,1,0.075586,3.157344,[69 38] ; [123 104],[61.50898204 45.49101796] ; [130.49101796  96.50898204],0
r2,1,0.087232,2.924718,[87 20] ; [196  26],[92.03951368 14.96048632] ; [190.96048632  31.03951368],0
b4,1,0.087518,2.919447,[53 54] ; [135  92],[60.22754491 46.77245509] ; [127.77245509  99.22754491],0
p4,1,0.0909,2.858363,[39 67] ; [105 120],[46.11480363 59.88519637] ; [ 97.88519637 127.11480363],0
n1,1,0.094638,2.793651,[10 34] ; [25 41],[14. 30.] ; [21. 45.],0
u1,1,0.1008,2.692846,[ 8 99] ; [ 31 196],[12.49401198 94.50598802] ; [ 26.50598802 200.49401198],0
a1,1,0.11219,2.523098,[  2 105] ; [ 13 214],[  4.80538922 102.19461078] ; [ 10.19461078 216.80538922],0
v2,1,0.115769,2.473648,[29 71] ; [ 83 135],[35.22012579 64.77987421] ; [ 76.77987421 141.22012579],0
s2,1,0.196338,1.669404,[32 74] ; [ 85 142],[37.24324324 68.75675676] ; [ 79.75675676 147.24324324],0
b3,1,0.213129,1.550046,[11 39] ; [42 92],[14.40217391 35.59782609] ; [38.59782609 95.40217391],0
b2,1,0.213129,1.550046,[11 39] ; [42 92],[14.40217391 35.59782609] ; [38.59782609 95.40217391],0
a6,1,0.244349,1.355326,[65 42] ; [152  74],[69.72672673 37.27327327] ; [147.27327327  78.72672673],0
p2,1,0.245461,1.348956,[71 36] ; [164  62],[75.51051051 31.48948949] ; [159.48948949  66.51051051],0
p6,1,0.308961,1.035111,[21 86] ; [ 55 168],[24.64242424 82.35757576] ; [ 51.35757576 171.64242424],0
p8,1,0.35424,0.85821,[40 66] ; [ 97 128],[43.87311178 62.12688822] ; [ 93.12688822 131.87311178],0
p7,1,0.375026,0.786945,[50 54] ; [120 105],[53.73860182 50.26139818] ; [116.26139818 108.73860182],0
p5,1,0.393235,0.728916,[  3 103] ; [ 11 216],[  4.45645646 101.54354354] ; [  9.54354354 217.45645646],0
r3,1,0.436044,0.606671,[91 16] ; [200  27],[93.2245509 13.7754491] ; [197.7754491  29.2245509],0
u2,1,0.513785,0.426351,[28 24] ; [34 37],[26.21138211 25.78861789] ; [35.78861789 35.21138211],0
n2,1,0.588729,0.292334,[26 18] ; [43 24],[27.35135135 16.64864865] ; [41.64864865 25.35135135],0
a7,1,0.718556,0.129881,[74 32] ; [154  73],[72.57657658 33.42342342] ; [155.42342342  71.57657658],0
n3,1,0.835719,0.043003,[29 16] ; [40 24],[28.48623853 16.51376147] ; [40.51376147 23.48623853],0
b1,1,0.843901,0.038772,[46 61] ; [ 95 132],[45.17065868 61.82934132] ; [ 95.82934132 131.17065868],0
d3,1,0.863757,0.029444,[67 38] ; [142  84],[66.29909366 38.70090634] ; [142.70090634  83.29909366],0
s1,1,0.908537,0.013198,[  4 103] ; [  9 216],[  4.18975904 102.81024096] ; [  8.81024096 216.18975904],0
v4,1,0.985417,0.000334,[93 13] ; [199  28],[92.94894895 13.05105105] ; [199.05105105  27.94894895],0
