Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,103.887873,[234  53] ; [177 235],[168.75107296 118.24892704] ; [242.24892704 169.75107296],1
v1,1,0.0,44.570349,[199  90] ; [178 233],[155.64714286 133.35285714] ; [221.35285714 189.64714286],1
s8,1,1e-06,23.758256,[153 137] ; [146 278],[121.44257703 168.55742297] ; [177.55742297 246.44257703],1
n4,1,1e-06,23.334777,[254  39] ; [302 121],[227.52513966  65.47486034] ; [328.47486034  94.52513966],1
n5,1,2e-06,22.566604,[243  49] ; [282 137],[215.61181435  76.38818565] ; [309.38818565 109.61181435],1
s7,1,4e-06,21.457716,[155 118] ; [158 250],[125.47577093 147.52422907] ; [187.52422907 220.47577093],1
p3,1,0.000104,15.062539,[164 125] ; [177 245],[138.60618847 150.39381153] ; [202.39381153 219.60618847],1
p12,1,0.000109,14.971878,[ 37 252] ; [ 20 400],[ 23.23413258 265.76586742] ; [ 33.76586742 386.23413258],1
s2,1,0.000224,13.617171,[157 134] ; [169 254],[132.86554622 158.13445378] ; [193.13445378 229.86554622],1
p5,1,0.000532,12.001252,[ 47 244] ; [ 33 389],[ 32.65077139 258.34922861] ; [ 47.34922861 374.65077139],1
p10,1,0.000805,11.229667,[245  42] ; [314 105],[227.24220963  59.75779037] ; [331.75779037  87.24220963],1
d1,1,0.002278,9.311142,[186 107] ; [221 204],[166.08774373 126.91225627] ; [240.91225627 184.08774373],0
n6,1,0.003254,8.65932,[257  33] ; [339  83],[242.75280899  47.24719101] ; [353.24719101  68.75280899],0
p8,1,0.003792,8.380871,[166 119] ; [198 222],[147.14893617 137.85106383] ; [216.85106383 203.14893617],0
r1,1,0.004505,8.06802,[248  44] ; [321 100],[233.02664797  58.97335203] ; [335.97335203  85.02664797],0
p4,1,0.006284,7.466969,[184 103] ; [227 195],[166.37094499 120.62905501] ; [244.62905501 177.37094499],0
r4,1,0.009037,6.815521,[276  17] ; [376  49],[266.06685237  26.93314763] ; [385.93314763  39.06685237],0
p1,1,0.009595,6.708507,[ 32 259] ; [ 24 398],[ 22.85553997 268.14446003] ; [ 33.14446003 388.85553997],0
p7,1,0.010485,6.550621,[196  88] ; [247 168],[179.98855508 104.01144492] ; [263.01144492 151.98855508],0
a5,1,0.012836,6.191515,[226  66] ; [293 132],[211.36401674  80.63598326] ; [307.63598326 117.36401674],0
s5,1,0.013835,6.059094,[ 99 186] ; [108 306],[ 84.39914163 200.60085837] ; [122.60085837 291.39914163],0
s6,1,0.022809,5.183015,[195  93] ; [249 171],[180.61016949 107.38983051] ; [263.38983051 156.61016949],0
p9,1,0.027225,4.876458,[248  39] ; [336  84],[237.06930693  49.93069307] ; [346.93069307  73.06930693],0
a1,1,0.028144,4.819227,[ 21 272] ; [ 15 410],[ 14.6908078 278.3091922] ; [ 21.3091922 403.6908078],0
s3,1,0.028662,4.787818,[163 122] ; [207 217],[148.73060649 136.26939351] ; [221.26939351 202.73060649],0
v4,1,0.035314,4.429908,[282  10] ; [392  30],[275.64145658  16.35854342] ; [398.35854342  23.64145658],0
a3,1,0.047428,3.930155,[215  75] ; [285 139],[203.08123249  86.91876751] ; [296.91876751 127.08123249],0
r2,1,0.054209,3.706251,[279  12] ; [385  32],[272.91525424  18.08474576] ; [391.08474576  25.91525424],0
d3,1,0.055826,3.657244,[204  87] ; [268 156],[192.1006993  98.8993007] ; [279.8993007 144.1006993],0
d2,1,0.062637,3.466152,[151 140] ; [190 234],[138.78461538 152.21538462] ; [202.21538462 221.78461538],0
d5,1,0.070592,3.269199,[242  49] ; [330  95],[232.47486034  58.52513966] ; [339.52513966  85.47486034],0
d4,1,0.074145,3.188792,[247  43] ; [339  85],[238.01120448  51.98879552] ; [347.98879552  76.01120448],0
p11,1,0.082791,3.00924,[243  50] ; [330  95],[233.82869081  59.17130919] ; [339.17130919  85.82869081],0
p6,1,0.088591,2.899789,[111 174] ; [136 280],[100.42082739 184.57917261] ; [146.57917261 269.42082739],0
a2,1,0.100696,2.694489,[ 76 217] ; [ 88 337],[ 66.92479109 226.07520891] ; [ 97.07520891 327.92479109],0
a4,1,0.109417,2.56262,[137 154] ; [174 250],[126.57482517 164.42517483] ; [184.42517483 239.57482517],0
u4,1,0.124836,2.355577,[  8 285] ; [  5 420],[  5.30501393 287.69498607] ; [  7.69498607 417.30501393],0
u1,1,0.160644,1.968151,[ 55 238] ; [ 63 362],[ 48.15320334 244.84679666] ; [ 69.84679666 355.15320334],0
b4,1,0.174126,1.847059,[179 114] ; [238 187],[170.16852368 122.83147632] ; [246.83147632 178.16852368],0
n3,1,0.357272,0.847459,[40 11] ; [78 31],[37.6125 13.3875] ; [80.3875 28.6125],0
p2,1,0.404732,0.694221,[246  44] ; [348  74],[241.93820225  48.06179775] ; [352.06179775  69.93820225],0
