Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.211473,[456  18] ; [60 17],[443.89110708  30.10889292] ; [72.10889292  4.89110708],1
n5,1,0.0,35.956489,[385  89] ; [38 38],[364.54909091 109.45090909] ; [58.45090909 17.54909091],1
n4,1,0.0,28.620315,[391  82] ; [43 34],[373.24  99.76] ; [60.76 16.24],1
r2,1,0.0,25.397027,[457  13] ; [64 12],[448.47985348  21.52014652] ; [72.52014652  3.47985348],1
b1,1,7e-06,20.278817,[173 301] ; [49 28],[190.97640653 283.02359347] ; [31.02359347 45.97640653],1
p9,1,3.1e-05,17.335494,[418  52] ; [55 22],[406.41681901  63.58318099] ; [66.58318099 10.41681901],1
p10,1,6.1e-05,16.077101,[411  59] ; [53 23],[399.41391941  70.58608059] ; [64.58608059 11.41391941],1
u2,1,0.002572,9.088459,[60 61] ; [22  5],[67.04054054 53.95945946] ; [14.95945946 12.04054054],0
b2,1,0.00413,8.225708,[119 176] ; [ 9 39],[110.08746356 184.91253644] ; [17.91253644 30.08746356],0
b3,1,0.00413,8.225708,[119 176] ; [ 9 39],[110.08746356 184.91253644] ; [17.91253644 30.08746356],0
v3,1,0.005978,7.556938,[206 257] ; [20 53],[195.22014925 267.77985075] ; [30.77985075 42.22014925],0
s5,1,0.006152,7.505226,[185 276] ; [18 58],[174.27001862 286.72998138] ; [28.72998138 47.27001862],0
p6,1,0.007742,7.092118,[237 233] ; [25 49],[226.36029412 243.63970588] ; [35.63970588 38.36029412],0
p11,1,0.011989,6.312441,[400  74] ; [56 21],[392.27586207  81.72413793] ; [63.72413793 13.27586207],0
a5,1,0.014776,5.942931,[358 116] ; [48 29],[349.26315789 124.73684211] ; [56.73684211 20.26315789],0
a4,1,0.016675,5.730294,[216 256] ; [24 53],[206.33879781 265.66120219] ; [33.66120219 43.33879781],0
v1,1,0.017054,5.690848,[273 192] ; [33 42],[263.5 201.5] ; [42.5 32.5],0
s7,1,0.017727,5.622887,[251 203] ; [29 43],[241.6730038 212.3269962] ; [38.3269962 33.6730038],0
p2,1,0.017803,5.61541,[433  40] ; [63 13],[427.33697632  45.66302368] ; [68.66302368  7.33697632],0
p8,1,0.028075,4.823479,[325 144] ; [43 33],[316.68256881 152.31743119] ; [51.31743119 24.68256881],0
s2,1,0.028186,4.81664,[257 216] ; [31 45],[248.13114754 224.86885246] ; [39.86885246 36.13114754],0
d4,1,0.043024,4.094467,[394  79] ; [56 20],[387.70491803  85.29508197] ; [62.29508197 13.70491803],0
p5,1,0.044003,4.056462,[ 71 401] ; [ 5 72],[ 65.34061931 406.65938069] ; [10.65938069 66.34061931],0
s8,1,0.050331,3.830382,[234 237] ; [29 48],[226.04562044 244.95437956] ; [36.95437956 40.04562044],0
d1,1,0.054184,3.707006,[289 185] ; [38 39],[281.3030853 192.6969147] ; [45.6969147 31.3030853],0
p3,1,0.055254,3.674402,[292 182] ; [38 38],[284.4 189.6] ; [45.6 30.4],0
u1,1,0.061847,3.487152,[ 91 383] ; [ 8 69],[ 85.16515426 388.83484574] ; [13.83484574 63.16515426],0
p12,1,0.062599,3.467153,[ 42 431] ; [ 2 74],[ 37.90892532 435.09107468] ; [ 6.09107468 69.90892532],0
r3,1,0.062844,3.46069,[461  12] ; [72  5],[458.38  14.62] ; [74.62  2.38],0
r1,1,0.083698,2.991584,[393  78] ; [58 19],[387.62956204  83.37043796] ; [63.37043796 13.62956204],0
a3,1,0.085848,2.950564,[350 121] ; [50 27],[343.79562044 127.20437956] ; [56.20437956 20.79562044],0
p4,1,0.09129,2.851473,[332 141] ; [46 30],[325.67213115 147.32786885] ; [52.32786885 23.67213115],0
u3,1,0.093885,2.80646,[63 60] ; [18  8],[66.86577181 56.13422819] ; [14.13422819 11.86577181],0
p1,1,0.095046,2.786763,[ 46 426] ; [ 3 74],[ 42.12750455 429.87249545] ; [ 6.87249545 70.12750455],0
d2,1,0.13339,2.252602,[231 243] ; [30 46],[224.93454545 249.06545455] ; [36.06545455 39.93454545],0
s1,1,0.149219,2.080222,[ 11 458] ; [ 4 72],[ 12.90825688 456.09174312] ; [ 2.09174312 73.90825688],0
a8,1,0.157996,1.993298,[ 71 362] ; [ 7 64],[ 67.01190476 365.98809524] ; [10.98809524 60.01190476],0
