Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,32.182898,[ 25 287] ; [24 50],[ 39.60621762 272.39378238] ; [ 9.39378238 64.60621762],1
s5,1,0.0,26.356727,[112 193] ; [47 19],[130.71428571 174.28571429] ; [28.28571429 37.71428571],1
p1,1,0.0,25.354227,[ 28 283] ; [23 51],[ 41.1974026 269.8025974] ; [ 9.8025974 64.1974026],1
a1,1,1.5e-05,18.771265,[ 12 302] ; [13 61],[ 20.23195876 293.76804124] ; [ 4.76804124 69.23195876],1
p6,1,6.8e-05,15.858577,[141 170] ; [52 21],[156.30989583 154.69010417] ; [36.69010417 36.30989583],1
p4,1,0.000271,13.25963,[250  64] ; [72  2],[260.58762887  53.41237113] ; [61.41237113 12.58762887],1
p8,1,0.001107,10.639047,[205 107] ; [63 11],[216.62176166  95.37823834] ; [51.37823834 22.62176166],0
b5,1,0.004223,8.185431,[185 129] ; [30 44],[173.99484536 140.00515464] ; [41.00515464 32.99484536],0
u4,1,0.004413,8.105613,[  4 310] ; [ 5 68],[  7.30232558 306.69767442] ; [ 1.69767442 71.30232558],0
v3,1,0.00896,6.830824,[137 169] ; [44 27],[146.91246684 159.08753316] ; [34.08753316 36.91246684],0
s7,1,0.011933,6.320853,[165 130] ; [50 19],[174.24450549 120.75549451] ; [40.75549451 28.24450549],0
s6,1,0.026615,4.915599,[219  91] ; [57 11],[226.34920635  83.65079365] ; [49.65079365 18.34920635],0
r2,1,0.033971,4.496171,[303   9] ; [67  6],[299.84415584  12.15584416] ; [70.15584416  2.84415584],0
n6,1,0.048404,3.8959,[276  37] ; [71  3],[280.64857881  32.35142119] ; [66.35142119  7.64857881],0
n5,1,0.053417,3.730821,[254  59] ; [67  7],[259.62015504  53.37984496] ; [61.37984496 12.62015504],0
n3,1,0.053915,3.715335,[37  7] ; [7 5],[34.57142857  9.42857143] ; [9.42857143 2.57142857],0
b3,1,0.058238,3.58686,[ 74 123] ; [28 26],[ 80.05577689 116.94422311] ; [21.94422311 32.05577689],0
b2,1,0.058238,3.58686,[ 74 123] ; [28 26],[ 80.05577689 116.94422311] ; [21.94422311 32.05577689],0
s8,1,0.059669,3.54656,[159 154] ; [46 27],[166.23056995 146.76943005] ; [38.76943005 34.23056995],0
p2,1,0.062921,3.45867,[277  35] ; [71  3],[281.28497409  30.71502591] ; [66.71502591  7.28497409],0
n2,1,0.10344,2.651688,[30 14] ; [11  1],[32.21428571 11.78571429] ; [8.78571429 3.21428571],0
p7,1,0.106416,2.606661,[242  69] ; [63 10],[247.01822917  63.98177083] ; [57.98177083 15.01822917],0
p11,1,0.116444,2.464511,[272  42] ; [69  5],[275.96391753  38.03608247] ; [65.03608247  8.96391753],0
a3,1,0.163244,1.943914,[238  74] ; [62 12],[242.48704663  69.51295337] ; [57.51295337 16.48704663],0
a2,1,0.233115,1.421755,[ 94 220] ; [17 57],[ 89.82989691 224.17010309] ; [21.17010309 52.82989691],0
n4,1,0.241801,1.370065,[263  51] ; [66  8],[266.25257732  47.74742268] ; [62.74742268 11.25257732],0
s1,1,0.274777,1.192744,[  6 306] ; [ 3 71],[  7.2746114 304.7253886] ; [ 1.7253886 72.2746114],0
v1,1,0.287437,1.131587,[187 118] ; [49 23],[190.92838196 114.07161804] ; [45.07161804 26.92838196],0
p9,1,0.288086,1.128547,[302  12] ; [73  1],[303.47938144  10.52061856] ; [71.52061856  2.47938144],0
u3,1,0.296519,1.089783,[45 31] ; [9 3],[46.63636364 29.36363636] ; [7.36363636 4.63636364],0
u2,1,0.296519,1.089783,[45 31] ; [9 3],[46.63636364 29.36363636] ; [7.36363636 4.63636364],0
n1,1,0.391251,0.735051,[16 28] ; [6 6],[17.28571429 26.71428571] ; [4.71428571 7.28571429],0
r4,1,0.516729,0.420416,[295  19] ; [68  6],[293.76804124  20.23195876] ; [69.23195876  4.76804124],0
s2,1,0.53635,0.382348,[170 143] ; [42 30],[172.35324675 140.64675325] ; [39.64675325 32.35324675],0
s4,1,0.580583,0.305293,[ 57 255] ; [11 60],[ 55.39425587 256.60574413] ; [12.60574413 58.39425587],0
d5,1,0.582956,0.30148,[270  43] ; [62 12],[268.51679587  44.48320413] ; [63.48320413 10.51679587],0
v2,1,0.586437,0.295942,[192 114] ; [47 24],[193.98938992 112.01061008] ; [45.01061008 25.98938992],0
a4,1,0.587982,0.293506,[159 154] ; [35 39],[156.90439276 156.09560724] ; [37.09560724 36.90439276],0
d4,1,0.644886,0.212409,[264  49] ; [64 10],[265.28165375  47.71834625] ; [62.71834625 11.28165375],0
r1,1,0.645689,0.211378,[258  54] ; [62 11],[259.32467532  52.67532468] ; [60.67532468 12.32467532],0
a8,1,0.655546,0.198979,[ 36 248] ; [10 58],[ 37.11363636 246.88636364] ; [ 8.88636364 59.11363636],0
v4,1,0.669156,0.182591,[302  12] ; [70  2],[302.61139896  11.38860104] ; [69.38860104  2.61139896],0
d3,1,0.680361,0.16972,[224  90] ; [51 23],[222.55154639  91.44845361] ; [52.44845361 21.55154639],0
s3,1,0.724048,0.124647,[183 128] ; [44 28],[184.32637076 126.67362924] ; [42.67362924 29.32637076],0
d2,1,0.788131,0.07222,[168 145] ; [41 33],[169.03617571 143.96382429] ; [39.96382429 34.03617571],0
b1,1,0.814194,0.055234,[132 182] ; [30 44],[131.10309278 182.89690722] ; [30.89690722 43.10309278],0
d1,1,0.879744,0.02289,[205 109] ; [49 25],[205.55670103 108.44329897] ; [48.44329897 25.55670103],0
r3,1,0.895312,0.017315,[301  12] ; [69  3],[300.80519481  12.19480519] ; [69.19480519  2.80519481],0
b4,1,0.902419,0.015032,[180 134] ; [43 31],[180.46907216 133.53092784] ; [42.53092784 31.46907216],0
a7,1,0.928938,0.007953,[230  83] ; [54 20],[229.69509044  83.30490956] ; [54.30490956 19.69509044],0
u1,1,0.936574,0.006332,[ 75 239] ; [18 56],[ 75.2628866 238.7371134] ; [17.7371134 56.2628866],0
a6,1,0.963871,0.002052,[225  88] ; [53 21],[224.84237726  88.15762274] ; [53.15762274 20.84237726],0
a5,1,0.979605,0.000654,[255  59] ; [60 14],[254.92268041  59.07731959] ; [60.07731959 13.92268041],0
