Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,102.087666,[ 7 58] ; [253  80],[42.46231156 22.53768844] ; [217.53768844 115.46231156],1
d4,1,0.0,34.465255,[40 24] ; [301  32],[54.97229219  9.02770781] ; [286.02770781  46.97229219],1
a4,1,0.0,32.109231,[11 53] ; [186 147],[31.7581864 32.2418136] ; [165.2418136 167.7581864],1
d2,1,1e-06,23.716189,[18 47] ; [201 131],[35.85642317 29.14357683] ; [183.14357683 148.85642317],1
a5,1,6.2e-05,16.02909,[37 27] ; [269  64],[49.32997481 14.67002519] ; [256.67002519  76.32997481],1
u1,1,6.9e-05,15.848652,[ 3 62] ; [ 92 241],[15.51507538 49.48492462] ; [ 79.48492462 253.51507538],1
a2,1,0.00021,13.737709,[ 6 59] ; [106 227],[18.29145729 46.70854271] ; [ 93.70854271 239.29145729],1
d3,1,0.000223,13.626221,[33 31] ; [248  85],[45.29974811 18.70025189] ; [235.70025189  97.29974811],1
a3,1,0.000248,13.428871,[38 26] ; [267  65],[49.29292929 14.70707071] ; [255.70707071  76.29292929],1
r2,1,0.000552,11.932235,[58  7] ; [324   7],[62.7020202  2.2979798] ; [319.2979798  11.7020202],1
r3,1,0.00252,9.126269,[58  7] ; [323   9],[62.38035264  2.61964736] ; [318.61964736  13.38035264],0
s8,1,0.007852,7.066941,[32 33] ; [221 111],[41.4231738 23.5768262] ; [211.5768262 120.4231738],0
r1,1,0.009044,6.814049,[46 19] ; [280  52],[53.37531486 11.62468514] ; [272.62468514  59.37531486],0
n4,1,0.016154,5.786007,[48 17] ; [285  47],[54.52141058 10.47858942] ; [278.47858942  53.52141058],0
p1,1,0.041729,4.146162,[11 53] ; [ 29 301],[ 6.49746193 57.50253807] ; [ 33.50253807 296.49746193],0
p3,1,0.05244,3.761668,[28 36] ; [189 143],[35.07070707 28.92929293] ; [181.92929293 150.07070707],0
s6,1,0.054405,3.700243,[53 12] ; [293  33],[57.51918159  7.48081841] ; [288.48081841  37.51918159],0
p9,1,0.067192,3.350325,[53 11] ; [297  31],[57.14285714  6.85714286] ; [292.85714286  35.14285714],0
v2,1,0.083534,2.994763,[31 32] ; [195 125],[37.17493473 25.82506527] ; [188.82506527 131.17493473],0
v1,1,0.085044,2.965777,[31 33] ; [194 129],[37.20930233 26.79069767] ; [187.79069767 135.20930233],0
v4,1,0.153772,2.034427,[61  4] ; [323   9],[62.87153652  2.12846348] ; [321.12846348  10.87153652],0
r4,1,0.162456,1.951215,[58  7] ; [313  20],[60.59045226  4.40954774] ; [310.40954774  22.59045226],0
n3,1,0.177087,1.821905,[6 5] ; [52 18],[7.87654321 3.12345679] ; [50.12345679 19.87654321],0
p8,1,0.185255,1.754956,[40 24] ; [176 153],[35.17557252 28.82442748] ; [180.82442748 148.17557252],0
s7,1,0.186281,1.746788,[41 22] ; [233  85],[45.30708661 17.69291339] ; [228.69291339  89.30708661],0
p4,1,0.226541,1.462446,[39 25] ; [228 104],[43.15151515 20.84848485] ; [223.84848485 108.15151515],0
u4,1,0.265476,1.239973,[ 1 64] ; [ 15 318],[ 2.61306533 62.38693467] ; [ 13.38693467 319.61306533],0
p10,1,0.26917,1.220972,[53 11] ; [290  40],[55.71573604  8.28426396] ; [287.28426396  42.71573604],0
a1,1,0.274179,1.19572,[ 2 63] ; [ 22 311],[ 3.91959799 61.08040201] ; [ 20.08040201 312.91959799],0
s1,1,0.275854,1.187405,[ 5 59] ; [ 15 315],[ 3.24873096 60.75126904] ; [ 16.75126904 313.24873096],0
p2,1,0.282693,1.154098,[52 12] ; [286  45],[54.76455696  9.23544304] ; [283.23544304  47.76455696],0
s5,1,0.322773,0.977678,[28 35] ; [162 154],[31.58311346 31.41688654] ; [158.41688654 157.58311346],0
n1,1,0.35352,0.860782,[3 8] ; [29 40],[4.4 6.6] ; [27.6 41.4],0
v3,1,0.408139,0.684216,[26 39] ; [145 173],[29.02088773 35.97911227] ; [141.97911227 176.02088773],0
b5,1,0.491372,0.473521,[42 23] ; [200 133],[39.52261307 25.47738693] ; [202.47738693 130.52261307],0
b4,1,0.572059,0.319249,[36 29] ; [197 136],[38.05276382 26.94723618] ; [194.94723618 138.05276382],0
p6,1,0.680354,0.169728,[27 37] ; [148 181],[28.49872774 35.50127226] ; [146.50127226 182.49872774],0
u2,1,0.693982,0.154809,[13 13] ; [36 30],[13.84782609 12.15217391] ; [35.15217391 30.84782609],0
a6,1,0.694846,0.153889,[40 24] ; [216 116],[41.37373737 22.62626263] ; [214.62626263 117.37373737],0
u3,1,0.695113,0.153606,[15 11] ; [41 25],[15.82608696 10.17391304] ; [40.17391304 25.82608696],0
n5,1,0.701462,0.146956,[53 12] ; [278  55],[54.05778894 10.94221106] ; [276.94221106  56.05778894],0
n2,1,0.711906,0.13638,[9 2] ; [53 16],[8.525 2.475] ; [53.475 15.525],0
p5,1,0.743347,0.107207,[10 53] ; [ 47 282],[ 9.16071429 53.83928571] ; [ 47.83928571 281.16071429],0
s4,1,0.769569,0.085813,[16 49] ; [ 75 252],[15.08928571 49.91071429] ; [ 75.91071429 251.08928571],0
b1,1,0.777749,0.079667,[26 39] ; [127 206],[24.98743719 40.01256281] ; [128.01256281 204.98743719],0
s3,1,0.780782,0.077451,[54  9] ; [288  43],[54.68527919  8.31472081] ; [287.31472081  43.68527919],0
a8,1,0.833294,0.044301,[10 50] ; [ 48 260],[ 9.45652174 50.54347826] ; [ 48.54347826 259.45652174],0
p12,1,0.906611,0.013763,[ 7 57] ; [ 38 294],[ 7.27272727 56.72727273] ; [ 37.72727273 294.27272727],0
b2,1,0.916244,0.01106,[16 25] ; [ 83 125],[16.30120482 24.69879518] ; [ 82.69879518 125.30120482],0
b3,1,0.916244,0.01106,[16 25] ; [ 83 125],[16.30120482 24.69879518] ; [ 82.69879518 125.30120482],0
a7,1,0.952524,0.003545,[47 17] ; [245  87],[47.19191919 16.80808081] ; [244.80808081  87.19191919],0
p7,1,0.957679,0.002816,[43 20] ; [218 103],[42.8203125 20.1796875] ; [218.1796875 102.8203125],0
p11,1,0.973425,0.00111,[52 13] ; [267  66],[52.09798995 12.90201005] ; [266.90201005  66.09798995],0
