Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.446778,[234  71] ; [32 52],[208.56041131  96.43958869] ; [57.43958869 26.56041131],1
p11,1,0.0,29.99092,[246  61] ; [43 42],[226.33418367  80.66581633] ; [62.66581633 22.33418367],1
v4,1,0.0,29.59526,[291  16] ; [64 21],[278.02295918  28.97704082] ; [76.97704082  8.02295918],1
p10,1,1e-06,24.244335,[234  69] ; [40 41],[216.203125  86.796875] ; [57.796875 23.203125],1
r3,1,1e-06,23.273185,[285  20] ; [64 21],[272.93589744  32.06410256] ; [76.06410256  8.93589744],1
n4,1,2e-06,23.097881,[237  70] ; [43 42],[219.28571429  87.71428571] ; [60.71428571 24.28571429],1
r4,1,8e-06,19.90597,[264  43] ; [55 30],[249.82908163  57.17091837] ; [69.17091837 15.82908163],1
b1,1,2.9e-05,17.495577,[107 200] ; [51 34],[123.73979592 183.26020408] ; [34.26020408 50.73979592],1
p2,1,0.000101,15.111778,[246  60] ; [49 33],[232.65463918  73.34536082] ; [62.34536082 19.65463918],1
p9,1,0.000154,14.328679,[240  60] ; [49 33],[226.96335079  73.03664921] ; [62.03664921 19.96335079],1
d4,1,0.000216,13.687473,[249  57] ; [53 32],[236.34782609  69.65217391] ; [65.65217391 19.34782609],1
p6,1,0.004772,7.963907,[ 98 205] ; [13 67],[ 87.81462141 215.18537859] ; [23.18537859 56.81462141],0
p3,1,0.005015,7.873936,[141 165] ; [24 59],[129.79434447 176.20565553] ; [35.20565553 47.79434447],0
p7,1,0.00502,7.872231,[176 126] ; [34 49],[164.72727273 137.27272727] ; [45.27272727 37.72727273],0
s5,1,0.005454,7.722367,[ 67 235] ; [ 7 75],[ 58.19791667 243.80208333] ; [15.80208333 66.19791667],0
p4,1,0.005797,7.612454,[166 139] ; [31 52],[154.85824742 150.14175258] ; [42.14175258 40.85824742],0
s6,1,0.018296,5.567565,[128 174] ; [24 61],[118.61498708 183.38501292] ; [33.38501292 51.61498708],0
d1,1,0.030897,4.65867,[167 140] ; [35 50],[158.19897959 148.80102041] ; [43.80102041 41.19897959],0
r2,1,0.039027,4.259694,[273  29] ; [70 15],[267.66408269  34.33591731] ; [75.33591731  9.66408269],0
s7,1,0.041364,4.161044,[ 81 208] ; [13 65],[ 74.02179837 214.97820163] ; [19.97820163 58.02179837],0
s1,1,0.051557,3.790097,[  4 300] ; [ 4 81],[  6.25192802 297.74807198] ; [ 1.74807198 83.25192802],0
p8,1,0.053087,3.741182,[150 151] ; [31 51],[142.24804178 158.75195822] ; [38.75195822 43.24804178],0
u1,1,0.065329,3.396641,[ 45 262] ; [ 6 79],[ 39.94132653 267.05867347] ; [11.05867347 73.94132653],0
s8,1,0.078048,3.10509,[ 78 226] ; [14 71],[ 71.89717224 232.10282776] ; [20.10282776 64.89717224],0
v3,1,0.091371,2.850048,[113 187] ; [22 58],[106.57894737 193.42105263] ; [28.42105263 51.57894737],0
n2,1,0.09257,2.829104,[54 24] ; [15 14],[50.29906542 27.70093458] ; [18.70093458 10.29906542],0
d3,1,0.102696,2.663173,[198 109] ; [46 38],[191.58056266 115.41943734] ; [52.41943734 31.58056266],0
p5,1,0.115928,2.47149,[ 32 274] ; [ 4 79],[ 28.31876607 277.68123393] ; [ 7.68123393 75.31876607],0
v2,1,0.13984,2.17972,[166 133] ; [37 43],[160.15039578 138.84960422] ; [42.84960422 37.15039578],0
v1,1,0.150343,2.068771,[151 151] ; [35 50],[145.14728682 156.85271318] ; [40.85271318 44.14728682],0
a5,1,0.185421,1.753631,[218  89] ; [54 31],[213.02040816  93.97959184] ; [58.97959184 26.02040816],0
s2,1,0.196243,1.670114,[ 41 264] ; [ 7 78],[ 37.53846154 267.46153846] ; [10.46153846 74.53846154],0
