Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.037346,4.334556,[127  29] ; [1 2],[125.58490566  30.41509434] ; [2.41509434 0.58490566],0
d1,1,0.051424,3.794411,[  9 147] ; [1 2],[  9.81132075 146.18867925] ; [0.18867925 2.81132075],0
d2,1,0.079505,3.074982,[ 36 120] ; [2 1],[ 37.28301887 118.71698113] ; [0.71698113 2.28301887],0
p6,1,0.231169,1.433655,[ 51 101] ; [2 1],[ 51.97419355 100.02580645] ; [1.02580645 1.97419355],0
a7,1,0.242225,1.367597,[102  53] ; [1 2],[101.0443038  53.9556962] ; [1.9556962 1.0443038],0
a6,1,0.253669,1.302985,[101  54] ; [1 2],[100.06329114  54.93670886] ; [1.93670886 1.06329114],0
p5,1,0.333869,0.933834,[ 21 132] ; [1 2],[ 21.57692308 131.42307692] ; [0.42307692 2.57692308],0
p3,1,0.382904,0.761357,[64 90] ; [2 1],[64.7388535 89.2611465] ; [1.2611465 1.7388535],0
b5,1,0.385055,0.754502,[91 65] ; [1 2],[90.26415094 65.73584906] ; [1.73584906 1.26415094],0
s4,1,0.405341,0.692423,[ 24 130] ; [1 2],[ 24.52229299 129.47770701] ; [0.47770701 2.52229299],0
s2,1,0.44975,0.571281,[68 84] ; [2 1],[68.64516129 83.35483871] ; [1.35483871 1.64516129],0
n6,1,0.470412,0.521008,[129  27] ; [2 1],[128.52830189  27.47169811] ; [2.47169811 0.52830189],0
v1,1,0.479433,0.500153,[71 83] ; [2 1],[71.60509554 82.39490446] ; [1.39490446 1.60509554],0
a3,1,0.522845,0.408278,[80 74] ; [1 2],[79.4522293 74.5477707] ; [1.5477707 1.4522293],0
p8,1,0.567493,0.326895,[76 76] ; [2 1],[76.49032258 75.50967742] ; [1.50967742 1.49032258],0
p9,1,0.583495,0.300619,[121  31] ; [2 1],[120.61935484  31.38064516] ; [2.38064516 0.61935484],0
d3,1,0.66745,0.184599,[71 84] ; [1 2],[70.63291139 84.36708861] ; [1.36708861 1.63291139],0
a5,1,0.699347,0.149152,[86 69] ; [2 1],[86.32911392 68.67088608] ; [1.67088608 1.32911392],0
p7,1,0.746082,0.104853,[86 64] ; [2 1],[86.2745098 63.7254902] ; [1.7254902 1.2745098],0
b4,1,0.755183,0.097227,[90 66] ; [2 1],[90.26415094 65.73584906] ; [1.73584906 1.26415094],0
s7,1,0.75867,0.094389,[62 85] ; [1 2],[61.74 85.26] ; [1.26 1.74],0
b1,1,0.805154,0.060852,[63 93] ; [1 2],[62.79245283 93.20754717] ; [1.20754717 1.79245283],0
p10,1,0.811856,0.056659,[110  41] ; [2 1],[109.81818182  41.18181818] ; [2.18181818 0.81818182],0
p2,1,0.856643,0.032634,[110  44] ; [2 1],[109.85987261  44.14012739] ; [2.14012739 0.85987261],0
v3,1,0.864672,0.029046,[58 94] ; [1 2],[57.85806452 94.14193548] ; [1.14193548 1.85806452],0
u3,1,0.866077,0.02844,[42 33] ; [1 1],[41.88311688 33.11688312] ; [1.11688312 0.88311688],0
u2,1,0.866077,0.02844,[42 33] ; [1 1],[41.88311688 33.11688312] ; [1.11688312 0.88311688],0
s5,1,0.892532,0.018252,[ 44 104] ; [1 2],[ 44.10596026 103.89403974] ; [0.89403974 2.10596026],0
n5,1,0.916558,0.010977,[107  47] ; [2 1],[106.91719745  47.08280255] ; [2.08280255 0.91719745],0
n4,1,0.930086,0.007698,[107  48] ; [2 1],[106.93037975  48.06962025] ; [2.06962025 0.93037975],0
