Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.013753,[88 17] ; [ 9 33],[69.28571429 35.71428571] ; [27.71428571 14.28571429],1
r3,1,0.0,25.298595,[92 12] ; [21 21],[80.49315068 23.50684932] ; [32.50684932  9.49315068],1
r2,1,6.4e-05,15.989733,[96  8] ; [27 14],[88.22068966 15.77931034] ; [34.77931034  6.22068966],1
v4,1,0.000116,14.856636,[89 14] ; [24 18],[80.26896552 22.73103448] ; [32.73103448  9.26896552],1
u3,1,0.004784,7.959184,[26 13] ; [ 6 15],[20.8 18.2] ; [11.2  9.8],0
a7,1,0.00884,6.854783,[69 35] ; [18 24],[61.97260274 42.02739726] ; [25.02739726 16.97260274],0
p11,1,0.018573,5.541232,[55 50] ; [13 29],[48.57142857 56.42857143] ; [19.42857143 22.57142857],0
a5,1,0.022136,5.235035,[69 36] ; [19 23],[62.85714286 42.14285714] ; [25.14285714 16.85714286],0
s4,1,0.026042,4.953261,[12 93] ; [11 31],[16.42857143 88.57142857] ; [ 6.57142857 35.42857143],0
s8,1,0.026229,4.940833,[24 81] ; [ 3 39],[19.28571429 85.71428571] ; [ 7.71428571 34.28571429],0
p2,1,0.032454,4.574361,[58 47] ; [15 27],[52.14285714 52.85714286] ; [20.85714286 21.14285714],0
n4,1,0.049553,3.856518,[73 32] ; [22 20],[67.85714286 37.14285714] ; [27.14285714 14.85714286],0
p10,1,0.064638,3.414202,[30 74] ; [ 6 36],[25.64383562 78.35616438] ; [10.35616438 31.64383562],0
b4,1,0.064766,3.410919,[72 33] ; [22 20],[67.14285714 37.85714286] ; [26.85714286 15.14285714],0
s7,1,0.073861,3.195066,[29 69] ; [ 6 34],[24.85507246 73.14492754] ; [10.14492754 29.85507246],0
v3,1,0.07625,3.143079,[37 64] ; [ 9 33],[32.48951049 68.51048951] ; [13.51048951 28.48951049],0
d5,1,0.081027,3.044179,[80 25] ; [26 16],[75.71428571 29.28571429] ; [30.28571429 11.71428571],0
