Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.003551,8.500271,[62 27] ; [33  2],[68.18548387 20.81451613] ; [26.81451613  8.18548387],0
p7,1,0.009303,6.763678,[33 56] ; [22 13],[39.47580645 49.52419355] ; [15.52419355 19.47580645],0
n3,1,0.015056,5.909953,[19 19] ; [10  1],[22.48979592 15.51020408] ; [6.51020408 4.48979592],0
n2,1,0.018601,5.538675,[19 20] ; [9 1],[22.28571429 16.71428571] ; [5.71428571 4.28571429],0
r4,1,0.021183,5.311696,[53 37] ; [29  7],[58.57142857 31.42857143] ; [23.42857143 12.57142857],0
a3,1,0.023873,5.103801,[42 47] ; [25 11],[47.704 41.296] ; [19.296 16.704],0
p2,1,0.024194,5.080645,[40 50] ; [24 12],[45.71428571 44.28571429] ; [18.28571429 17.71428571],0
d3,1,0.062946,3.458014,[41 49] ; [23 13],[45.71428571 44.28571429] ; [18.28571429 17.71428571],0
v3,1,0.063083,3.454404,[17 71] ; [12 22],[20.91803279 67.08196721] ; [ 8.08196721 25.91803279],0
v2,1,0.081554,3.033662,[29 59] ; [17 17],[33.18032787 54.81967213] ; [12.81967213 21.18032787],0
a5,1,0.089503,2.883295,[45 45] ; [24 12],[49.28571429 40.71428571] ; [19.71428571 16.28571429],0
r1,1,0.112797,2.514594,[56 34] ; [27  8],[59.76 30.24] ; [23.24 11.76],0
s3,1,0.113347,2.506917,[25 64] ; [15 20],[28.70967742 60.29032258] ; [11.29032258 23.70967742],0
s6,1,0.124801,2.356012,[28 62] ; [16 19],[31.68 58.32] ; [12.32 22.68],0
a2,1,0.150322,2.068977,[ 9 81] ; [ 7 29],[11.42857143 78.57142857] ; [ 4.57142857 31.42857143],0
b5,1,0.157642,1.996704,[45 45] ; [23 13],[48.57142857 41.42857143] ; [19.42857143 16.57142857],0
v4,1,0.215257,1.535711,[68 22] ; [30  5],[70.56 19.44] ; [27.44  7.56],0
n6,1,0.248005,1.334506,[51 38] ; [24 11],[53.83064516 35.16935484] ; [21.16935484 13.83064516],0
s2,1,0.250102,1.322733,[17 72] ; [10 25],[19.37903226 69.62096774] ; [ 7.62096774 27.37903226],0
p10,1,0.305221,1.051243,[17 72] ; [ 4 31],[15.07258065 73.92741935] ; [ 5.92741935 29.07258065],0
a4,1,0.32501,0.968679,[25 64] ; [13 22],[27.27419355 61.72580645] ; [10.72580645 24.27419355],0
p6,1,0.329495,0.950881,[12 77] ; [ 7 27],[13.74796748 75.25203252] ; [ 5.25203252 28.74796748],0
p3,1,0.398319,0.713394,[24 66] ; [12 23],[25.92 64.08] ; [10.08 24.92],0
p11,1,0.427355,0.63,[38 52] ; [18 18],[40. 50.] ; [16. 20.],0
u2,1,0.462494,0.539851,[20 27] ; [3 7],[18.96491228 28.03508772] ; [4.03508772 5.96491228],0
r2,1,0.511111,0.431791,[71 17] ; [30  5],[72.2601626 15.7398374] ; [28.7398374  6.2601626],0
u1,1,0.549298,0.358577,[ 7 83] ; [ 4 32],[ 7.85714286 82.14285714] ; [ 3.14285714 32.85714286],0
s5,1,0.602567,0.271141,[12 77] ; [ 6 29],[12.91935484 76.08064516] ; [ 5.08064516 29.91935484],0
n4,1,0.603885,0.269177,[52 38] ; [22 13],[53.28 36.72] ; [20.72 14.28],0
p8,1,0.634714,0.225722,[26 63] ; [ 9 27],[24.92 64.08] ; [10.08 25.92],0
a7,1,0.650803,0.20489,[52 37] ; [22 13],[53.11290323 35.88709677] ; [20.88709677 14.11290323],0
n5,1,0.67744,0.173022,[50 40] ; [18 17],[48.96 41.04] ; [19.04 15.96],0
p4,1,0.700306,0.148154,[31 57] ; [14 22],[31.93548387 56.06451613] ; [13.06451613 22.93548387],0
b4,1,0.773412,0.082895,[55 35] ; [21 15],[54.28571429 35.71428571] ; [21.71428571 14.28571429],0
d4,1,0.825729,0.04848,[60 29] ; [25 11],[60.52 28.48] ; [24.48 11.52],0
s4,1,0.845782,0.037831,[11 78] ; [ 4 32],[10.68 78.32] ; [ 4.32 31.68],0
d5,1,0.859284,0.03143,[59 31] ; [23 13],[58.57142857 31.42857143] ; [23.42857143 12.57142857],0
s1,1,0.862792,0.029867,[ 6 83] ; [ 2 32],[ 5.78861789 83.21138211] ; [ 2.21138211 31.78861789],0
a6,1,0.864395,0.029167,[51 39] ; [21 15],[51.42857143 38.57142857] ; [20.57142857 15.42857143],0
d2,1,0.868143,0.027562,[43 45] ; [17 19],[42.58064516 45.41935484] ; [17.41935484 18.58064516],0
b3,1,0.87346,0.025365,[16 38] ; [ 6 13],[16.2739726 37.7260274] ; [ 5.7260274 13.2739726],0
b2,1,0.87346,0.025365,[16 38] ; [ 6 13],[16.2739726 37.7260274] ; [ 5.7260274 13.2739726],0
a8,1,0.877203,0.023875,[ 6 79] ; [ 2 30],[ 5.81196581 79.18803419] ; [ 2.18803419 29.81196581],0
p1,1,0.920501,0.00996,[ 8 82] ; [ 3 33],[ 7.85714286 82.14285714] ; [ 3.14285714 32.85714286],0
n1,1,0.948046,0.004246,[11 27] ; [3 7],[11.08333333 26.91666667] ; [2.91666667 7.08333333],0
d1,1,0.954368,0.003274,[37 53] ; [15 21],[37.14285714 52.85714286] ; [14.85714286 21.14285714],0
b1,1,0.955017,0.003182,[47 43] ; [19 17],[47.14285714 42.85714286] ; [18.85714286 17.14285714],0
s8,1,0.959698,0.002554,[10 80] ; [ 4 31],[10.08 79.92] ; [ 3.92 31.08],0
u3,1,0.981854,0.000517,[22 26] ; [5 6],[21.96610169 26.03389831] ; [5.03389831 5.96610169],0
