Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,118.659152,[144 181] ; [312  61],[212.32091691 112.67908309] ; [243.67908309 129.32091691],1
p4,1,0.0,67.103818,[148 182] ; [282  94],[200.99150142 129.00849858] ; [229.00849858 146.99150142],1
p3,1,0.0,63.726352,[113 219] ; [241 135],[166. 166.] ; [188. 188.],1
p2,1,0.0,53.911341,[241  91] ; [351  26],[277.21297602  54.78702398] ; [314.78702398  62.21297602],1
p6,1,0.0,52.432138,[ 75 254] ; [184 190],[121.21052632 207.78947368] ; [137.78947368 236.21052632],1
p11,1,0.0,25.74996,[237  95] ; [328  50],[264.1971831  67.8028169] ; [300.8028169  77.1971831],1
p5,1,1e-06,24.558481,[ 16 312] ; [ 63 315],[ 36.70254958 291.29745042] ; [ 42.29745042 335.70254958],1
p10,1,1e-06,23.347059,[241  87] ; [330  46],[266.03409091  61.96590909] ; [304.96590909  71.03409091],1
p9,1,2e-06,22.398294,[251  78] ; [336  39],[274.32244318  54.67755682] ; [312.67755682  62.32244318],1
n5,1,0.000327,12.90748,[222 106] ; [300  77],[242.85957447  85.14042553] ; [279.14042553  97.85957447],1
p1,1,0.000428,12.407054,[ 14 317] ; [ 43 332],[ 26.72379603 304.27620397] ; [ 30.27620397 344.72379603],1
s5,1,0.001003,10.821428,[ 91 228] ; [148 217],[111.46345029 207.53654971] ; [127.53654971 237.46345029],0
v1,1,0.001045,10.745862,[159 164] ; [228 142],[180.37662338 142.62337662] ; [206.62337662 163.37662338],0
s8,1,0.002398,9.217071,[133 198] ; [193 181],[153.05815603 177.94184397] ; [172.94184397 201.05815603],0
r4,1,0.004368,8.124122,[317  15] ; [374   4],[323.11549296   8.88450704] ; [367.88450704  10.11549296],0
a5,1,0.008189,6.99159,[239  93] ; [304  74],[253.90985915  78.09014085] ; [289.09014085  88.90985915],0
d1,1,0.014431,5.984605,[189 143] ; [249 129],[204.81126761 127.18873239] ; [233.18873239 144.81126761],0
