Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000695,11.503873,[ 1 19] ; [8 6],[ 5.29411765 14.70588235] ; [ 3.70588235 10.29411765],1
s2,1,0.002986,8.815714,[ 2 18] ; [8 6],[ 5.88235294 14.11764706] ; [4.11764706 9.88235294],0
p10,1,0.005308,7.771429,[ 6 14] ; [11  3],[10. 10.] ; [7. 7.],0
s3,1,0.006423,7.427625,[ 4 15] ; [9 4],[ 7.71875 11.28125] ; [5.28125 7.71875],0
p2,1,0.007288,7.200501,[ 5 15] ; [10  4],[ 8.82352941 11.17647059] ; [6.17647059 7.82352941],0
p5,1,0.024992,5.024436,[ 1 18] ; [5 9],[ 3.45454545 15.54545455] ; [ 2.54545455 11.45454545],0
p11,1,0.025718,4.974892,[ 4 16] ; [8 6],[ 7.05882353 12.94117647] ; [4.94117647 9.05882353],0
v4,1,0.032577,4.567873,[12  8] ; [13  1],[14.70588235  5.29411765] ; [10.29411765  3.70588235],0
n2,1,0.0455,4.0,[4 5] ; [8 1],[6. 3.] ; [6. 3.],0
n6,1,0.049437,3.86046,[ 7 12] ; [10  4],[9.78787879 9.21212121] ; [7.21212121 6.78787879],0
p9,1,0.050285,3.831939,[ 9 11] ; [11  3],[11.76470588  8.23529412] ; [8.23529412 5.76470588],0
s6,1,0.057681,3.602826,[ 5 15] ; [8 6],[ 7.64705882 12.35294118] ; [5.35294118 8.64705882],0
d3,1,0.059555,3.549746,[11  9] ; [12  2],[13.52941176  6.47058824] ; [9.47058824 4.52941176],0
p8,1,0.062197,3.47782,[ 6 13] ; [9 5],[ 8.63636364 10.36363636] ; [6.36363636 7.63636364],0
v2,1,0.069983,3.283429,[ 3 17] ; [6 8],[ 5.29411765 14.70588235] ; [ 3.70588235 10.29411765],0
v3,1,0.069983,3.283429,[ 3 17] ; [6 8],[ 5.29411765 14.70588235] ; [ 3.70588235 10.29411765],0
r4,1,0.069983,3.283429,[ 3 17] ; [6 8],[ 5.29411765 14.70588235] ; [ 3.70588235 10.29411765],0
r1,1,0.09223,2.83502,[ 7 13] ; [9 5],[ 9.41176471 10.58823529] ; [6.58823529 7.41176471],0
p4,1,0.113493,2.504898,[ 6 14] ; [8 6],[ 8.23529412 11.76470588] ; [5.76470588 8.23529412],0
s5,1,0.12437,2.361404,[ 3 17] ; [5 8],[ 4.84848485 15.15151515] ; [3.15151515 9.84848485],0
u2,1,0.136844,2.213095,[2 5] ; [3 1],[3.18181818 3.81818182] ; [1.81818182 2.18181818],0
u1,1,0.143391,2.14119,[ 1 19] ; [ 3 11],[ 2.35294118 17.64705882] ; [ 1.64705882 12.35294118],0
d1,1,0.163359,1.942857,[ 8 12] ; [9 5],[10. 10.] ; [7. 7.],0
d2,1,0.163359,1.942857,[ 8 12] ; [9 5],[10. 10.] ; [7. 7.],0
a6,1,0.254616,1.297798,[12  8] ; [11  3],[13.52941176  6.47058824] ; [9.47058824 4.52941176],0
b2,1,0.270948,1.211939,[6 7] ; [3 9],[4.68 8.32] ; [4.32 7.68],0
b3,1,0.270948,1.211939,[6 7] ; [3 9],[4.68 8.32] ; [4.32 7.68],0
a2,1,0.306702,1.044825,[ 4 16] ; [5 9],[ 5.29411765 14.70588235] ; [ 3.70588235 10.29411765],0
b5,1,0.331974,0.941183,[11  9] ; [10  4],[12.35294118  7.64705882] ; [8.64705882 5.35294118],0
s4,1,0.335451,0.92774,[ 3 17] ; [ 4 10],[ 4.11764706 15.88235294] ; [ 2.88235294 11.11764706],0
v1,1,0.381768,0.765,[ 7 13] ; [7 7],[ 8.23529412 11.76470588] ; [5.76470588 8.23529412],0
d4,1,0.39269,0.730595,[13  7] ; [11  3],[14.11764706  5.88235294] ; [9.88235294 4.11764706],0
n5,1,0.39269,0.730595,[13  7] ; [11  3],[14.11764706  5.88235294] ; [9.88235294 4.11764706],0
a4,1,0.392959,0.729766,[11  8] ; [6 8],[9.78787879 9.21212121] ; [7.21212121 6.78787879],0
u3,1,0.55368,0.350765,[4 3] ; [3 1],[4.45454545 2.54545455] ; [2.54545455 1.45454545],0
a5,1,0.577155,0.310857,[14  6] ; [11  3],[14.70588235  5.29411765] ; [10.29411765  3.70588235],0
p1,1,0.628439,0.234184,[ 3 17] ; [ 3 11],[ 3.52941176 16.47058824] ; [ 2.47058824 11.52941176],0
n3,1,0.637352,0.222222,[4 5] ; [5 4],[4.5 4.5] ; [4.5 4.5],0
r2,1,0.662597,0.190385,[14  6] ; [10  3],[14.54545455  5.45454545] ; [9.45454545 3.54545455],0
p3,1,0.725944,0.122868,[ 6 14] ; [5 9],[ 6.47058824 13.52941176] ; [4.52941176 9.47058824],0
b4,1,0.725944,0.122868,[14  6] ; [9 5],[13.52941176  6.47058824] ; [9.47058824 4.52941176],0
p7,1,0.843869,0.038788,[ 6 14] ; [4 8],[ 6.25 13.75] ; [3.75 8.25],0
d5,1,0.928308,0.008095,[14  6] ; [10  4],[14.11764706  5.88235294] ; [9.88235294 4.11764706],0
s1,1,0.953847,0.00335,[ 3 17] ; [ 2 12],[ 2.94117647 17.05882353] ; [ 2.05882353 11.94117647],0
a3,1,0.960492,0.002454,[13  5] ; [10  4],[12.9375  5.0625] ; [10.0625  3.9375],0
n4,1,0.965787,0.00184,[13  7] ; [9 5],[12.94117647  7.05882353] ; [9.05882353 4.94117647],0
b1,1,0.965787,0.00184,[13  7] ; [9 5],[12.94117647  7.05882353] ; [9.05882353 4.94117647],0
n1,1,1.0,0.0,[6 3] ; [6 3],[6. 3.] ; [6. 3.],0
