Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,34.019025,[26 34] ; [192  46],[43.89261745 16.10738255] ; [174.10738255  63.89261745],1
p8,1,0.0,33.286054,[10 51] ; [137 100],[30.09060403 30.90939597] ; [116.90939597 120.09060403],1
p7,1,0.0,32.453869,[15 43] ; [158  78],[34.1292517 23.8707483] ; [138.8707483  97.1292517],1
p9,1,0.0,28.734033,[30 31] ; [195  42],[46.05704698 14.94295302] ; [178.94295302  58.05704698],1
r3,1,1e-06,25.127767,[47 14] ; [229   9],[56.30769231  4.69230769] ; [219.69230769  18.30769231],1
p4,1,2.2e-05,17.998774,[19 40] ; [150  89],[33.45973154 25.54026846] ; [135.54026846 103.45973154],1
p11,1,2.5e-05,17.752578,[32 29] ; [189  50],[44.93666667 16.06333333] ; [176.06333333  62.93666667],1
p6,1,3.2e-05,17.312142,[ 8 53] ; [ 99 138],[21.90268456 39.09731544] ; [ 85.09731544 151.90268456],1
r4,1,0.001275,10.378194,[51 10] ; [228  11],[56.73  4.27] ; [222.27  16.73],0
s1,1,0.001499,10.079603,[10 51] ; [ 11 224],[ 4.3277027 56.6722973] ; [ 16.6722973 218.3277027],0
s6,1,0.001937,9.608504,[30 29] ; [167  65],[39.94158076 19.05841924] ; [157.05841924  74.94158076],0
v4,1,0.004977,7.887601,[53  8] ; [229   9],[57.53177258  3.46822742] ; [224.46822742  13.53177258],0
d3,1,0.005579,7.681414,[32 28] ; [172  67],[40.93645485 19.06354515] ; [163.06354515  75.93645485],0
d5,1,0.005642,7.661369,[39 21] ; [194  44],[46.91275168 13.08724832] ; [186.08724832  51.91275168],0
d4,1,0.007548,7.1377,[41 19] ; [199  39],[48.32214765 11.67785235] ; [191.67785235  46.32214765],0
p3,1,0.011607,6.369891,[18 43] ; [113 125],[26.72575251 34.27424749] ; [104.27424749 133.72575251],0
n6,1,0.012042,6.304673,[42 19] ; [198  40],[48.9632107 12.0367893] ; [191.0367893  46.9632107],0
s5,1,0.029429,4.742357,[12 44] ; [ 86 148],[18.92413793 37.07586207] ; [ 79.07586207 154.92413793],0
s3,1,0.034717,4.459029,[27 32] ; [145  93],[34.16835017 24.83164983] ; [137.83164983 100.16835017],0
a5,1,0.035966,4.398695,[36 25] ; [174  65],[42.7 18.3] ; [167.3  71.7],0
n4,1,0.076309,3.141811,[42 19] ; [190  49],[47.17333333 13.82666667] ; [184.82666667  54.17333333],0
s7,1,0.078368,3.098432,[20 35] ; [113 115],[25.84805654 29.15194346] ; [107.15194346 120.84805654],0
n1,1,0.105532,2.619883,[15 12] ; [21 36],[11.57142857 15.42857143] ; [24.42857143 32.57142857],0
d1,1,0.120849,2.406288,[29 32] ; [140  99],[34.36333333 26.63666667] ; [134.63666667 104.36333333],0
v3,1,0.127069,2.327946,[15 41] ; [ 42 194],[10.93150685 45.06849315] ; [ 46.06849315 189.93150685],0
u4,1,0.137775,2.202631,[ 2 59] ; [  2 237],[ 0.81333333 60.18666667] ; [  3.18666667 235.81333333],0
s2,1,0.140979,2.167238,[24 36] ; [120 117],[29.09090909 30.90909091] ; [114.90909091 122.09090909],0
p12,1,0.147295,2.100044,[ 1 60] ; [ 15 222],[ 3.27516779 57.72483221] ; [ 12.72483221 224.27516779],0
a7,1,0.148676,2.085781,[37 24] ; [168  71],[41.68333333 19.31666667] ; [163.31666667  75.68333333],0
b1,1,0.23279,1.42373,[32 29] ; [105 134],[27.85666667 33.14333333] ; [109.14333333 129.85666667],0
s8,1,0.245051,1.351301,[21 39] ; [103 135],[24.96644295 35.03355705] ; [ 99.03355705 138.96644295],0
a3,1,0.298256,1.081976,[37 22] ; [166  72],[40.32659933 18.67340067] ; [162.67340067  75.32659933],0
a6,1,0.317137,1.000717,[35 25] ; [156  83],[38.3277592 21.6722408] ; [152.6722408  86.3277592],0
n3,1,0.355522,0.853648,[18  7] ; [35 22],[16.15853659  8.84146341] ; [36.84146341 20.15853659],0
n5,1,0.372317,0.795915,[41 19] ; [177  62],[43.7458194 16.2541806] ; [174.2541806  64.7458194],0
a1,1,0.439821,0.596749,[ 3 58] ; [  7 232],[ 2.03333333 58.96666667] ; [  7.96666667 231.03333333],0
p1,1,0.445055,0.583214,[ 4 57] ; [ 23 214],[ 5.52684564 55.47315436] ; [ 21.47315436 215.52684564],0
s4,1,0.504195,0.446095,[10 50] ; [ 48 186],[11.83673469 48.16326531] ; [ 46.16326531 187.83673469],0
r2,1,0.536674,0.38174,[57  4] ; [227  11],[57.93979933  3.06020067] ; [226.06020067  11.93979933],0
a2,1,0.549051,0.359021,[16 45] ; [ 54 185],[14.23333333 46.76666667] ; [ 55.76666667 183.23333333],0
b5,1,0.557715,0.343676,[38 23] ; [139 100],[35.99 25.01] ; [141.01  97.99],0
n2,1,0.583559,0.300517,[20  8] ; [38 20],[18.88372093  9.11627907] ; [39.11627907 18.88372093],0
v1,1,0.654273,0.200555,[23 36] ; [100 137],[24.51689189 34.48310811] ; [ 98.48310811 138.51689189],0
u3,1,0.705387,0.142928,[17  7] ; [48 24],[16.25  7.75] ; [48.75 23.25],0
u2,1,0.720812,0.127716,[13 11] ; [42 30],[13.75 10.25] ; [41.25 30.75],0
a4,1,0.769173,0.086117,[29 31] ; [110 128],[27.98657718 32.01342282] ; [111.01342282 126.98657718],0
b3,1,0.780851,0.077401,[14 28] ; [51 92],[14.75675676 27.24324324] ; [50.24324324 92.75675676],0
b2,1,0.780851,0.077401,[14 28] ; [51 92],[14.75675676 27.24324324] ; [50.24324324 92.75675676],0
a8,1,0.789513,0.071259,[ 7 53] ; [ 28 188],[ 7.60869565 52.39130435] ; [ 27.39130435 188.60869565],0
b4,1,0.900173,0.015736,[35 26] ; [135 104],[34.56666667 26.43333333] ; [135.43333333 103.56666667],0
p5,1,0.974616,0.001012,[ 7 52] ; [ 28 211],[ 6.9295302 52.0704698] ; [ 28.0704698 210.9295302],0
d2,1,0.975282,0.00096,[28 32] ; [111 128],[27.89297659 32.10702341] ; [111.10702341 127.89297659],0
u1,1,0.988648,0.000202,[10 51] ; [ 39 200],[ 9.96333333 51.03666667] ; [ 39.03666667 199.96333333],0
