Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.383706,[ 71 109] ; [78 22],[95.78571429 84.21428571] ; [53.21428571 46.78571429],1
s8,1,0.001249,10.41679,[ 60 132] ; [51 50],[ 72.73720137 119.26279863] ; [38.26279863 62.73720137],0
a1,1,0.002867,8.890193,[  4 188] ; [10 91],[  9.17406143 182.82593857] ; [ 4.82593857 96.17406143],0
v1,1,0.00849,6.927045,[ 74 110] ; [56 43],[84.5229682 99.4770318] ; [45.4770318 53.5229682],0
s7,1,0.015012,5.915095,[ 65 125] ; [48 50],[ 74.54861111 115.45138889] ; [38.45138889 59.54861111],0
a4,1,0.02303,5.166247,[ 63 128] ; [47 54],[ 71.95205479 119.04794521] ; [38.04794521 62.95205479],0
p1,1,0.026317,4.935101,[  8 184] ; [11 90],[ 12.45051195 179.54948805] ; [ 6.54948805 94.45051195],0
d1,1,0.031483,4.626416,[ 83 109] ; [57 44],[ 91.74061433 100.25938567] ; [48.25938567 52.74061433],0
a5,1,0.034699,4.459918,[119  73] ; [75 26],[127.12627986  64.87372014] ; [66.87372014 34.12627986],0
n4,1,0.047863,3.914789,[122  69] ; [76 25],[129.51369863  61.48630137] ; [68.48630137 32.51369863],0
n2,1,0.049365,3.862901,[53  9] ; [16  8],[49.74418605 12.25581395] ; [19.25581395  4.74418605],0
n1,1,0.063193,3.451546,[24 38] ; [ 4 19],[20.42352941 41.57647059] ; [ 7.57647059 15.42352941],0
d2,1,0.066213,3.374499,[ 66 125] ; [46 55],[ 73.26027397 117.73972603] ; [38.73972603 62.26027397],0
r2,1,0.091059,2.855551,[172  15] ; [98  3],[175.3125  11.6875] ; [94.6875  6.3125],0
s2,1,0.095367,2.78136,[ 77 114] ; [51 50],[ 83.7260274 107.2739726] ; [44.2739726 56.7260274],0
p3,1,0.119027,2.430076,[ 40 152] ; [29 71],[ 45.36986301 146.63013699] ; [23.63013699 76.36986301],0
r1,1,0.140259,2.175115,[134  57] ; [79 22],[139.32534247  51.67465753] ; [73.67465753 27.32534247],0
b4,1,0.177327,1.819886,[104  88] ; [63 38],[109.4334471  82.5665529] ; [57.5665529 43.4334471],0
a3,1,0.180303,1.795126,[122  68] ; [72 28],[127.10344828  62.89655172] ; [66.89655172 33.10344828],0
p7,1,0.221955,1.491684,[86 99] ; [52 44],[90.85409253 94.14590747] ; [47.14590747 48.85409253],0
s6,1,0.230972,1.434868,[109  81] ; [64 35],[113.73702422  76.26297578] ; [59.26297578 39.73702422],0
n6,1,0.232219,1.427218,[148  41] ; [85 16],[151.85172414  37.14827586] ; [81.14827586 19.85172414],0
s5,1,0.233289,1.420695,[ 56 128] ; [23 74],[ 51.72953737 132.27046263] ; [27.27046263 69.72953737],0
n5,1,0.245447,1.349037,[122  67] ; [72 29],[126.43448276  62.56551724] ; [67.56551724 33.43448276],0
d3,1,0.251236,1.316419,[113  77] ; [67 34],[117.5257732  72.4742268] ; [62.4742268 38.5257732],0
u2,1,0.289679,1.121113,[30 39] ; [16 13],[32.3877551 36.6122449] ; [13.6122449 15.3877551],0
p8,1,0.305015,1.05214,[ 67 123] ; [41 58],[ 71.00346021 118.99653979] ; [36.99653979 62.00346021],0
p10,1,0.310275,1.029505,[162  29] ; [90 11],[164.83561644  26.16438356] ; [87.16438356 13.83561644],0
d4,1,0.313601,1.015448,[146  46] ; [82 19],[149.40614334  42.59385666] ; [78.59385666 22.40614334],0
r4,1,0.326866,0.961275,[161  31] ; [89 12],[163.8225256  28.1774744] ; [86.1774744 14.8225256],0
s4,1,0.327191,0.959984,[ 37 153] ; [15 86],[ 33.95189003 156.04810997] ; [18.04810997 82.95189003],0
s1,1,0.337309,0.920632,[  4 187] ; [ 4 95],[  5.26896552 185.73103448] ; [ 2.73103448 96.26896552],0
v4,1,0.34463,0.893132,[175  15] ; [96  5],[176.94158076  13.05841924] ; [94.05841924  6.94158076],0
u1,1,0.405945,0.690645,[ 22 170] ; [15 86],[ 24.24573379 167.75426621] ; [12.75426621 88.24573379],0
p6,1,0.46834,0.52589,[ 32 157] ; [20 78],[ 34.24390244 154.75609756] ; [17.75609756 80.24390244],0
p11,1,0.476559,0.506728,[147  45] ; [81 20],[149.40614334  42.59385666] ; [78.59385666 22.40614334],0
a2,1,0.504389,0.445689,[ 32 160] ; [20 81],[ 34.07508532 157.92491468] ; [17.92491468 83.07508532],0
u4,1,0.510549,0.432942,[  2 190] ; [ 2 99],[  2.62116041 189.37883959] ; [ 1.37883959 99.62116041],0
a7,1,0.513248,0.42744,[131  60] ; [73 28],[133.43835616  57.56164384] ; [70.56164384 30.43835616],0
r3,1,0.523687,0.406627,[177  13] ; [96  5],[178.24742268  11.75257732] ; [94.75257732  6.24742268],0
p2,1,0.534792,0.385278,[152  40] ; [76 24],[149.91780822  42.08219178] ; [78.08219178 21.91780822],0
b5,1,0.580708,0.305092,[126  66] ; [63 38],[123.84982935  68.15017065] ; [65.15017065 35.84982935],0
d5,1,0.651706,0.203757,[141  50] ; [77 24],[142.59589041  48.40410959] ; [75.40410959 25.59589041],0
p12,1,0.658417,0.195453,[  9 181] ; [ 6 95],[  9.79381443 180.20618557] ; [ 5.20618557 95.79381443],0
b1,1,0.711844,0.136442,[ 63 129] ; [31 70],[ 61.59726962 130.40273038] ; [32.40273038 68.59726962],0
u3,1,0.734237,0.115256,[34 36] ; [13 16],[33.23232323 36.76767677] ; [13.76767677 15.23232323],0
p5,1,0.786932,0.07306,[  9 183] ; [ 4 96],[  8.54794521 183.45205479] ; [ 4.45205479 95.54794521],0
s3,1,0.83075,0.045685,[102  88] ; [55 45],[102.86206897  87.13793103] ; [54.13793103 45.86206897],0
b2,1,0.83548,0.04313,[38 68] ; [21 35],[38.60493827 67.39506173] ; [20.39506173 35.60493827],0
