Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,26.210321,[34 89] ; [49 27],[51.30150754 71.69849246] ; [31.69849246 44.30150754],1
v3,1,3.6e-05,17.087074,[ 26 103] ; [37 41],[39.26086957 89.73913043] ; [23.73913043 54.26086957],1
p10,1,4.1e-05,16.820174,[67 61] ; [63 15],[80.77669903 47.22330097] ; [49.22330097 28.77669903],1
p9,1,9.9e-05,15.162265,[73 55] ; [65 13],[85.74757282 42.25242718] ; [52.25242718 25.74757282],1
s6,1,0.000845,11.138924,[49 81] ; [48 30],[60.625 69.375] ; [36.375 41.625],1
n5,1,0.00189,9.652941,[74 55] ; [62 17],[84.34615385 44.65384615] ; [51.65384615 27.34615385],0
n4,1,0.002492,9.146307,[68 62] ; [58 21],[78.37320574 51.62679426] ; [47.62679426 31.37320574],0
r2,1,0.005458,7.721212,[103  27] ; [73  5],[110.  20.] ; [66. 12.],0
p7,1,0.008802,6.862612,[59 67] ; [50 26],[67.99009901 58.00990099] ; [41.00990099 34.99009901],0
p3,1,0.012162,6.287081,[33 98] ; [33 46],[41.17142857 89.82857143] ; [24.82857143 54.17142857],0
p4,1,0.0151,5.904785,[43 85] ; [40 39],[51.3236715 76.6763285] ; [31.6763285 47.3236715],0
b1,1,0.023218,5.152151,[57 74] ; [22 57],[49.28095238 81.71904762] ; [29.71904762 49.28095238],0
p5,1,0.030393,4.686931,[  4 127] ; [ 8 70],[  7.5215311 123.4784689] ; [ 4.4784689 73.5215311],0
n3,1,0.047707,3.920271,[27 19] ; [13  2],[30.16393443 15.83606557] ; [9.83606557 5.16393443],0
r4,1,0.050674,3.819012,[90 41] ; [64 15],[96.06666667 34.93333333] ; [57.93333333 21.06666667],0
v4,1,0.058984,3.565714,[108  22] ; [72  6],[112.5  17.5] ; [67.5 10.5],0
a4,1,0.066178,3.375353,[ 16 115] ; [17 61],[ 20.68421053 110.31578947] ; [12.31578947 65.68421053],0
p11,1,0.067797,3.335577,[80 51] ; [58 21],[86.08571429 44.91428571] ; [51.91428571 27.08571429],0
s7,1,0.07315,3.210875,[29 97] ; [26 49],[34.47761194 91.52238806] ; [20.52238806 54.47761194],0
n6,1,0.081245,3.039814,[90 41] ; [63 16],[95.44285714 35.55714286] ; [57.55714286 21.44285714],0
r3,1,0.08697,2.92958,[108  23] ; [71  7],[112.19617225  18.80382775] ; [66.80382775 11.19617225],0
p6,1,0.089099,2.890579,[30 99] ; [26 50],[35.23902439 93.76097561] ; [20.76097561 55.23902439],0
n1,1,0.135017,2.233853,[12 34] ; [7 8],[14.32786885 31.67213115] ; [ 4.67213115 10.32786885],0
b5,1,0.169758,1.885081,[87 44] ; [45 34],[82.34285714 48.65714286] ; [49.65714286 29.34285714],0
s3,1,0.174388,1.844814,[54 74] ; [40 37],[58.69268293 69.30731707] ; [35.30731707 41.69268293],0
r1,1,0.207381,1.589619,[73 58] ; [51 28],[77.35238095 53.64761905] ; [46.64761905 32.35238095],0
a3,1,0.21191,1.558328,[53 78] ; [38 39],[57.3125 73.6875] ; [33.6875 43.3125],0
u2,1,0.21357,1.547063,[36 41] ; [23 16],[39.1637931 37.8362069] ; [19.8362069 19.1637931],0
s4,1,0.213769,1.545719,[ 21 108] ; [ 8 71],[ 17.98557692 111.01442308] ; [11.01442308 67.98557692],0
b2,1,0.217184,1.522882,[15 52] ; [16 33],[17.90517241 49.09482759] ; [13.09482759 35.90517241],0
b3,1,0.217184,1.522882,[15 52] ; [16 33],[17.90517241 49.09482759] ; [13.09482759 35.90517241],0
p2,1,0.250084,1.322833,[88 43] ; [59 20],[91.7 39.3] ; [55.3 23.7],0
d4,1,0.282277,1.156096,[81 49] ; [55 24],[84.59330144 45.40669856] ; [51.40669856 27.59330144],0
p12,1,0.282994,1.152655,[  3 127] ; [ 4 75],[  4.35406699 125.64593301] ; [ 2.64593301 76.35406699],0
d2,1,0.309302,1.033653,[ 31 100] ; [14 65],[ 28.07142857 102.92857143] ; [16.92857143 62.07142857],0
u3,1,0.32496,0.968881,[34 43] ; [22 19],[36.54237288 40.45762712] ; [19.45762712 21.54237288],0
a8,1,0.329873,0.949397,[ 14 111] ; [ 5 67],[ 12.05583756 112.94416244] ; [ 6.94416244 65.05583756],0
a1,1,0.410432,0.677549,[  4 127] ; [ 1 78],[  3.11904762 127.88095238] ; [ 1.88095238 77.11904762],0
a6,1,0.412524,0.671515,[62 69] ; [42 37],[64.87619048 66.12380952] ; [39.12380952 39.87619048],0
s1,1,0.444826,0.583801,[  4 126] ; [ 4 73],[  5.02415459 124.97584541] ; [ 2.97584541 74.02415459],0
p1,1,0.452858,0.563488,[  8 123] ; [ 7 72],[  9.35714286 121.64285714] ; [ 5.64285714 73.35714286],0
b4,1,0.537351,0.380472,[77 54] ; [43 36],[74.85714286 56.14285714] ; [45.14285714 33.85714286],0
p8,1,0.558728,0.341911,[53 78] ; [28 49],[51.01442308 79.98557692] ; [29.98557692 47.01442308],0
