Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.003761,8.395549,[ 7 18] ; [19  9],[12.26415094 12.73584906] ; [13.73584906 14.26415094],0
d2,1,0.383863,0.758294,[ 9 16] ; [ 7 21],[ 7.54716981 17.45283019] ; [ 8.45283019 19.54716981],0
n6,1,0.438039,0.601414,[12 12] ; [17 11],[13.38461538 10.61538462] ; [15.61538462 12.38461538],0
s8,1,0.469066,0.524176,[ 5 20] ; [ 8 20],[ 6.13207547 18.86792453] ; [ 6.86792453 21.13207547],0
s4,1,0.470928,0.519797,[ 2 23] ; [ 4 24],[ 2.83018868 22.16981132] ; [ 3.16981132 24.83018868],0
s5,1,0.470928,0.519797,[ 2 23] ; [ 4 24],[ 2.83018868 22.16981132] ; [ 3.16981132 24.83018868],0
p12,1,0.486132,0.485076,[ 2 23] ; [ 1 27],[ 1.41509434 23.58490566] ; [ 1.58490566 26.41509434],0
p4,1,0.511219,0.431571,[ 6 19] ; [ 9 19],[ 7.0754717 17.9245283] ; [ 7.9245283 20.0754717],0
b4,1,0.548087,0.360756,[18  7] ; [18 10],[16.98113208  8.01886792] ; [19.01886792  8.98113208],0
n5,1,0.610401,0.259592,[16  9] ; [16 12],[15.09433962  9.90566038] ; [16.90566038 11.09433962],0
b2,1,0.613195,0.255549,[ 5 12] ; [ 3 11],[ 4.38709677 12.61290323] ; [ 3.61290323 10.38709677],0
b3,1,0.613195,0.255549,[ 5 12] ; [ 3 11],[ 4.38709677 12.61290323] ; [ 3.61290323 10.38709677],0
p5,1,0.646329,0.21056,[ 1 23] ; [ 2 26],[ 1.38461538 22.61538462] ; [ 1.61538462 26.38461538],0
d5,1,0.662252,0.1908,[11 14] ; [14 14],[11.79245283 13.20754717] ; [13.20754717 14.79245283],0
s2,1,0.664032,0.188662,[ 4 20] ; [ 6 22],[ 4.61538462 19.38461538] ; [ 5.38461538 22.61538462],0
n2,1,0.691398,0.157576,[5 6] ; [8 7],[5.5 5.5] ; [7.5 7.5],0
a1,1,0.735762,0.113887,[ 2 23] ; [ 3 25],[ 2.35849057 22.64150943] ; [ 2.64150943 25.35849057],0
s7,1,0.766308,0.088333,[ 5 17] ; [ 5 21],[ 4.58333333 17.41666667] ; [ 5.41666667 20.58333333],0
n3,1,0.780914,0.077355,[6 5] ; [9 6],[6.34615385 4.65384615] ; [8.65384615 6.34615385],0
p6,1,0.840754,0.040373,[ 3 21] ; [ 3 25],[ 2.76923077 21.23076923] ; [ 3.23076923 24.76923077],0
v3,1,0.857344,0.032312,[ 4 21] ; [ 5 23],[ 4.24528302 20.75471698] ; [ 4.75471698 23.24528302],0
a7,1,0.908919,0.013088,[13 12] ; [15 13],[13.20754717 11.79245283] ; [14.79245283 13.20754717],0
d1,1,0.932685,0.007135,[ 6 19] ; [ 7 21],[ 6.13207547 18.86792453] ; [ 6.86792453 21.13207547],0
v1,1,0.96323,0.002125,[ 7 18] ; [ 8 20],[ 7.0754717 17.9245283] ; [ 7.9245283 20.0754717],0
s3,1,0.978594,0.00072,[ 5 18] ; [ 6 22],[ 4.96078431 18.03921569] ; [ 6.03921569 21.96078431],0
r1,1,0.982725,0.000469,[ 9 16] ; [10 18],[ 8.96226415 16.03773585] ; [10.03773585 17.96226415],0
d4,1,0.982725,0.000469,[16  9] ; [18 10],[16.03773585  8.96226415] ; [17.96226415 10.03773585],0
