Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,31.871259,[40 12] ; [27 68],[23.70068027 28.29931973] ; [43.29931973 51.70068027],1
s6,1,0.0,27.174114,[40 12] ; [30 64],[24.93150685 27.06849315] ; [45.06849315 48.93150685],1
s7,1,5e-06,20.686937,[27 22] ; [16 74],[15.15827338 33.84172662] ; [27.84172662 62.15827338],1
s8,1,7e-06,20.089391,[24 28] ; [12 82],[12.82191781 39.17808219] ; [23.17808219 70.82191781],1
p11,1,0.0362,4.387674,[34 18] ; [45 50],[27.94557823 24.05442177] ; [51.05442177 43.94557823],0
s5,1,0.039905,4.221898,[15 36] ; [14 79],[10.27083333 40.72916667] ; [18.72916667 74.27083333],0
r3,1,0.040725,4.187413,[50  2] ; [80 14],[46.30136986  5.69863014] ; [83.69863014 10.30136986],0
p2,1,0.051789,3.782584,[38 14] ; [54 41],[32.54421769 19.45578231] ; [59.45578231 35.54421769],0
p7,1,0.06316,3.452404,[31 19] ; [43 51],[25.69444444 24.30555556] ; [48.30555556 45.69444444],0
p10,1,0.071307,3.25267,[19 33] ; [21 72],[14.34482759 37.65517241] ; [25.65517241 67.34482759],0
s4,1,0.0964,2.764121,[11 39] ; [11 84],[ 7.5862069 42.4137931] ; [14.4137931 80.5862069],0
p8,1,0.096598,2.760837,[23 29] ; [29 66],[18.39455782 33.60544218] ; [33.60544218 61.39455782],0
v1,1,0.096598,2.760837,[23 29] ; [29 66],[18.39455782 33.60544218] ; [33.60544218 61.39455782],0
p5,1,0.101654,2.679404,[ 4 48] ; [ 2 93],[ 2.12244898 49.87755102] ; [ 3.87755102 91.12244898],0
p4,1,0.123695,2.369895,[27 25] ; [36 57],[22.59310345 29.40689655] ; [40.40689655 52.59310345],0
p3,1,0.128107,2.315291,[21 30] ; [27 67],[16.88275862 34.11724138] ; [31.11724138 62.88275862],0
n2,1,0.130506,2.28647,[13  2] ; [23 12],[10.8  4.2] ; [25.2  9.8],0
n5,1,0.131661,2.27281,[33 19] ; [48 47],[28.65306122 23.34693878] ; [52.34693878 42.65306122],0
d3,1,0.169608,1.886407,[34 18] ; [51 44],[30.06802721 21.93197279] ; [54.93197279 40.06802721],0
a3,1,0.169608,1.886407,[34 18] ; [51 44],[30.06802721 21.93197279] ; [54.93197279 40.06802721],0
p6,1,0.16967,1.885859,[15 36] ; [18 75],[11.6875 39.3125] ; [21.3125 71.6875],0
a8,1,0.176409,1.827618,[ 6 42] ; [ 5 81],[ 3.94029851 44.05970149] ; [ 7.05970149 78.94029851],0
u1,1,0.204931,1.606883,[10 42] ; [11 84],[ 7.42857143 44.57142857] ; [13.57142857 81.42857143],0
d1,1,0.205178,1.605129,[27 25] ; [39 56],[23.34693878 28.65306122] ; [42.65306122 52.34693878],0
n3,1,0.248743,1.330353,[9 7] ; [24  9],[10.7755102  5.2244898] ; [22.2244898 10.7755102],0
r4,1,0.263533,1.250103,[44  8] ; [73 22],[41.3877551 10.6122449] ; [75.6122449 19.3877551],0
v2,1,0.270185,1.215805,[25 25] ; [38 56],[21.875 28.125] ; [41.125 52.875],0
v3,1,0.33224,0.940148,[19 32] ; [27 65],[16.40559441 34.59440559] ; [29.59440559 62.40559441],0
s1,1,0.333988,0.933374,[ 5 47] ; [ 5 88],[ 3.5862069 48.4137931] ; [ 6.4137931 86.5862069],0
a1,1,0.373597,0.791667,[ 4 48] ; [ 4 91],[ 2.82993197 49.17006803] ; [ 5.17006803 89.82993197],0
a6,1,0.380838,0.767995,[29 23] ; [60 35],[31.4829932 20.5170068] ; [57.5170068 37.4829932],0
d4,1,0.383991,0.757885,[40 12] ; [66 28],[37.75342466 14.24657534] ; [68.24657534 25.75342466],0
n1,1,0.412262,0.672269,[ 4 10] ; [14 20],[5.25 8.75] ; [12.75 21.25],0
b1,1,0.425594,0.634818,[32 20] ; [52 43],[29.71428571 22.28571429] ; [54.28571429 40.71428571],0
n4,1,0.459544,0.547005,[36 16] ; [60 35],[33.95918367 18.04081633] ; [62.04081633 32.95918367],0
d5,1,0.482863,0.492391,[40 12] ; [68 27],[38.20408163 13.79591837] ; [69.79591837 25.20408163],0
r1,1,0.486516,0.484223,[41 11] ; [70 25],[39.26530612 12.73469388] ; [71.73469388 23.26530612],0
a7,1,0.505779,0.44279,[32 20] ; [63 31],[33.83561644 18.16438356] ; [61.16438356 32.83561644],0
r2,1,0.56264,0.335154,[48  4] ; [84 10],[47.01369863  4.98630137] ; [84.98630137  9.01369863],0
b4,1,0.581986,0.303034,[31 21] ; [61 34],[32.54421769 19.45578231] ; [59.45578231 35.54421769],0
a5,1,0.667366,0.184699,[32 20] ; [55 40],[30.7755102 21.2244898] ; [56.2244898 38.7755102],0
b2,1,0.787415,0.072721,[10 24] ; [15 41],[ 9.44444444 24.55555556] ; [15.55555556 40.44444444],0
b3,1,0.787415,0.072721,[10 24] ; [15 41],[ 9.44444444 24.55555556] ; [15.55555556 40.44444444],0
u2,1,0.821297,0.05102,[10  8] ; [22 20],[9.6 8.4] ; [22.4 19.6],0
n6,1,0.831576,0.045233,[37 15] ; [66 29],[36.43537415 15.56462585] ; [66.56462585 28.43537415],0
u3,1,0.882981,0.021665,[11  7] ; [26 18],[10.74193548  7.25806452] ; [26.25806452 17.74193548],0
d2,1,0.939468,0.005767,[24 28] ; [44 50],[24.21917808 27.78082192] ; [43.78082192 50.21917808],0
a2,1,0.942728,0.005161,[ 9 43] ; [16 79],[ 8.84353741 43.15646259] ; [16.15646259 78.84353741],0
a4,1,0.952482,0.003551,[18 34] ; [33 61],[18.16438356 33.83561644] ; [32.83561644 61.16438356],0
p1,1,0.95708,0.002896,[ 4 48] ; [ 7 87],[ 3.91780822 48.08219178] ; [ 7.08219178 86.91780822],0
b5,1,0.998115,6e-06,[29 23] ; [53 42],[29.00680272 22.99319728] ; [52.99319728 42.00680272],0
