Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.610484,[242  62] ; [26 35],[223.2109589  80.7890411] ; [44.7890411 16.2109589],1
r4,1,7.1e-05,15.787278,[281  23] ; [46 15],[272.35068493  31.64931507] ; [54.64931507  6.35068493],1
n4,1,9.1e-05,15.316094,[233  70] ; [32 29],[220.59065934  82.40934066] ; [44.40934066 16.59065934],1
p10,1,0.001181,10.519915,[248  53] ; [39 22],[238.63812155  62.36187845] ; [48.36187845 12.63812155],0
a4,1,0.012826,6.192956,[131 171] ; [16 45],[122.29752066 179.70247934] ; [24.70247934 36.29752066],0
u2,1,0.018906,5.510204,[44 40] ; [19  5],[49. 35.] ; [14. 10.],0
u1,1,0.027938,4.831861,[ 61 243] ; [ 5 56],[ 54.96986301 249.03013699] ; [11.03013699 49.96986301],0
a3,1,0.044798,4.026228,[218  85] ; [36 25],[211.43406593  91.56593407] ; [42.56593407 18.43406593],0
d5,1,0.050273,3.832339,[251  53] ; [43 17],[245.53846154  58.46153846] ; [48.46153846 11.53846154],0
p11,1,0.060347,3.527828,[234  70] ; [40 21],[228.20821918  75.79178082] ; [45.79178082 15.20821918],0
u3,1,0.066521,3.366844,[46 39] ; [18  6],[49.90825688 35.09174312] ; [14.09174312  9.90825688],0
v3,1,0.076357,3.140778,[123 171] ; [16 39],[117.09455587 176.90544413] ; [21.90544413 33.09455587],0
r2,1,0.077332,3.120108,[286  17] ; [52  7],[282.91160221  20.08839779] ; [55.08839779  3.91160221],0
p9,1,0.078612,3.09337,[254  46] ; [46 15],[249.30747922  50.69252078] ; [50.69252078 10.30747922],0
r1,1,0.087008,2.928881,[250  52] ; [44 16],[245.27071823  56.72928177] ; [48.72928177 11.27071823],0
b1,1,0.110292,2.550035,[102 202] ; [27 34],[107.44109589 196.55890411] ; [21.55890411 39.44109589],0
s4,1,0.119654,2.421838,[ 66 235] ; [ 8 53],[ 61.53038674 239.46961326] ; [12.46961326 48.53038674],0
p3,1,0.157941,1.993829,[134 169] ; [21 40],[129.02472527 173.97527473] ; [25.97527473 35.02472527],0
d2,1,0.183627,1.768019,[145 159] ; [23 37],[140.30769231 163.69230769] ; [27.69230769 32.30769231],0
r3,1,0.249156,1.328031,[290  14] ; [56  5],[288.17534247  15.82465753] ; [57.82465753  3.17534247],0
b3,1,0.25411,1.300567,[ 57 119] ; [ 9 30],[ 54.02790698 121.97209302] ; [11.97209302 27.02790698],0
b2,1,0.25411,1.300567,[ 57 119] ; [ 9 30],[ 54.02790698 121.97209302] ; [11.97209302 27.02790698],0
s5,1,0.260099,1.268229,[114 184] ; [18 41],[110.18487395 187.81512605] ; [21.81512605 37.18487395],0
v4,1,0.350803,0.87055,[291  12] ; [56  4],[289.6446281  13.3553719] ; [57.3553719  2.6446281],0
s7,1,0.360629,0.835703,[160 132] ; [29 31],[156.78409091 135.21590909] ; [32.21590909 27.78409091],0
a2,1,0.374643,0.788208,[ 76 228] ; [12 49],[ 73.29315068 230.70684932] ; [14.70684932 46.29315068],0
p12,1,0.417556,0.657184,[ 24 280] ; [ 3 58],[ 22.48767123 281.51232877] ; [ 4.51232877 56.48767123],0
s2,1,0.432706,0.61555,[184 117] ; [34 27],[181.26519337 119.73480663] ; [36.73480663 24.26519337],0
v1,1,0.458543,0.549449,[152 141] ; [27 31],[149.42165242 143.57834758] ; [29.57834758 28.42165242],0
p4,1,0.466465,0.530339,[159 143] ; [29 32],[156.4077135 145.5922865] ; [31.5922865 29.4077135],0
b4,1,0.517357,0.419159,[183 121] ; [34 27],[180.73424658 123.26575342] ; [36.26575342 24.73424658],0
a1,1,0.531093,0.392299,[ 10 294] ; [ 3 58],[ 10.82739726 293.17260274] ; [ 2.17260274 58.82739726],0
s1,1,0.555308,0.347894,[ 10 287] ; [ 3 58],[ 10.7849162 286.2150838] ; [ 2.2150838 58.7849162],0
n2,1,0.572234,0.318959,[54 17] ; [18  4],[54.96774194 16.03225806] ; [17.03225806  4.96774194],0
d1,1,0.586531,0.295794,[171 133] ; [32 29],[169.0739726 134.9260274] ; [33.9260274 27.0739726],0
p7,1,0.64326,0.214504,[154 143] ; [32 26],[155.61126761 141.38873239] ; [30.38873239 27.61126761],0
