Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,50.453163,[142  26] ; [25 41],[119.8974359  48.1025641] ; [47.1025641 18.8974359],1
s6,1,0.000369,12.681242,[120  47] ; [30 34],[108.44155844  58.55844156] ; [41.55844156 22.44155844],1
v1,1,0.000538,11.978806,[91 74] ; [19 45],[79.25764192 85.74235808] ; [30.74235808 33.25764192],1
s8,1,0.010123,6.613043,[78 91] ; [18 47],[69.33333333 99.66666667] ; [26.66666667 38.33333333],0
p10,1,0.011125,6.44526,[137  30] ; [44 22],[129.72961373  37.27038627] ; [51.27038627 14.72961373],0
s7,1,0.011912,6.323964,[76 84] ; [19 46],[67.55555556 92.44444444] ; [27.44444444 37.55555556],0
s2,1,0.020107,5.402597,[92 76] ; [25 41],[84. 84.] ; [33. 33.],0
p9,1,0.021334,5.299321,[139  28] ; [46 20],[132.59656652  34.40343348] ; [52.40343348 13.59656652],0
n6,1,0.02762,4.851602,[141  27] ; [47 19],[134.97435897  33.02564103] ; [53.02564103 12.97435897],0
r4,1,0.032133,4.591381,[153  16] ; [53 13],[148.14468085  20.85531915] ; [57.85531915  8.14468085],0
a5,1,0.033783,4.505674,[117  52] ; [36 30],[110.02978723  58.97021277] ; [42.97021277 23.02978723],0
a2,1,0.034922,4.448992,[ 35 134] ; [ 6 60],[ 29.48510638 139.51489362] ; [11.51489362 54.48510638],0
n1,1,0.03673,4.362894,[17 25] ; [ 4 21],[13.1641791 28.8358209] ; [ 7.8358209 17.1641791],0
d5,1,0.0399,4.222123,[135  33] ; [44 21],[129.06437768  38.93562232] ; [49.93562232 15.06437768],0
p4,1,0.04787,3.914553,[92 77] ; [26 39],[85.22222222 83.77777778] ; [32.77777778 32.22222222],0
s3,1,0.050914,3.811097,[102  65] ; [30 34],[95.42857143 71.57142857] ; [36.57142857 27.42857143],0
r2,1,0.053455,3.729644,[155  10] ; [56  9],[151.36956522  13.63043478] ; [59.63043478  5.36956522],0
p6,1,0.058282,3.585598,[69 99] ; [18 47],[ 62.72961373 105.27038627] ; [24.27038627 40.72961373],0
s5,1,0.061595,3.493904,[ 57 110] ; [14 51],[ 51.10775862 115.89224138] ; [19.89224138 45.10775862],0
p5,1,0.069612,3.292149,[ 13 154] ; [ 1 65],[ 10.03433476 156.96566524] ; [ 3.96566524 62.03433476],0
v3,1,0.079474,3.075634,[ 54 108] ; [14 51],[ 48.52863436 113.47136564] ; [19.47136564 45.52863436],0
p8,1,0.083841,2.988831,[95 71] ; [29 36],[89.10822511 76.89177489] ; [34.89177489 30.10822511],0
r1,1,0.113415,2.505978,[137  30] ; [48 18],[132.59656652  34.40343348] ; [52.40343348 13.59656652],0
s1,1,0.127798,2.319047,[  5 159] ; [ 5 61],[  7.13043478 156.86956522] ; [ 2.86956522 63.13043478],0
d1,1,0.147839,2.094406,[92 77] ; [29 37],[87.01702128 81.98297872] ; [33.98297872 32.01702128],0
p11,1,0.152967,2.04241,[135  34] ; [47 19],[130.88510638  38.11489362] ; [51.11489362 14.88510638],0
a3,1,0.163024,1.945946,[120  49] ; [40 25],[115.55555556  53.44444444] ; [44.44444444 20.55555556],0
v4,1,0.187015,1.740978,[161   6] ; [60  5],[159.08189655   7.91810345] ; [61.91810345  3.08189655],0
b3,1,0.209572,1.574384,[34 70] ; [ 7 26],[31.12408759 72.87591241] ; [ 9.87591241 23.12408759],0
b2,1,0.209572,1.574384,[34 70] ; [ 7 26],[31.12408759 72.87591241] ; [ 9.87591241 23.12408759],0
u2,1,0.244017,1.357235,[28 20] ; [11 14],[25.64383562 22.35616438] ; [13.35616438 11.64383562],0
a1,1,0.265462,1.240048,[  5 164] ; [ 4 62],[  6.47234043 162.52765957] ; [ 2.52765957 63.47234043],0
a4,1,0.274549,1.193878,[69 99] ; [22 44],[ 65.33333333 102.66666667] ; [25.66666667 40.33333333],0
a8,1,0.278235,1.17569,[ 30 125] ; [ 8 53],[ 27.26851852 127.73148148] ; [10.73148148 50.26851852],0
a6,1,0.280336,1.165463,[107  61] ; [37 29],[103.38461538  64.61538462] ; [40.61538462 25.38461538],0
n2,1,0.284706,1.144489,[35  9] ; [17  8],[33.15942029 10.84057971] ; [18.84057971  6.15942029],0
n3,1,0.286208,1.137376,[32 12] ; [21  4],[33.79710145 10.20289855] ; [19.20289855  5.79710145],0
v2,1,0.301178,1.068971,[87 75] ; [29 34],[83.52 78.48] ; [32.48 30.52],0
p12,1,0.318282,0.995994,[  7 162] ; [ 1 65],[  5.75319149 163.24680851] ; [ 2.24680851 63.75319149],0
p1,1,0.361808,0.831608,[ 10 158] ; [ 2 64],[  8.61538462 159.38461538] ; [ 3.38461538 62.61538462],0
d4,1,0.369221,0.806284,[133  34] ; [49 17],[130.44635193  36.55364807] ; [51.55364807 14.44635193],0
b1,1,0.370019,0.8036,[ 67 102] ; [22 44],[ 64.00425532 104.99574468] ; [24.99574468 41.00425532],0
a7,1,0.375553,0.785208,[112  57] ; [47 18],[114.83333333  54.16666667] ; [44.16666667 20.83333333],0
u1,1,0.404141,0.695969,[ 19 150] ; [ 5 61],[ 17.25957447 151.74042553] ; [ 6.74042553 59.25957447],0
d2,1,0.571754,0.319756,[73 95] ; [26 40],[71.07692308 96.92307692] ; [27.92307692 38.07692308],0
d3,1,0.586776,0.295407,[112  55] ; [46 19],[113.73275862  53.26724138] ; [44.26724138 20.73275862],0
b5,1,0.739745,0.110351,[101  68] ; [41 25],[102.11914894  66.88085106] ; [39.88085106 26.11914894],0
u3,1,0.793799,0.06832,[22 27] ; [10 14],[21.47945205 27.52054795] ; [10.52054795 13.47945205],0
b4,1,0.88639,0.020413,[93 76] ; [37 29],[93.4893617 75.5106383] ; [36.5106383 29.4893617],0
p2,1,0.912508,0.012073,[146  22] ; [57  9],[145.74358974  22.25641026] ; [57.25641026  8.74358974],0
r3,1,0.951035,0.003771,[161   8] ; [63  3],[161.0893617   7.9106383] ; [62.9106383  3.0893617],0
s4,1,0.986018,0.000307,[ 25 141] ; [10 56],[ 25.04310345 140.95689655] ; [ 9.95689655 56.04310345],0
