Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,122.085194,[685  36] ; [12 17],[670.04933333  50.95066667] ; [26.95066667  2.04933333],1
r1,1,0.0,48.384865,[595 123] ; [ 9 20],[580.55153949 137.44846051] ; [23.44846051  5.55153949],1
a5,1,0.000316,12.972379,[539 181] ; [13 16],[530.62750334 189.37249666] ; [21.37249666  7.62750334],1
r3,1,0.000434,12.380619,[692  27] ; [24  5],[688.24064171  30.75935829] ; [27.75935829  1.24064171],1
n4,1,0.000502,12.109529,[585 134] ; [16 13],[577.69919786 141.30080214] ; [23.30080214  5.69919786],1
s3,1,0.000593,11.797422,[400 308] ; [ 7 22],[390.98507463 317.01492537] ; [16.01492537 12.98507463],1
v1,1,0.000825,11.184105,[391 311] ; [ 7 22],[382.21067031 319.78932969] ; [15.78932969 13.21067031],1
a3,1,0.001324,10.309021,[518 198] ; [13 16],[510.33020134 205.66979866] ; [20.66979866  8.33020134],0
p10,1,0.002437,9.187439,[596 116] ; [18 11],[589.97031039 122.02968961] ; [24.02968961  4.97031039],0
s6,1,0.004837,7.939536,[490 214] ; [13 16],[483.09959072 220.90040928] ; [19.90040928  9.09959072],0
d1,1,0.00519,7.811939,[436 285] ; [10 19],[428.75466667 292.24533333] ; [17.24533333 11.75466667],0
d2,1,0.006034,7.540237,[360 358] ; [ 7 22],[352.7523427 365.2476573] ; [14.2476573 14.7523427],0
a4,1,0.006054,7.534021,[334 383] ; [ 6 23],[326.78284182 390.21715818] ; [13.21715818 15.78284182],0
a2,1,0.007648,7.114119,[181 540] ; [ 1 28],[174.96266667 546.03733333] ; [ 7.03733333 21.96266667],0
s2,1,0.007889,7.058441,[376 337] ; [ 8 21],[368.99191375 344.00808625] ; [15.00808625 13.99191375],0
p6,1,0.019366,5.468194,[275 435] ; [ 5 24],[269.01217862 440.98782138] ; [10.98782138 18.01217862],0
s8,1,0.01955,5.451627,[330 385] ; [ 7 22],[323.86424731 391.13575269] ; [13.13575269 15.86424731],0
s7,1,0.0256,4.982847,[355 334] ; [ 8 19],[349.31145251 339.68854749] ; [13.68854749 13.31145251],0
p7,1,0.026318,4.935,[457 246] ; [13 16],[451.37978142 251.62021858] ; [18.62021858 10.37978142],0
a7,1,0.028224,4.814308,[528 189] ; [16 13],[522.85254692 194.14745308] ; [21.14745308  7.85254692],0
u1,1,0.030924,4.657195,[140 581] ; [ 1 28],[135.548 585.452] ; [ 5.452 23.548],0
b1,1,0.032121,4.592041,[257 464] ; [16 13],[262.444 458.556] ; [10.556 18.444],0
s5,1,0.035111,4.439772,[252 441] ; [ 5 24],[246.67728532 446.32271468] ; [10.32271468 18.67728532],0
d5,1,0.04037,4.20228,[582 137] ; [19 10],[577.69919786 141.30080214] ; [23.30080214  5.69919786],0
v2,1,0.040968,4.177348,[396 297] ; [11 18],[390.65235457 302.34764543] ; [16.34764543 12.65235457],0
p5,1,0.049921,3.844095,[ 85 629] ; [ 7 22],[ 88.40915209 625.59084791] ; [ 3.59084791 25.40915209],0
v3,1,0.055873,3.655837,[293 405] ; [ 7 22],[288.03301238 409.96698762] ; [11.96698762 17.03301238],0
d4,1,0.071577,3.246483,[590 128] ; [20  9],[586.31860776 131.68139224] ; [23.68139224  5.31860776],0
n3,1,0.088158,2.907692,[114  42] ; [6 6],[111.42857143  44.57142857] ; [8.57142857 3.42857143],0
p9,1,0.097754,2.741815,[610  98] ; [21  7],[606.99456522 101.00543478] ; [24.00543478  3.99456522],0
n1,1,0.118249,2.440364,[61 94] ; [ 2 10],[58.47305389 96.52694611] ; [4.52694611 7.47305389],0
n5,1,0.137719,2.203268,[577 142] ; [20  9],[573.85427807 145.14572193] ; [23.14572193  5.85427807],0
