Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000357,12.745037,[35  9] ; [45 50],[25.32374101 18.67625899] ; [54.67625899 40.32374101],1
p8,1,0.000373,12.663897,[33 11] ; [40 54],[23.27536232 20.72463768] ; [49.72463768 44.27536232],1
p7,1,0.000457,12.282049,[37  7] ; [50 44],[27.73913043 16.26086957] ; [59.26086957 34.73913043],1
v2,1,0.001603,9.955731,[36  7] ; [52 41],[27.82352941 15.17647059] ; [60.17647059 32.82352941],0
p2,1,0.004032,8.269448,[43  1] ; [75 20],[37.35251799  6.64748201] ; [80.64748201 14.35251799],0
s8,1,0.009477,6.730688,[18 26] ; [19 76],[11.71223022 32.28776978] ; [25.28776978 69.71223022],0
s7,1,0.015293,5.882374,[16 25] ; [17 72],[10.40769231 30.59230769] ; [22.59230769 66.40769231],0
p12,1,0.021209,5.309528,[ 5 39] ; [ 2 92],[ 2.23188406 41.76811594] ; [ 4.76811594 89.23188406],0
a7,1,0.024319,5.071763,[36  8] ; [59 35],[30.28985507 13.71014493] ; [64.71014493 29.28985507],0
p3,1,0.043845,4.062503,[28 16] ; [43 52],[22.47482014 21.52517986] ; [48.52517986 46.47482014],0
u1,1,0.056606,3.634142,[10 34] ; [10 85],[ 6.33093525 37.66906475] ; [13.66906475 81.33093525],0
b4,1,0.074024,3.191461,[28 16] ; [45 50],[23.10791367 20.89208633] ; [49.89208633 45.10791367],0
n4,1,0.089137,2.889899,[38  6] ; [69 25],[34.11594203  9.88405797] ; [72.88405797 21.11594203],0
p10,1,0.089137,2.889899,[38  6] ; [69 25],[34.11594203  9.88405797] ; [72.88405797 21.11594203],0
p9,1,0.091255,2.852098,[39  5] ; [71 22],[35.32846715  8.67153285] ; [74.67153285 18.32846715],0
v3,1,0.109635,2.559473,[24 18] ; [38 52],[19.72727273 22.27272727] ; [42.27272727 47.72727273],0
d1,1,0.119188,2.427955,[28 16] ; [47 48],[23.74100719 20.25899281] ; [51.25899281 43.74100719],0
n6,1,0.137715,2.203306,[38  6] ; [70 23],[34.68613139  9.31386861] ; [73.31386861 19.68613139],0
d3,1,0.145866,2.114958,[32 12] ; [57 38],[28.17266187 15.82733813] ; [60.82733813 34.17266187],0
p1,1,0.152895,2.043132,[ 6 38] ; [ 6 89],[ 3.79856115 40.20143885] ; [ 8.20143885 86.79856115],0
d5,1,0.157513,1.997942,[36  8] ; [67 28],[32.60431655 11.39568345] ; [70.39568345 24.60431655],0
a8,1,0.171008,1.87408,[ 2 35] ; [12 74],[ 4.21138211 32.78861789] ; [ 9.78861789 76.21138211],0
u3,1,0.184797,1.758616,[5 7] ; [18 10],[6.9 5.1] ; [16.1 11.9],0
n5,1,0.228533,1.449968,[36  8] ; [68 26],[33.15942029 10.84057971] ; [70.84057971 23.15942029],0
b2,1,0.258825,1.275032,[16 12] ; [27 34],[13.52808989 14.47191011] ; [29.47191011 31.52808989],0
b3,1,0.258825,1.275032,[16 12] ; [27 34],[13.52808989 14.47191011] ; [29.47191011 31.52808989],0
s5,1,0.269915,1.217179,[10 34] ; [14 79],[ 7.7080292 36.2919708] ; [16.2919708 76.7080292],0
a1,1,0.310658,1.027874,[ 1 43] ; [ 6 89],[ 2.21582734 41.78417266] ; [ 4.78417266 90.21582734],0
a6,1,0.320933,0.98514,[32 12] ; [61 34],[29.43884892 14.56115108] ; [63.56115108 31.43884892],0
r4,1,0.326472,0.962843,[39  5] ; [78 17],[37.03597122  6.96402878] ; [79.96402878 15.03597122],0
r1,1,0.336402,0.924095,[38  6] ; [74 19],[35.97080292  8.02919708] ; [76.02919708 16.97080292],0
p11,1,0.363555,0.825576,[38  6] ; [76 19],[36.08633094  7.91366906] ; [77.91366906 17.08633094],0
b5,1,0.382858,0.761506,[28 16] ; [53 42],[25.64028777 18.35971223] ; [55.35971223 39.64028777],0
s1,1,0.40718,0.687021,[ 1 43] ; [ 5 88],[ 1.9270073 42.0729927] ; [ 4.0729927 88.9270073],0
a4,1,0.408536,0.683056,[18 26] ; [46 49],[20.25899281 23.74100719] ; [43.74100719 51.25899281],0
b1,1,0.468139,0.526366,[20 24] ; [37 58],[18.04316547 25.95683453] ; [38.95683453 56.04316547],0
a2,1,0.502951,0.448704,[10 34] ; [17 78],[ 8.54676259 35.45323741] ; [18.45323741 76.54676259],0
d4,1,0.535433,0.38407,[35  9] ; [71 24],[33.55395683 10.44604317] ; [72.44604317 22.55395683],0
n1,1,0.558185,0.342857,[4 4] ; [ 6 10],[3.33333333 4.66666667] ; [6.66666667 9.33333333],0
p5,1,0.606569,0.265202,[ 5 39] ; [ 8 85],[ 4.17518248 39.82481752] ; [ 8.82481752 84.17518248],0
u2,1,0.628634,0.233918,[5 7] ; [14 14],[5.7 6.3] ; [13.3 14.7],0
a3,1,0.638129,0.221198,[32 11] ; [67 28],[30.84782609 12.15217391] ; [68.15217391 26.84782609],0
d2,1,0.645076,0.212165,[19 25] ; [45 50],[20.25899281 23.74100719] ; [43.74100719 51.25899281],0
s2,1,0.648065,0.208348,[11 33] ; [20 73],[ 9.95620438 34.04379562] ; [21.04379562 71.95620438],0
n3,1,0.668108,0.183824,[6 2] ; [14  3],[6.4 1.6] ; [13.6  3.4],0
r2,1,0.719756,0.128726,[41  3] ; [85  8],[40.46715328  3.53284672] ; [85.53284672  7.46715328],0
s3,1,0.745053,0.105735,[13 31] ; [25 68],[12.20437956 31.79562044] ; [25.79562044 67.20437956],0
s4,1,0.895939,0.017107,[ 4 40] ; [ 8 87],[ 3.79856115 40.20143885] ; [ 8.20143885 86.79856115],0
r3,1,0.924721,0.008928,[40  4] ; [85  8],[40.1459854  3.8540146] ; [84.8540146  8.1459854],0
a5,1,0.990606,0.000139,[32 12] ; [69 26],[31.97122302 12.02877698] ; [69.02877698 25.97122302],0
n2,1,1.0,0.0,[6 2] ; [12  4],[6. 2.] ; [12.  4.],0
