Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.2e-05,19.173558,[35 62] ; [34 11],[47.13380282 49.86619718] ; [21.86619718 23.13380282],1
p3,1,0.000111,14.943441,[25 73] ; [27 19],[35.38888889 62.61111111] ; [16.61111111 29.38888889],1
s7,1,0.00026,13.339143,[34 59] ; [29 12],[43.7238806 49.2761194] ; [19.2761194 21.7238806],1
p8,1,0.000361,12.723432,[22 76] ; [24 22],[31.30555556 66.69444444] ; [14.69444444 31.30555556],1
p4,1,0.000451,12.307352,[35 62] ; [31 15],[44.76923077 52.23076923] ; [21.23076923 24.76923077],1
u1,1,0.001686,9.86325,[11 88] ; [15 31],[17.75172414 81.24827586] ; [ 8.24827586 37.75172414],0
v2,1,0.001794,9.749239,[30 66] ; [27 19],[38.53521127 57.46478873] ; [18.46478873 27.53521127],0
p2,1,0.001944,9.60139,[55 43] ; [38  8],[63.29166667 34.70833333] ; [29.70833333 16.29166667],0
p9,1,0.002592,9.074664,[54 41] ; [38  8],[61.9858156 33.0141844] ; [30.0141844 15.9858156],0
s2,1,0.002643,9.039079,[36 63] ; [29 17],[44.37931034 54.62068966] ; [20.62068966 25.37931034],0
r4,1,0.0042,8.195187,[66 33] ; [41  5],[73.05517241 25.94482759] ; [33.94482759 12.05517241],0
d1,1,0.005389,7.744129,[40 59] ; [30 16],[47.79310345 51.20689655] ; [22.20689655 23.79310345],0
n6,1,0.005406,7.738263,[69 29] ; [42  4],[75.54166667 22.45833333] ; [35.45833333 10.54166667],0
p10,1,0.007495,7.150281,[46 50] ; [33 13],[53.4084507 42.5915493] ; [25.5915493 20.4084507],0
s8,1,0.008016,7.02988,[31 68] ; [25 21],[38.23448276 60.76551724] ; [17.76551724 28.23448276],0
r3,1,0.01282,6.193733,[69 30] ; [40  5],[74.9375 24.0625] ; [34.0625 10.9375],0
r1,1,0.014288,6.00218,[63 34] ; [39  7],[69.18881119 27.81118881] ; [32.81118881 13.18881119],0
d2,1,0.019594,5.447753,[43 54] ; [30 16],[49.51748252 47.48251748] ; [23.48251748 22.51748252],0
u2,1,0.02474,5.042017,[ 8 26] ; [8 6],[11.33333333 22.66666667] ; [4.66666667 9.33333333],0
v4,1,0.033936,4.497944,[78 20] ; [43  3],[82.34722222 15.65277778] ; [38.65277778  7.34722222],0
d3,1,0.038061,4.302316,[54 44] ; [33 12],[59.62237762 38.37762238] ; [27.37762238 17.62237762],0
r2,1,0.05104,3.806962,[85 12] ; [44  1],[88.11971831  8.88028169] ; [40.88028169  4.11971831],0
u4,1,0.059307,3.556668,[ 1 98] ; [ 3 43],[ 2.73103448 96.26896552] ; [ 1.26896552 44.73103448],0
s6,1,0.066431,3.369083,[53 45] ; [31 13],[57.97183099 40.02816901] ; [26.02816901 17.97183099],0
a7,1,0.086436,2.939534,[61 38] ; [35 11],[65.54482759 33.45517241] ; [30.45517241 15.54482759],0
n3,1,0.107059,2.597101,[24 22] ; [8 2],[26.28571429 19.71428571] ; [5.71428571 4.28571429],0
s3,1,0.118879,2.432025,[46 52] ; [28 18],[50.36111111 47.63888889] ; [23.63888889 22.36111111],0
n4,1,0.132549,2.262398,[80 18] ; [42  4],[83.02777778 14.97222222] ; [38.97222222  7.02777778],0
a1,1,0.140213,2.175616,[12 87] ; [ 2 44],[ 9.55862069 89.44137931] ; [ 4.44137931 41.55862069],0
s5,1,0.171204,1.872368,[26 72] ; [16 26],[29.4 68.6] ; [12.6 29.4],0
a2,1,0.175882,1.832082,[20 79] ; [14 32],[23.2137931 75.7862069] ; [10.7862069 35.2137931],0
p5,1,0.203867,1.614455,[ 8 89] ; [ 7 39],[10.17482517 86.82517483] ; [ 4.82517483 41.17482517],0
a4,1,0.219212,1.509521,[40 57] ; [24 22],[43.41258741 53.58741259] ; [20.58741259 25.41258741],0
b2,1,0.228748,1.448631,[19 37] ; [12 13],[21.43209877 34.56790123] ; [ 9.56790123 15.43209877],0
b3,1,0.228748,1.448631,[19 37] ; [12 13],[21.43209877 34.56790123] ; [ 9.56790123 15.43209877],0
a5,1,0.234809,1.411493,[61 38] ; [33 13],[64.17931034 34.82068966] ; [29.82068966 16.17931034],0
n1,1,0.250408,1.321026,[23 23] ; [7 3],[24.64285714 21.35714286] ; [5.35714286 4.64285714],0
