Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.522382,[86 11] ; [2 9],[79.03703704 17.96296296] ; [8.96296296 2.03703704],1
p9,1,0.000619,11.717348,[77 20] ; [3 7],[72.52336449 24.47663551] ; [7.47663551 2.52336449],1
r1,1,0.00544,7.727089,[66 29] ; [3 8],[61.83962264 33.16037736] ; [7.16037736 3.83962264],0
r2,1,0.009454,6.735012,[87  9] ; [7 4],[84.3364486 11.6635514] ; [9.6635514 1.3364486],0
s6,1,0.016596,5.738595,[56 38] ; [2 8],[52.42307692 41.57692308] ; [5.57692308 4.42307692],0
p10,1,0.025395,4.996716,[73 22] ; [5 6],[69.90566038 25.09433962] ; [8.09433962 2.90566038],0
a6,1,0.039227,4.250995,[58 39] ; [3 8],[54.78703704 42.21296296] ; [6.21296296 4.78703704],0
a7,1,0.057435,3.609957,[63 33] ; [4 7],[60.11214953 35.88785047] ; [6.88785047 4.11214953],0
v1,1,0.091918,2.840451,[42 52] ; [2 9],[39.39047619 54.60952381] ; [4.60952381 6.39047619],0
n1,1,0.112654,2.516587,[ 7 13] ; [6 3],[ 8.96551724 11.03448276] ; [4.03448276 4.96551724],0
n2,1,0.149443,2.077922,[17  4] ; [5 4],[15.4  5.6] ; [6.6 2.4],0
v4,1,0.154107,2.031121,[90  6] ; [9 2],[88.82242991  7.17757009] ; [10.17757009  0.82242991],0
v2,1,0.163257,1.943796,[46 47] ; [3 8],[43.81730769 49.18269231] ; [5.18269231 5.81730769],0
s8,1,0.171461,1.870127,[41 56] ; [2 8],[38.98130841 58.01869159] ; [4.01869159 5.98130841],0
n6,1,0.233888,1.417057,[77 20] ; [7 4],[75.44444444 21.55555556] ; [8.55555556 2.44444444],0
u2,1,0.245526,1.348586,[24 26] ; [5 2],[25.43859649 24.56140351] ; [3.56140351 3.43859649],0
p3,1,0.249878,1.323986,[53 44] ; [4 7],[51.19444444 45.80555556] ; [5.80555556 5.19444444],0
b1,1,0.278008,1.176803,[45 52] ; [7 4],[46.7037037 50.2962963] ; [5.2962963 5.7037037],0
b3,1,0.294634,1.098324,[13 49] ; [3 5],[14.17142857 47.82857143] ; [1.82857143 6.17142857],0
b2,1,0.294634,1.098324,[13 49] ; [3 5],[14.17142857 47.82857143] ; [1.82857143 6.17142857],0
v3,1,0.316273,1.004299,[32 65] ; [2 9],[30.53703704 66.46296296] ; [3.46296296 7.53703704],0
s1,1,0.333492,0.935292,[ 3 91] ; [ 1 10],[ 3.58095238 90.41904762] ; [ 0.41904762 10.58095238],0
n3,1,0.348443,0.879121,[19  2] ; [7 2],[18.2  2.8] ; [7.8 1.2],0
d5,1,0.356389,0.850577,[49 47] ; [4 7],[47.55140187 48.44859813] ; [5.44859813 5.55140187],0
d2,1,0.358402,0.843486,[23 74] ; [4 7],[24.25 72.75] ; [2.75 8.25],0
u3,1,0.384115,0.757489,[23 27] ; [2 5],[21.92982456 28.07017544] ; [3.07017544 3.92982456],0
s2,1,0.404339,0.695383,[39 58] ; [3 8],[37.72222222 59.27777778] ; [4.27777778 6.72222222],0
p11,1,0.404539,0.694792,[73 24] ; [7 4],[71.85185185 25.14814815] ; [8.14814815 2.85185185],0
a4,1,0.404919,0.693669,[29 67] ; [2 9],[27.81308411 68.18691589] ; [3.18691589 7.81308411],0
s3,1,0.412015,0.672979,[52 45] ; [4 6],[50.76635514 46.23364486] ; [5.23364486 4.76635514],0
p5,1,0.424821,0.636941,[11 86] ; [2 8],[11.78504673 85.21495327] ; [1.21495327 8.78504673],0
a3,1,0.44654,0.57942,[47 50] ; [4 7],[45.80555556 51.19444444] ; [5.19444444 5.80555556],0
s7,1,0.460821,0.543901,[42 49] ; [3 6],[40.95 50.05] ; [4.05 4.95],0
s5,1,0.470808,0.520078,[27 68] ; [2 9],[25.99056604 69.00943396] ; [3.00943396 7.99056604],0
p2,1,0.476836,0.506092,[80 17] ; [10  1],[80.83333333 16.16666667] ; [9.16666667 1.83333333],0
b4,1,0.562609,0.335207,[44 53] ; [6 5],[44.90740741 52.09259259] ; [5.09259259 5.90740741],0
a5,1,0.562609,0.335207,[53 44] ; [5 6],[52.09259259 44.90740741] ; [5.90740741 5.09259259],0
p1,1,0.572838,0.317958,[15 82] ; [ 1 10],[14.37037037 82.62962963] ; [1.62962963 9.37037037],0
n4,1,0.621434,0.243857,[68 28] ; [7 4],[67.28971963 28.71028037] ; [7.71028037 3.28971963],0
p8,1,0.710456,0.137822,[60 37] ; [5 4],[59.48113208 37.51886792] ; [5.51886792 3.48113208],0
d3,1,0.823904,0.049518,[29 66] ; [3 8],[28.67924528 66.32075472] ; [3.32075472 7.67924528],0
s4,1,0.836706,0.042481,[20 76] ; [2 9],[19.73831776 76.26168224] ; [2.26168224 8.73831776],0
n5,1,0.869433,0.02702,[72 24] ; [8 3],[71.77570093 24.22429907] ; [8.22429907 2.77570093],0
p6,1,0.891299,0.018676,[42 55] ; [5 6],[42.21296296 54.78703704] ; [4.78703704 6.21296296],0
p4,1,0.908181,0.013302,[60 37] ; [7 4],[60.17592593 36.82407407] ; [6.82407407 4.17592593],0
b5,1,0.995279,3.5e-05,[53 44] ; [6 5],[52.99074074 44.00925926] ; [6.00925926 4.99074074],0
