Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,22.325495,[44 14] ; [29 53],[30.24285714 27.75714286] ; [42.75714286 39.24285714],1
a8,1,9.6e-05,15.214923,[12 43] ; [ 1 76],[ 5.41666667 49.58333333] ; [ 7.58333333 69.41666667],1
d4,1,0.003266,8.652806,[33 23] ; [67 15],[40.57971014 15.42028986] ; [59.42028986 22.57971014],0
b4,1,0.019903,5.420397,[26 32] ; [53 29],[32.72857143 25.27142857] ; [46.27142857 35.72857143],0
r1,1,0.024183,5.081434,[34 24] ; [62 19],[40.05755396 17.94244604] ; [55.94244604 25.05755396],0
n1,1,0.039224,4.251142,[13 11] ; [ 7 20],[ 9.41176471 14.58823529] ; [10.58823529 16.41176471],0
d5,1,0.045251,4.009258,[34 23] ; [62 20],[39.36690647 17.63309353] ; [56.63309353 25.36690647],0
r3,1,0.052639,3.755334,[40 18] ; [68 14],[44.74285714 13.25714286] ; [63.25714286 18.74285714],0
u3,1,0.055097,3.679141,[ 8 10] ; [23  9],[11.16  6.84] ; [19.84 12.16],0
d2,1,0.08577,2.952031,[27 30] ; [27 55],[22.14388489 34.85611511] ; [31.85611511 50.14388489],0
r4,1,0.09991,2.706973,[34 24] ; [59 23],[38.52857143 19.47142857] ; [54.47142857 27.52857143],0
d3,1,0.10482,2.630627,[29 28] ; [53 29],[33.62589928 23.37410072] ; [48.37410072 33.62589928],0
p3,1,0.111607,2.531315,[12 46] ; [27 55],[16.15714286 41.84285714] ; [22.84285714 59.15714286],0
a1,1,0.119309,2.426364,[ 7 51] ; [ 4 78],[ 4.55714286 53.44285714] ; [ 6.44285714 75.55714286],0
a2,1,0.173698,1.850735,[12 46] ; [10 72],[ 9.11428571 48.88571429] ; [12.88571429 69.11428571],0
u2,1,0.18982,1.719015,[9 9] ; [22 10],[11.16  6.84] ; [19.84 12.16],0
a3,1,0.208045,1.584981,[40 17] ; [49 33],[36.49640288 20.50359712] ; [52.50359712 29.49640288],0
p7,1,0.212275,1.55584,[26 30] ; [29 52],[22.48175182 33.51824818] ; [32.51824818 48.48175182],0
n2,1,0.218555,1.513833,[18  7] ; [15 12],[15.86538462  9.13461538] ; [17.13461538  9.86538462],0
v3,1,0.227817,1.454438,[11 42] ; [23 53],[13.96899225 39.03100775] ; [20.03100775 55.96899225],0
d1,1,0.231599,1.431012,[21 37] ; [38 44],[24.44285714 33.55714286] ; [34.55714286 47.44285714],0
p2,1,0.25882,1.275057,[32 26] ; [53 29],[35.21428571 22.78571429] ; [49.78571429 32.21428571],0
a6,1,0.297163,1.086884,[39 18] ; [49 33],[36.08633094 20.91366906] ; [51.91366906 30.08633094],0
b1,1,0.30328,1.059714,[32 26] ; [38 44],[29. 29.] ; [41. 41.],0
s4,1,0.30328,1.059714,[ 4 54] ; [10 72],[ 5.8 52.2] ; [ 8.2 73.8],0
b5,1,0.317251,1.000246,[29 29] ; [48 34],[31.9 26.1] ; [45.1 36.9],0
p8,1,0.336583,0.923404,[14 43] ; [26 55],[16.52173913 40.47826087] ; [23.47826087 57.52173913],0
v4,1,0.361254,0.833528,[42 14] ; [66 15],[44.1459854 11.8540146] ; [63.8540146 17.1459854],0
p4,1,0.369238,0.806227,[17 41] ; [30 52],[19.47142857 38.52857143] ; [27.52857143 54.47142857],0
a4,1,0.413106,0.669844,[23 35] ; [27 55],[20.71428571 37.28571429] ; [29.28571429 52.71428571],0
s3,1,0.421031,0.647435,[30 27] ; [37 44],[27.67391304 29.32608696] ; [39.32608696 41.67391304],0
n3,1,0.422536,0.643251,[14 10] ; [18  8],[15.36  8.64] ; [16.64  9.36],0
p1,1,0.435022,0.609379,[ 3 55] ; [ 7 74],[ 4.17266187 53.82733813] ; [ 5.82733813 75.17266187],0
p9,1,0.544223,0.367769,[36 21] ; [47 34],[34.2826087 22.7173913] ; [48.7173913 32.2826087],0
s1,1,0.628389,0.234252,[ 3 54] ; [ 6 76],[ 3.69064748 53.30935252] ; [ 5.30935252 76.69064748],0
s7,1,0.664383,0.188243,[17 38] ; [20 53],[15.8984375 39.1015625] ; [21.1015625 51.8984375],0
p11,1,0.669476,0.182216,[29 29] ; [44 38],[30.24285714 27.75714286] ; [42.75714286 39.24285714],0
p12,1,0.757702,0.095172,[ 1 57] ; [ 2 78],[ 1.26086957 56.73913043] ; [ 1.73913043 78.26086957],0
s5,1,0.771189,0.084576,[10 48] ; [12 66],[ 9.38235294 48.61764706] ; [12.61764706 65.38235294],0
s8,1,0.842957,0.039249,[14 44] ; [21 61],[14.5 43.5] ; [20.5 61.5],0
