Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,71.112714,[ 13 118] ; [76 51],[45.18992248 85.81007752] ; [43.81007752 83.18992248],1
s3,1,0.0,57.375758,[ 23 108] ; [80 45],[52.70703125 78.29296875] ; [50.29296875 74.70703125],1
s7,1,0.0,35.19689,[ 19 107] ; [64 64],[41.17322835 84.82677165] ; [41.82677165 86.17322835],1
s8,1,0.0,30.731098,[ 15 118] ; [53 75],[34.651341 98.348659] ; [33.348659 94.651341],1
s5,1,0.0,26.188549,[  9 118] ; [41 84],[ 25.1984127 101.8015873] ; [ 24.8015873 100.1984127],1
r4,1,7e-06,20.083734,[82 51] ; [111  18],[97.97328244 35.02671756] ; [95.02671756 33.97328244],1
n6,1,1.3e-05,18.99974,[81 51] ; [110  19],[96.59770115 35.40229885] ; [94.40229885 34.59770115],1
v4,1,0.000173,14.104569,[99 33] ; [119  10],[110.25287356  21.74712644] ; [107.74712644  21.25287356],1
v1,1,0.000239,13.500285,[35 95] ; [62 64],[49.2578125 80.7421875] ; [47.7421875 78.2578125],1
r3,1,0.000712,11.458021,[101  30] ; [119  10],[110.84615385  20.15384615] ; [109.15384615  19.84615385],1
b1,1,0.000889,11.046062,[59 74] ; [32 97],[46.19465649 86.80534351] ; [44.80534351 84.19465649],1
r1,1,0.001759,9.785679,[78 55] ; [99 30],[89.85114504 43.14885496] ; [87.14885496 41.85114504],0
p9,1,0.001824,9.71906,[76 51] ; [99 28],[87.5 39.5] ; [87.5 39.5],0
s4,1,0.002253,9.330813,[ 12 121] ; [29 98],[ 20.97307692 112.02692308] ; [ 20.02692308 106.97307692],0
p10,1,0.004422,8.102002,[69 61] ; [90 38],[80.11627907 49.88372093] ; [78.88372093 49.11627907],0
p12,1,0.005482,7.713295,[  2 129] ; [ 12 117],[  7.05384615 123.94615385] ; [  6.94615385 122.05384615],0
p4,1,0.007863,7.064512,[ 22 111] ; [39 89],[ 31.08429119 101.91570881] ; [29.91570881 98.08429119],0
n3,1,0.011849,6.333333,[24 26] ; [33 12],[30. 20.] ; [27. 18.],0
v2,1,0.011968,6.315667,[46 81] ; [63 58],[55.81854839 71.18145161] ; [53.18145161 67.81854839],0
b5,1,0.011985,6.313047,[75 58] ; [92 37],[84.77480916 48.22519084] ; [82.22519084 46.77480916],0
v3,1,0.020917,5.333662,[31 96] ; [47 77],[39.46613546 87.53386454] ; [38.53386454 85.46613546],0
r2,1,0.028972,4.769282,[107  23] ; [118  11],[112.93436293  17.06563707] ; [112.06563707  16.93436293],0
n2,1,0.042459,4.116797,[31 22] ; [35 10],[35.69387755 17.30612245] ; [30.30612245 14.69387755],0
d1,1,0.048603,3.888998,[57 76] ; [71 58],[64.97709924 68.02290076] ; [63.02290076 65.97709924],0
p2,1,0.050992,3.808537,[73 60] ; [86 43],[80.71374046 52.28625954] ; [78.28625954 50.71374046],0
a7,1,0.061897,3.48581,[83 49] ; [95 34],[90.02298851 41.97701149] ; [87.97701149 41.02298851],0
a5,1,0.062345,3.473878,[77 56] ; [89 40],[84.26717557 48.73282443] ; [81.73282443 47.26717557],0
d3,1,0.065648,3.38861,[75 58] ; [87 42],[82.23664122 50.76335878] ; [79.76335878 49.23664122],0
a2,1,0.066047,3.378619,[ 20 113] ; [31 98],[ 25.88931298 107.11068702] ; [ 25.11068702 103.88931298],0
d5,1,0.105124,2.626032,[89 44] ; [98 31],[94.92748092 38.07251908] ; [92.07251908 36.92748092],0
u3,1,0.109315,2.564103,[22 28] ; [30 20],[26. 24.] ; [26. 24.],0
u2,1,0.109599,2.56,[21 29] ; [29 21],[25. 25.] ; [25. 25.],0
p11,1,0.110344,2.549282,[77 56] ; [87 42],[83.2519084 49.7480916] ; [80.7480916 48.2519084],0
p6,1,0.131634,2.273128,[ 10 122] ; [ 17 111],[ 13.70769231 118.29230769] ; [ 13.29230769 114.70769231],0
b2,1,0.194169,1.685698,[33 43] ; [22 45],[29.23076923 46.76923077] ; [25.76923077 41.23076923],0
b3,1,0.194169,1.685698,[33 43] ; [22 45],[29.23076923 46.76923077] ; [25.76923077 41.23076923],0
d2,1,0.196282,1.669823,[53 78] ; [62 66],[58.16602317 72.83397683] ; [56.83397683 71.16602317],0
u1,1,0.230676,1.436686,[ 14 119] ; [ 20 109],[ 17.25954198 115.74045802] ; [ 16.74045802 112.25954198],0
a6,1,0.265868,1.237941,[82 51] ; [88 41],[86.29770992 46.70229008] ; [83.70229008 45.29770992],0
b4,1,0.28117,1.161424,[78 55] ; [84 45],[82.23664122 50.76335878] ; [79.76335878 49.23664122],0
d4,1,0.289155,1.123552,[97 35] ; [102  27],[100.64367816  31.35632184] ; [98.35632184 30.64367816],0
a1,1,0.298241,1.082041,[  9 124] ; [  5 124],[  7.10687023 125.89312977] ; [  6.89312977 122.10687023],0
u4,1,0.298985,1.078718,[  1 132] ; [  3 126],[  2.03053435 130.96946565] ; [  1.96946565 127.03053435],0
a8,1,0.371343,0.799166,[ 11 117] ; [ 14 102],[ 13.1147541 114.8852459] ; [ 11.8852459 104.1147541],0
p8,1,0.452911,0.563357,[ 23 109] ; [ 27 101],[ 25.38461538 106.61538462] ; [ 24.61538462 103.38461538],0
n4,1,0.466545,0.530148,[84 49] ; [87 42],[86.80534351 46.19465649] ; [84.19465649 44.80534351],0
n5,1,0.529623,0.395115,[81 51] ; [84 45],[83.44827586 48.55172414] ; [81.55172414 47.44827586],0
p5,1,0.690781,0.158241,[  4 129] ; [  5 123],[  4.5862069 128.4137931] ; [  4.4137931 123.5862069],0
n1,1,0.749924,0.101595,[20 33] ; [18 26],[20.7628866 32.2371134] ; [17.2371134 26.7628866],0
s1,1,0.808208,0.058922,[  6 126] ; [  5 122],[  5.60617761 126.39382239] ; [  5.39382239 121.60617761],0
p1,1,0.825782,0.04845,[  8 124] ; [  7 122],[  7.5862069 124.4137931] ; [  7.4137931 121.5862069],0
a3,1,0.846986,0.037236,[83 49] ; [79 49],[82.24615385 49.75384615] ; [79.75384615 48.24615385],0
a4,1,0.935092,0.006632,[54 78] ; [53 75],[54.32307692 77.67692308] ; [52.67692308 75.32307692],0
